year,month,day,team,opponent,location,teamscore,oppscore,home_court_advantage,adjusted_diff
2024,12,7,Michigan,Iowa,H,85,83,-3.5,5.5
2025,2,27,Michigan,Rutgers,H,84,82,-3.5,5.5
2025,1,19,Michigan,Northwestern,H,80,76,-3.5,7.5
2025,2,5,Michigan,Oregon,H,80,76,-3.5,7.5
2024,11,15,Michigan,TCU,H,76,64,-3.5,15.5
2025,1,27,Michigan,Penn St.,H,76,72,-3.5,7.5
2025,2,11,Michigan,Purdue,H,75,73,-3.5,5.5
2025,3,2,Michigan,Illinois,H,73,93,-3.5,-16.5
2024,11,21,Michigan,Tarleton St.,H,72,49,-3.5,26.5
2025,3,5,Michigan,Maryland,H,65,71,-3.5,-2.5
2025,2,21,Michigan,Michigan St.,H,62,75,-3.5,-9.5
2024,12,10,Michigan,Arkansas,N,87,89,-3.5,-2
2024,12,18,Michigan,Oklahoma,N,86,87,-3.5,-1
2024,11,27,Michigan,Xavier,N,78,53,-3.5,25
2024,11,25,Michigan,Virginia Tech,N,75,63,-3.5,12
2024,11,10,Michigan,Wake Forest,N,70,72,-3.5,-2
2024,11,7,Michigan St.,Niagara,H,96,60,5.4,30.6
2025,1,15,Michigan St.,Penn St.,H,90,85,5.4,-0.4
2024,12,7,Michigan St.,Nebraska,H,89,52,5.4,31.6
2025,1,9,Michigan St.,Washington,H,88,54,5.4,28.6
2024,11,16,Michigan St.,Bowling Green,H,86,72,5.4,8.6
2024,12,21,Michigan St.,Fla. Atlantic,H,86,69,5.4,11.6
2025,2,8,Michigan St.,Oregon,H,86,74,5.4,6.6
2024,11,19,Michigan St.,Samford,H,83,75,5.4,2.6
2024,11,4,Michigan St.,Monmouth,H,81,57,5.4,18.6
2024,12,30,Michigan St.,Western Mich.,H,80,62,5.4,12.6
2025,1,19,Michigan St.,Illinois,H,80,78,5.4,-3.4
2025,2,18,Michigan St.,Purdue,H,75,66,5.4,3.6
2025,1,28,Michigan St.,Minnesota,H,73,51,5.4,16.6
2025,3,2,Michigan St.,Wisconsin,H,71,62,5.4,3.6
2025,2,11,Michigan St.,Indiana,H,67,71,5.4,-9.4
2024,11,27,Michigan St.,North Carolina,N,94,91,5.4,3
2024,12,17,Michigan St.,Oakland,N,77,58,5.4,19
2024,11,25,Michigan St.,Colorado,N,72,56,5.4,16
2024,11,12,Michigan St.,Kansas,N,69,77,5.4,-8
2024,11,26,Michigan St.,Memphis,N,63,71,5.4,-8
2025,1,9,Middle Tenn.,Kennesaw St.,H,84,79,-4.2,9.2
2025,1,11,Middle Tenn.,Jacksonville St.,H,81,64,-4.2,21.2
2025,3,6,Middle Tenn.,Liberty,H,81,86,-4.2,-0.8
2024,11,13,Middle Tenn.,Evansville,H,80,63,-4.2,21.2
2025,3,8,Middle Tenn.,FIU,H,78,56,-4.2,26.2
2024,12,16,Middle Tenn.,California Baptist,H,75,64,-4.2,15.2
2025,2,20,Middle Tenn.,Louisiana Tech,H,74,85,-4.2,-6.8
2025,2,22,Middle Tenn.,Sam Houston,H,74,70,-4.2,8.2
2025,1,18,Middle Tenn.,Western Ky.,H,71,57,-4.2,18.2
2025,2,1,Middle Tenn.,UTEP,H,71,68,-4.2,7.2
2024,11,16,Middle Tenn.,Murray St.,H,67,88,-4.2,-16.8
2024,12,19,Middle Tenn.,Lipscomb,H,67,65,-4.2,6.2
2025,1,30,Middle Tenn.,New Mexico St.,H,57,61,-4.2,0.2
2024,11,22,Middle Tenn.,South Fla.,N,95,88,-4.2,7
2024,11,21,Middle Tenn.,Ohio,N,83,81,-4.2,2
2024,11,24,Middle Tenn.,Bradley,N,69,80,-4.2,-11
2025,2,16,Milwaukee,Northern Ky.,H,92,70,-3.6,25.6
2024,11,22,Milwaukee,Portland St.,H,91,74,-3.6,20.6
2025,3,1,Milwaukee,Detroit Mercy,H,89,67,-3.6,25.6
2024,12,29,Milwaukee,IU Indy,H,88,81,-3.6,10.6
2025,2,14,Milwaukee,Wright St.,H,88,80,-3.6,11.6
2024,12,5,Milwaukee,Cleveland St.,H,79,67,-3.6,15.6
2025,1,17,Milwaukee,Youngstown St.,H,79,64,-3.6,18.6
2025,1,19,Milwaukee,Robert Morris,H,79,81,-3.6,1.6
2025,2,2,Milwaukee,Purdue Fort Wayne,H,79,81,-3.6,1.6
2024,11,23,Milwaukee,Wofford,H,76,74,-3.6,5.6
2025,2,27,Milwaukee,Oakland,H,71,66,-3.6,8.6
2025,1,11,Milwaukee,Green Bay,H,70,59,-3.6,14.6
2024,11,24,Milwaukee,St. Thomas (MN),H,69,65,-3.6,7.6
2025,3,6,Milwaukee,Oakland,H,64,72,-3.6,-4.4
2024,12,15,Milwaukee,Akron,N,100,81,-3.6,19
2024,12,29,Minnesota,Morgan St.,H,90,68,0.5,21.5
2025,1,6,Minnesota,Ohio St.,H,88,89,0.5,-1.5
2025,1,16,Minnesota,Michigan,H,84,81,0.5,2.5
2024,11,6,Minnesota,Oral Roberts,H,80,57,0.5,22.5
2024,12,1,Minnesota,Bethune-Cookman,H,79,62,0.5,16.5
2025,1,25,Minnesota,Oregon,H,77,69,0.5,7.5
2024,12,21,Minnesota,FDU,H,74,60,0.5,13.5
2025,2,8,Minnesota,Illinois,H,74,95,0.5,-21.5
2024,12,4,Minnesota,Michigan St.,H,72,90,0.5,-18.5
2024,11,9,Minnesota,Omaha,H,68,64,0.5,3.5
2024,11,25,Minnesota,Central Mich.,H,68,65,0.5,2.5
2025,2,1,Minnesota,Washington,H,68,71,0.5,-3.5
2025,3,5,Minnesota,Wisconsin,H,67,74,0.5,-7.5
2025,2,25,Minnesota,Northwestern,H,63,75,0.5,-12.5
2025,1,2,Minnesota,Purdue,H,61,81,0.5,-20.5
2025,2,22,Minnesota,Penn St.,H,60,69,0.5,-9.5
2024,11,16,Minnesota,Yale,H,59,56,0.5,2.5
2024,11,19,Minnesota,Cleveland St.,H,58,47,0.5,10.5
2024,11,13,Minnesota,North Texas,H,51,54,0.5,-3.5
2024,11,28,Minnesota,Wichita St.,N,66,68,0.5,-2
2024,11,29,Minnesota,Wake Forest,N,51,57,0.5,-6
2024,11,8,Mississippi St.,Georgia St.,H,101,66,11.2,23.8
2024,11,4,Mississippi St.,West Ga.,H,95,60,11.2,23.8
2024,12,8,Mississippi St.,Prairie View,H,91,84,11.2,-4.2
2024,12,4,Mississippi St.,Pittsburgh,H,90,57,11.2,21.8
2025,1,11,Mississippi St.,Kentucky,H,90,95,11.2,-16.2
2024,12,30,Mississippi St.,Bethune-Cookman,H,87,73,11.2,2.8
2025,1,4,Mississippi St.,South Carolina,H,85,50,11.2,23.8
2025,1,18,Mississippi St.,Ole Miss,H,84,81,11.2,-8.2
2025,1,29,Mississippi St.,Alabama,H,84,88,11.2,-15.2
2025,3,4,Mississippi St.,Texas,H,82,87,11.2,-16.2
2025,3,1,Mississippi St.,LSU,H,81,69,11.2,0.8
2024,11,12,Mississippi St.,SE Louisiana,H,80,59,11.2,9.8
2025,2,18,Mississippi St.,Texas A&M,H,70,54,11.2,4.8
2025,2,11,Mississippi St.,Florida,H,68,81,11.2,-24.2
2025,2,1,Mississippi St.,Missouri,H,61,88,11.2,-38.2
2024,12,17,Mississippi St.,Central Mich.,N,83,59,11.2,24
2024,11,28,Mississippi St.,UNLV,N,80,58,11.2,22
2024,11,17,Mississippi St.,Utah,N,78,73,11.2,5
2024,11,29,Mississippi St.,Butler,N,77,87,11.2,-10
2024,12,14,Mississippi St.,McNeese,N,66,63,11.2,3
2024,11,24,Missouri,Ark.-Pine Bluff,H,112,63,-1.2,50.2
2025,2,19,Missouri,Alabama,H,110,98,-1.2,13.2
2025,2,25,Missouri,South Carolina,H,101,71,-1.2,31.2
2024,12,3,Missouri,California,H,98,93,-1.2,6.2
2024,11,22,Missouri,Pacific,H,91,56,-1.2,36.2
2024,12,14,Missouri,LIU,H,88,61,-1.2,28.2
2024,11,11,Missouri,Eastern Wash.,H,84,77,-1.2,8.2
2024,12,17,Missouri,Jacksonville St.,H,83,72,-1.2,12.2
2025,1,7,Missouri,LSU,H,83,67,-1.2,17.2
2025,1,18,Missouri,Arkansas,H,83,65,-1.2,19.2
2025,1,25,Missouri,Ole Miss,H,83,75,-1.2,9.2
2025,3,8,Missouri,Kentucky,H,83,91,-1.2,-6.8
2024,12,30,Missouri,Alabama St.,H,82,65,-1.2,18.2
2025,2,12,Missouri,Oklahoma,H,82,58,-1.2,25.2
2024,11,27,Missouri,Lindenwood,H,81,61,-1.2,21.2
2024,11,8,Missouri,Howard,H,77,62,-1.2,16.2
2024,12,8,Missouri,Kansas,H,76,67,-1.2,10.2
2025,1,11,Missouri,Vanderbilt,H,75,66,-1.2,10.2
2025,2,8,Missouri,Texas A&M,H,64,67,-1.2,-1.8
2024,12,22,Missouri,Illinois,N,77,80,-1.2,-3
2024,11,16,Missouri St.,Tulsa,H,111,106,5.4,-0.4
2024,11,19,Missouri St.,UT Arlington,H,78,68,5.4,4.6
2024,12,7,Missouri St.,Indiana St.,H,77,80,5.4,-8.4
2025,2,1,Missouri St.,Murray St.,H,77,56,5.4,15.6
2025,1,1,Missouri St.,Valparaiso,H,72,73,5.4,-6.4
2025,2,12,Missouri St.,Evansville,H,71,54,5.4,11.6
2024,12,22,Missouri St.,UC Santa Barbara,H,68,56,5.4,6.6
2025,2,22,Missouri St.,Illinois St.,H,68,70,5.4,-7.4
2025,2,26,Missouri St.,Belmont,H,65,74,5.4,-14.4
2025,1,7,Missouri St.,UIC,H,63,80,5.4,-22.4
2025,1,25,Missouri St.,Drake,H,62,69,5.4,-12.4
2025,2,5,Missouri St.,UNI,H,61,66,5.4,-10.4
2025,1,15,Missouri St.,Southern Ill.,H,51,73,5.4,-27.4
2024,11,25,Missouri St.,Boston College,N,74,76,5.4,-2
2024,11,24,Missouri St.,High Point,N,71,61,5.4,10
2024,11,26,Missouri St.,South Dakota St.,N,55,75,5.4,-20
2025,3,6,Missouri St.,Illinois St.,N,54,70,5.4,-16
2025,1,30,Monmouth,Drexel,H,104,97,-11.1,18.1
2025,2,1,Monmouth,Delaware,H,92,83,-11.1,20.1
2024,12,21,Monmouth,Fairfield,H,88,74,-11.1,25.1
2025,1,11,Monmouth,Col. of Charleston,H,84,73,-11.1,22.1
2025,2,27,Monmouth,Elon,H,79,76,-11.1,14.1
2025,1,2,Monmouth,Stony Brook,H,78,56,-11.1,33.1
2025,2,24,Monmouth,Northeastern,H,78,73,-11.1,16.1
2025,2,6,Monmouth,Hampton,H,68,63,-11.1,16.1
2025,2,8,Monmouth,Towson,H,67,73,-11.1,5.1
2025,1,9,Monmouth,UNCW,H,55,64,-11.1,2.1
2024,11,8,Monmouth,Temple,N,74,103,-11.1,-29
2025,3,8,Monmouth,Hofstra,N,65,60,-11.1,5
2024,11,21,Monmouth,Youngstown St.,N,62,72,-11.1,-10
2024,11,23,Monmouth,Presbyterian,N,61,71,-11.1,-10
2025,1,30,Montana,Portland St.,H,92,78,3.4,10.6
2025,2,1,Montana,Sacramento St.,H,87,59,3.4,24.6
2024,11,24,Montana,Denver,H,83,73,3.4,6.6
2024,11,27,Montana,CSUN,H,83,75,3.4,4.6
2025,3,3,Montana,Eastern Wash.,H,83,72,3.4,7.6
2025,1,9,Montana,Northern Ariz.,H,81,76,3.4,1.6
2025,2,13,Montana,Idaho St.,H,81,68,3.4,9.6
2025,1,25,Montana,Montana St.,H,77,70,3.4,3.6
2025,1,20,Montana,Idaho,H,72,67,3.4,1.6
2024,12,4,Montana,South Dakota St.,H,71,67,3.4,0.6
2024,11,25,Montana,Utah Tech,H,69,66,3.4,-0.4
2025,2,15,Montana,Weber St.,H,65,58,3.4,3.6
2025,1,11,Montana,Northern Colo.,H,57,81,3.4,-27.4
2024,11,26,Montana St.,Abilene Christian,H,85,59,-4.2,30.2
2025,2,22,Montana St.,Montana,H,85,89,-4.2,0.2
2025,1,9,Montana St.,Northern Colo.,H,82,83,-4.2,3.2
2024,11,24,Montana St.,Southern Miss.,H,79,59,-4.2,24.2
2025,3,3,Montana St.,Idaho,H,75,60,-4.2,19.2
2024,12,7,Montana St.,Kansas City,H,74,62,-4.2,16.2
2025,1,20,Montana St.,Eastern Wash.,H,74,64,-4.2,14.2
2025,2,1,Montana St.,Portland St.,H,74,73,-4.2,5.2
2025,2,13,Montana St.,Weber St.,H,74,66,-4.2,12.2
2025,2,15,Montana St.,Idaho St.,H,74,69,-4.2,9.2
2025,1,30,Montana St.,Sacramento St.,H,70,58,-4.2,16.2
2024,11,30,Montana St.,CSUN,H,69,72,-4.2,1.2
2025,1,11,Montana St.,Northern Ariz.,H,58,53,-4.2,9.2
2025,1,18,Morehead St.,Lindenwood,H,82,65,-1.3,18.3
2024,12,21,Morehead St.,Tennessee St.,H,74,68,-1.3,7.3
2024,12,19,Morehead St.,UT Martin,H,70,69,-1.3,2.3
2025,1,28,Morehead St.,Southern Ind.,H,66,65,-1.3,2.3
2025,1,30,Morehead St.,Tennessee Tech,H,64,72,-1.3,-6.7
2024,11,20,Morehead St.,Austin Peay,H,63,58,-1.3,6.3
2025,2,8,Morehead St.,Little Rock,H,62,76,-1.3,-12.7
2025,2,20,Morehead St.,SIUE,H,62,80,-1.3,-16.7
2025,2,22,Morehead St.,Eastern Ill.,H,62,67,-1.3,-3.7
2025,1,16,Morehead St.,Western Ill.,H,51,47,-1.3,5.3
2025,2,6,Morehead St.,Southeast Mo. St.,H,51,80,-1.3,-27.7
2024,11,27,Morehead St.,NJIT,N,69,78,-1.3,-9
2025,3,5,Morehead St.,Lindenwood,N,65,73,-1.3,-8
2025,1,7,Morgan St.,N.C. Central,H,102,98,-2.8,6.8
2025,3,3,Morgan St.,Delaware St.,H,87,81,-2.8,8.8
2024,12,15,Morgan St.,Campbell,H,86,76,-2.8,12.8
2024,11,16,Morgan St.,NJIT,H,81,69,-2.8,14.8
2025,2,22,Morgan St.,Howard,H,81,87,-2.8,-3.2
2025,1,25,Morgan St.,Coppin St.,H,80,64,-2.8,18.8
2025,1,13,Morgan St.,Norfolk St.,H,78,74,-2.8,6.8
2025,2,1,Morgan St.,UMES,H,76,63,-2.8,15.8
2024,11,6,Morgan St.,Mercyhurst,H,73,78,-2.8,-2.2
2025,1,4,Morgan St.,South Carolina St.,H,72,86,-2.8,-11.2
2024,11,24,Morgan St.,Towson,H,60,64,-2.8,-1.2
2024,12,8,Mount St. Mary's,Fairfield,H,101,94,-1.3,8.3
2025,3,2,Mount St. Mary's,Siena,H,85,79,-1.3,7.3
2025,2,23,Mount St. Mary's,Rider,H,79,72,-1.3,8.3
2024,11,23,Mount St. Mary's,Delaware St.,H,76,66,-1.3,11.3
2025,1,12,Mount St. Mary's,Sacred Heart,H,73,71,-1.3,3.3
2024,12,14,Mount St. Mary's,Loyola Maryland,H,69,77,-1.3,-6.7
2025,2,21,Mount St. Mary's,Saint Peter's,H,69,58,-1.3,12.3
2025,1,5,Mount St. Mary's,Niagara,H,68,62,-1.3,7.3
2025,2,6,Mount St. Mary's,Iona,H,67,70,-1.3,-1.7
2024,11,16,Mount St. Mary's,Saint Francis,H,66,58,-1.3,9.3
2025,1,25,Mount St. Mary's,Manhattan,H,64,74,-1.3,-8.7
2025,3,8,Mount St. Mary's,Marist,H,62,52,-1.3,11.3
2025,1,18,Mount St. Mary's,Quinnipiac,H,57,91,-1.3,-32.7
2025,2,25,Murray St.,Indiana St.,H,85,75,-3,13
2024,11,20,Murray St.,UMES,H,79,61,-3,21
2025,1,25,Murray St.,Belmont,H,77,95,-3,-15
2024,11,22,Murray St.,Utah Valley,H,75,77,-3,1
2024,12,8,Murray St.,Southeast Mo. St.,H,73,53,-3,23
2025,1,2,Murray St.,Illinois St.,H,68,74,-3,-3
2024,12,3,Murray St.,Evansville,H,63,61,-3,5
2025,2,11,Murray St.,UIC,H,63,53,-3,13
2025,1,18,Murray St.,Bradley,H,61,74,-3,-10
2025,1,11,Murray St.,Valparaiso,H,58,47,-3,14
2025,2,4,Murray St.,Drake,H,45,55,-3,-7
2024,12,23,Murray St.,Charlotte,N,90,94,-3,-4
2024,11,26,Murray St.,UT Arlington,N,79,66,-3,13
2025,3,6,Murray St.,Evansville,N,74,53,-3,21
2024,12,25,Murray St.,Loyola Chicago,N,71,68,-3,3
2025,2,17,Murray St.,UNI,N,67,74,-3,-7
2025,3,7,Murray St.,Bradley,N,62,70,-3,-8
2024,12,22,Murray St.,Nebraska,N,49,66,-3,-17
2025,1,9,N.C. A&T,Delaware,H,88,98,-10.6,0.6
2024,11,20,N.C. A&T,Morgan St.,H,86,83,-10.6,13.6
2024,12,28,N.C. A&T,N.C. Central,H,85,72,-10.6,23.6
2025,1,20,N.C. A&T,Hampton,H,73,74,-10.6,9.6
2025,2,22,N.C. A&T,Stony Brook,H,73,72,-10.6,11.6
2024,12,17,N.C. A&T,Coastal Carolina,H,68,73,-10.6,5.6
2025,1,2,N.C. A&T,Elon,H,67,75,-10.6,2.6
2025,1,16,N.C. A&T,Monmouth,H,63,72,-10.6,1.6
2025,1,4,N.C. A&T,Drexel,H,59,68,-10.6,1.6
2025,1,30,N.C. A&T,UNCW,H,59,83,-10.6,-13.4
2025,2,15,N.C. A&T,Col. of Charleston,H,59,69,-10.6,0.6
2024,12,7,N.C. A&T,UNC Greensboro,H,55,67,-10.6,-1.4
2025,2,20,N.C. A&T,Campbell,H,53,50,-10.6,13.6
2025,3,7,N.C. A&T,Hofstra,N,55,77,-10.6,-22
2025,3,3,N.C. Central,Norfolk St.,H,91,87,0.7,3.3
2025,1,11,N.C. Central,UMES,H,88,69,0.7,18.3
2024,11,8,N.C. Central,Gardner-Webb,H,82,88,0.7,-6.7
2025,1,25,N.C. Central,South Carolina St.,H,82,77,0.7,4.3
2025,2,17,N.C. Central,Morgan St.,H,78,92,0.7,-14.7
2025,1,13,N.C. Central,Delaware St.,H,75,72,0.7,2.3
2025,3,1,N.C. Central,Howard,H,72,68,0.7,3.3
2025,2,15,N.C. Central,Coppin St.,H,71,59,0.7,11.3
2024,12,5,N.C. Central,Radford,H,67,70,0.7,-3.7
2024,12,20,N.C. Central,Longwood,H,67,82,0.7,-15.7
2024,11,16,N.C. Central,William & Mary,N,78,76,0.7,2
2024,11,15,N.C. Central,Ga. Southern,N,75,80,0.7,-5
2024,11,8,Navy,Harvard,H,85,80,-8.2,13.2
2025,2,23,Navy,Holy Cross,H,83,77,-8.2,14.2
2025,1,2,Navy,American,H,81,58,-8.2,31.2
2025,3,1,Navy,Loyola Maryland,H,81,68,-8.2,21.2
2024,11,12,Navy,Rider,H,79,90,-8.2,-2.8
2025,2,1,Navy,Bucknell,H,75,85,-8.2,-1.8
2025,1,5,Navy,Lafayette,H,71,70,-8.2,9.2
2024,11,17,Navy,Campbell,H,66,86,-8.2,-11.8
2025,1,15,Navy,Colgate,H,66,73,-8.2,1.2
2024,11,19,Navy,Quinnipiac,H,63,74,-8.2,-2.8
2025,2,12,Navy,Lehigh,H,63,60,-8.2,11.2
2025,1,22,Navy,Boston U.,H,62,47,-8.2,23.2
2025,2,15,Navy,Army West Point,H,61,54,-8.2,15.2
2024,12,1,Navy,Maine,N,66,71,-8.2,-5
2024,11,30,Navy,Elon,N,63,69,-8.2,-6
2024,11,4,NC State,USC Upstate,H,97,66,3.6,27.4
2024,12,22,NC State,Rider,H,89,63,3.6,22.4
2025,2,22,NC State,Wake Forest,H,85,73,3.6,8.4
2024,11,22,NC State,William & Mary,H,84,61,3.6,19.4
2024,12,7,NC State,Florida St.,H,84,74,3.6,6.4
2024,11,13,NC State,Coastal Carolina,H,82,70,3.6,8.4
2024,11,8,NC State,Presbyterian,H,81,72,3.6,5.4
2024,11,18,NC State,Colgate,H,72,49,3.6,19.4
2025,3,5,NC State,Pittsburgh,H,71,63,3.6,4.4
2025,2,15,NC State,Boston College,H,70,62,3.6,4.4
2024,12,10,NC State,Coppin St.,H,66,56,3.6,6.4
2025,1,8,NC State,Notre Dame,H,66,65,3.6,-2.6
2025,2,12,NC State,Louisville,H,66,91,3.6,-28.6
2025,1,18,NC State,California,H,62,65,3.6,-6.6
2025,1,11,NC State,North Carolina,H,61,63,3.6,-5.6
2024,12,4,NC State,Texas,H,59,63,3.6,-7.6
2025,2,1,NC State,Clemson,H,58,68,3.6,-13.6
2025,1,25,NC State,SMU,H,57,63,3.6,-9.6
2024,11,28,NC State,Purdue,N,61,71,3.6,-10
2024,11,29,NC State,BYU,N,61,72,3.6,-11
2024,12,1,Nebraska,North Florida,H,103,72,1.2,29.8
2024,11,27,Nebraska,South Dakota,H,96,79,1.2,15.8
2024,11,4,Nebraska,UTRGV,H,87,67,1.2,18.8
2024,11,13,Nebraska,FDU,H,86,60,1.2,24.8
2024,12,13,Nebraska,Indiana,H,85,68,1.2,15.8
2025,1,16,Nebraska,Rutgers,H,82,85,1.2,-4.2
2025,1,30,Nebraska,Illinois,H,80,74,1.2,4.8
2025,2,9,Nebraska,Ohio St.,H,79,71,1.2,6.8
2024,12,30,Nebraska,Southern U.,H,77,43,1.2,32.8
2025,2,13,Nebraska,Maryland,H,75,83,1.2,-9.2
2025,1,22,Nebraska,Southern California,H,73,78,1.2,-6.2
2025,1,4,Nebraska,UCLA,H,66,58,1.2,6.8
2025,3,1,Nebraska,Minnesota,H,65,67,1.2,-3.2
2024,11,9,Nebraska,Bethune-Cookman,H,63,58,1.2,3.8
2025,2,24,Nebraska,Michigan,H,46,49,1.2,-4.2
2024,12,25,Nebraska,Oregon St.,N,78,66,1.2,12
2024,11,17,Nebraska,Saint Mary's (CA),N,74,77,1.2,-3
2024,12,22,Nebraska,Murray St.,N,66,49,1.2,17
2024,12,14,Nevada,Texas Southern,H,105,73,6.8,25.2
2025,2,10,Nevada,Fresno St.,H,94,69,6.8,18.2
2024,11,4,Nevada,Sam Houston,H,91,75,6.8,9.2
2024,11,13,Nevada,Weber St.,H,88,58,6.8,23.2
2024,11,16,Nevada,Santa Clara,H,85,59,6.8,19.2
2025,2,25,Nevada,Wyoming,H,84,61,6.8,16.2
2024,12,11,Nevada,South Dakota St.,H,77,63,6.8,7.2
2025,1,18,Nevada,San Jose St.,H,75,64,6.8,4.2
2025,2,1,Nevada,UNLV,H,71,65,6.8,-0.8
2025,2,22,Nevada,Boise St.,H,69,70,6.8,-7.8
2025,1,14,Nevada,Air Force,H,68,62,6.8,-0.8
2025,3,4,Nevada,New Mexico,H,67,71,6.8,-10.8
2024,12,21,Nevada,Colorado St.,H,64,66,6.8,-8.8
2024,12,31,Nevada,Utah St.,H,64,69,6.8,-11.8
2024,11,9,Nevada,Washington,H,63,53,6.8,3.2
2024,12,2,Nevada,Washington St.,H,57,68,6.8,-17.8
2025,1,25,Nevada,San Diego St.,H,50,69,6.8,-25.8
2024,11,24,Nevada,Oklahoma St.,N,90,78,6.8,12
2024,11,21,Nevada,Vanderbilt,N,71,73,6.8,-2
2024,11,22,Nevada,VCU,N,64,61,6.8,3
2025,2,8,New Hampshire,NJIT,H,80,69,-1.6,12.6
2025,2,15,New Hampshire,UMass Lowell,H,80,79,-1.6,2.6
2025,1,11,New Hampshire,Binghamton,H,79,72,-1.6,8.6
2025,2,6,New Hampshire,UMBC,H,79,78,-1.6,2.6
2025,1,23,New Hampshire,Bryant,H,76,95,-1.6,-17.4
2025,2,27,New Hampshire,Maine,H,66,73,-1.6,-5.4
2024,12,3,New Hampshire,Dartmouth,H,65,69,-1.6,-2.4
2024,12,8,New Hampshire,Harvard,H,62,72,-1.6,-8.4
2025,1,9,New Hampshire,UAlbany,H,57,61,-1.6,-2.4
2024,11,12,New Hampshire,Fairfield,H,56,62,-1.6,-4.4
2025,1,4,New Hampshire,Vermont,H,40,60,-1.6,-18.4
2024,11,17,New Hampshire,Holy Cross,N,72,74,-1.6,-2
2024,11,16,New Hampshire,Sacred Heart,N,63,80,-1.6,-17
2024,11,12,New Mexico,A&M-Corpus Christi,H,100,81,2,17
2024,11,24,New Mexico,Texas Southern,H,99,68,2,29
2025,1,20,New Mexico,Fresno St.,H,95,67,2,26
2025,3,1,New Mexico,Air Force,H,92,71,2,19
2024,11,4,New Mexico,Nicholls,H,91,84,2,5
2025,2,5,New Mexico,Colorado St.,H,87,65,2,20
2025,1,17,New Mexico,Boise St.,H,84,65,2,17
2024,12,4,New Mexico,San Jose St.,H,83,77,2,4
2024,12,7,New Mexico,New Mexico St.,H,83,89,2,-8
2025,1,3,New Mexico,Nevada,H,82,81,2,-1
2025,2,16,New Mexico,Utah St.,H,82,79,2,1
2025,3,7,New Mexico,UNLV,H,81,67,2,12
2024,11,21,New Mexico,Grambling,H,80,58,2,20
2024,12,18,New Mexico,VCU,H,78,71,2,5
2025,2,12,New Mexico,Wyoming,H,71,67,2,2
2025,1,11,New Mexico,San Diego St.,H,62,48,2,12
2024,11,29,New Mexico,Southern California,N,83,73,2,10
2024,11,28,New Mexico,Arizona St.,N,82,85,2,-3
2024,11,8,New Mexico,UCLA,N,72,64,2,8
2024,11,14,New Mexico St.,A&M-Corpus Christi,H,83,82,-1.8,2.8
2025,1,4,New Mexico St.,Louisiana Tech,H,78,48,-1.8,31.8
2025,2,15,New Mexico St.,FIU,H,76,48,-1.8,29.8
2025,1,2,New Mexico St.,Sam Houston,H,75,71,-1.8,5.8
2024,12,16,New Mexico St.,Southern Utah,H,72,69,-1.8,4.8
2024,12,4,New Mexico St.,Abilene Christian,H,70,78,-1.8,-6.2
2025,2,27,New Mexico St.,Middle Tenn.,H,66,71,-1.8,-3.2
2025,3,1,New Mexico St.,Western Ky.,H,65,47,-1.8,19.8
2025,2,8,New Mexico St.,UTEP,H,63,66,-1.8,-1.2
2025,1,25,New Mexico St.,Jacksonville St.,H,59,65,-1.8,-4.2
2025,1,23,New Mexico St.,Kennesaw St.,H,56,69,-1.8,-11.2
2025,2,13,New Mexico St.,Liberty,H,54,64,-1.8,-8.2
2024,11,29,New Mexico St.,Pepperdine,N,70,82,-1.8,-12
2024,11,30,New Mexico St.,Bowling Green,N,60,61,-1.8,-1
2025,2,3,New Orleans,SFA,H,85,88,-11.5,8.5
2025,1,6,New Orleans,A&M-Corpus Christi,H,83,97,-11.5,-2.5
2025,1,25,New Orleans,Houston Christian,H,76,86,-11.5,1.5
2025,1,11,New Orleans,SE Louisiana,H,71,91,-11.5,-8.5
2025,2,24,New Orleans,East Texas A&M,H,71,73,-11.5,9.5
2025,2,22,New Orleans,Northwestern St.,H,66,73,-11.5,4.5
2025,1,4,New Orleans,UTRGV,H,64,76,-11.5,-0.5
2025,2,15,New Orleans,McNeese,H,64,78,-11.5,-2.5
2025,2,17,New Orleans,Nicholls,H,62,78,-11.5,-4.5
2024,11,9,New Orleans,Troy,H,61,78,-11.5,-5.5
2025,1,27,New Orleans,UIW,H,58,74,-11.5,-4.5
2024,11,14,New Orleans,Lindenwood,N,82,74,-11.5,8
2024,11,15,New Orleans,Stonehill,N,54,80,-11.5,-26
2024,12,29,Niagara,Le Moyne,H,88,69,-3,22
2025,2,14,Niagara,Mount St. Mary's,H,83,84,-3,2
2025,1,25,Niagara,Sacred Heart,H,77,86,-3,-6
2025,2,12,Niagara,Canisius,H,71,60,-3,14
2025,1,10,Niagara,Saint Peter's,H,70,60,-3,13
2025,3,2,Niagara,Manhattan,H,70,85,-3,-12
2024,12,6,Niagara,Siena,H,69,68,-3,4
2024,12,14,Niagara,Saint Francis,H,69,66,-3,6
2025,1,12,Niagara,Rider,H,65,68,-3,0
2025,1,23,Niagara,Marist,H,65,67,-3,1
2025,2,28,Niagara,Iona,H,63,65,-3,1
2024,12,8,Niagara,Merrimack,H,62,80,-3,-15
2024,11,29,Niagara,Binghamton,N,65,62,-3,3
2024,12,1,Niagara,LIU,N,60,52,-3,8
2025,2,22,Nicholls,UTRGV,H,93,84,-1.8,10.8
