year,month,day,team,opponent,location,teamscore,oppscore,home_court_advantage,adjusted_diff
2017,12,6,North Carolina,Western Caro.,H,104,61,3.9,39.1
2017,12,20,North Carolina,Wofford,H,75,79,3.9,-7.9
2017,11,22,NC State,Arizona,N,90,84,3.6,6
2018,2,20,NC State,Boston College,H,82,66,3.6,12.4
2018,3,7,NC State,Boston College,N,87,91,3.6,-4
2017,11,14,NC State,Bryant,H,95,72,3.6,19.4
2017,11,12,NC State,Charleston So.,H,78,56,3.6,18.4
2018,1,11,NC State,Clemson,H,78,77,3.6,-2.6
2018,1,6,NC State,Duke,H,96,85,3.6,7.4
2018,2,25,NC State,Florida St.,H,92,72,3.6,16.4
2017,12,22,NC State,Jacksonville,H,116,64,3.6,48.4
2018,3,3,NC State,Louisville,H,76,69,3.6,3.4
2018,1,21,NC State,Miami (FL),H,81,86,3.6,-8.6
2018,2,10,NC State,North Carolina,H,89,96,3.6,-10.6
2018,2,3,NC State,Notre Dame,H,76,58,3.6,14.4
2017,11,29,NC State,Penn St.,H,85,78,3.6,3.4
2017,11,16,NC State,Presbyterian,H,86,68,3.6,14.4
2017,12,19,NC State,Robert Morris,H,81,69,3.6,8.4
2017,12,2,NC State,South Carolina St.,H,103,71,3.6,28.4
2017,11,24,NC State,Tennessee,N,58,67,3.6,-9
2017,12,9,NC State,Kansas City,H,88,69,3.6,15.4
2017,12,16,NC State,UNC Greensboro,H,76,81,3.6,-8.6
2017,11,23,NC State,UNI,N,60,64,3.6,-4
2017,11,10,NC State,VMI,H,102,67,3.6,31.4
2018,1,18,NC State,Wake Forest,H,72,63,3.6,5.4
2017,11,13,North Dakota,Ark.-Pine Bluff,N,80,71,-8.3,9
2017,12,31,North Dakota,Eastern Wash.,H,64,77,-8.3,-4.7
2017,12,29,North Dakota,Idaho,H,57,74,-8.3,-8.7
2018,1,11,North Dakota,Idaho St.,H,81,58,-8.3,31.3
2018,2,3,North Dakota,Montana,H,67,72,-8.3,3.3
2018,3,8,North Dakota,Montana,N,76,84,-8.3,-8
2018,2,1,North Dakota,Montana St.,H,75,74,-8.3,9.3
2018,3,6,North Dakota,Montana St.,N,76,74,-8.3,2
2017,12,9,North Dakota,North Dakota St.,H,79,88,-8.3,-0.7
2018,2,17,North Dakota,Northern Ariz.,H,86,81,-8.3,13.3
2018,2,24,North Dakota,Northern Colo.,H,66,79,-8.3,-4.7
2018,2,15,North Dakota,Southern Utah,H,61,57,-8.3,12.3
2017,11,10,North Dakota,Troy,N,83,80,-8.3,3
2017,11,25,North Dakota,Utah Valley,H,75,83,-8.3,0.3
2018,1,13,North Dakota,Weber St.,H,89,79,-8.3,18.3
2018,1,11,North Dakota St.,Denver,H,61,67,-0.8,-5.2
2017,11,22,North Dakota St.,Florida A&M,H,80,66,-0.8,14.8
2017,12,4,North Dakota St.,Missouri St.,H,58,71,-0.8,-12.2
2018,1,16,North Dakota St.,North Dakota,H,77,86,-0.8,-8.2
2018,1,25,North Dakota St.,Omaha,H,73,58,-0.8,15.8
2018,1,13,North Dakota St.,Oral Roberts,H,82,64,-0.8,18.8
2018,2,17,North Dakota St.,Purdue Fort Wayne,H,72,84,-0.8,-11.2
2018,3,4,North Dakota St.,Purdue Fort Wayne,N,86,82,-0.8,4
2018,2,3,North Dakota St.,South Dakota,H,72,76,-0.8,-3.2
2018,1,3,North Dakota St.,South Dakota St.,H,80,87,-0.8,-6.2
2018,3,5,North Dakota St.,South Dakota St.,N,57,78,-0.8,-21
2017,11,25,North Dakota St.,Stetson,H,94,58,-0.8,36.8
2017,12,21,North Dakota St.,UNCW,N,100,63,-0.8,37
2018,1,27,North Dakota St.,Western Ill.,H,80,69,-0.8,11.8
2017,11,29,North Florida,Eastern Mich.,H,84,81,0.9,2.1
2018,1,24,North Florida,FGCU,H,87,96,0.9,-9.9
2017,12,13,North Florida,FIU,H,87,85,0.9,1.1
2018,1,6,North Florida,Jacksonville,H,86,90,0.9,-4.9
2018,1,13,North Florida,Kennesaw St.,H,85,78,0.9,6.1
2018,1,11,North Florida,Lipscomb,H,102,96,0.9,5.1
2017,11,18,North Florida,Mount St. Mary's,N,81,84,0.9,-3
2018,2,17,North Florida,NJIT,H,86,75,0.9,10.1
2018,2,3,North Florida,Stetson,H,97,91,0.9,5.1
2018,2,15,North Florida,USC Upstate,H,109,100,0.9,8.1
2017,11,16,North Texas,Bethune-Cookman,H,90,78,6.4,5.6
2018,1,4,North Texas,Charlotte,H,68,70,6.4,-8.4
2018,1,27,North Texas,FIU,H,69,67,6.4,-4.4
2018,1,25,North Texas,Fla. Atlantic,H,59,53,6.4,-0.4
2017,11,27,North Texas,Grambling,H,82,77,6.4,-1.4
2017,12,6,North Texas,Indiana St.,H,79,76,6.4,-3.4
2018,3,7,North Texas,Louisiana Tech,N,62,68,6.4,-6
2018,2,17,North Texas,Marshall,H,72,74,6.4,-8.4
2017,12,9,North Texas,McNeese,H,85,47,6.4,31.6
2018,1,6,North Texas,Old Dominion,H,60,63,6.4,-9.4
2018,2,3,North Texas,Rice,H,74,70,6.4,-2.4
2018,3,3,North Texas,UTEP,H,66,68,6.4,-8.4
2017,11,20,North Texas,UTRGV,H,63,75,6.4,-18.4
2018,3,1,North Texas,UTSA,H,80,62,6.4,11.6
2018,2,15,North Texas,Western Ky.,H,94,102,6.4,-14.4
2017,12,5,Northeastern,Bucknell,H,82,64,-3.7,21.7
2018,2,1,Northeastern,Col. of Charleston,H,64,69,-3.7,-1.3
2018,3,6,Northeastern,Col. of Charleston,N,76,83,-3.7,-7
2017,12,2,Northeastern,Cornell,H,84,66,-3.7,21.7
2018,1,20,Northeastern,Delaware,H,76,64,-3.7,15.7
2018,3,4,Northeastern,Delaware,N,74,50,-3.7,24
2018,2,15,Northeastern,Drexel,H,75,69,-3.7,9.7
2018,1,5,Northeastern,Elon,H,72,60,-3.7,15.7
2017,11,25,Northeastern,Furman,N,67,78,-3.7,-11
2017,11,30,Northeastern,Harvard,H,77,61,-3.7,19.7
2018,1,2,Northeastern,Hofstra,H,70,71,-3.7,2.7
2018,1,7,Northeastern,James Madison,H,80,67,-3.7,16.7
2018,2,22,Northeastern,Towson,H,80,75,-3.7,8.7
2018,2,3,Northeastern,UNCW,H,107,100,-3.7,10.7
2018,3,5,Northeastern,UNCW,N,79,52,-3.7,27
2017,11,24,Northeastern,Utah St.,N,67,71,-3.7,-4
2017,12,9,Northeastern,Vermont,H,71,67,-3.7,7.7
2018,2,17,Northeastern,William & Mary,H,69,67,-3.7,5.7
2018,1,18,Northern Ariz.,Eastern Wash.,H,76,81,-5.4,0.4
2017,11,23,Northern Ariz.,Hampton,N,66,76,-5.4,-10
2018,1,20,Northern Ariz.,Idaho,H,80,84,-5.4,1.4
2018,2,1,Northern Ariz.,Idaho St.,H,61,63,-5.4,3.4
2017,12,28,Northern Ariz.,Montana,H,69,87,-5.4,-12.6
2017,12,30,Northern Ariz.,Montana St.,H,73,76,-5.4,2.4
2018,3,6,Northern Ariz.,Northern Colo.,N,59,82,-5.4,-23
2018,2,24,Northern Ariz.,Portland St.,H,66,72,-5.4,-0.6
2018,2,22,Northern Ariz.,Sacramento St.,H,58,53,-5.4,10.4
2017,12,14,Northern Ariz.,South Dakota,H,77,90,-5.4,-7.6
2018,2,10,Northern Ariz.,Southern Utah,H,54,63,-5.4,-3.6
2017,11,24,Northern Ariz.,UC Irvine,N,71,77,-5.4,-6
2018,2,3,Northern Ariz.,Weber St.,H,55,87,-5.4,-26.6
2017,12,13,Northern Colo.,Denver,H,83,63,-7.4,27.4
2017,12,29,Northern Colo.,Eastern Wash.,H,88,75,-7.4,20.4
2017,12,31,Northern Colo.,Idaho,H,81,77,-7.4,11.4
2018,1,13,Northern Colo.,Idaho St.,H,94,80,-7.4,21.4
2018,2,1,Northern Colo.,Montana,H,79,88,-7.4,-1.6
2018,2,3,Northern Colo.,Montana St.,H,86,63,-7.4,30.4
2018,1,20,Northern Colo.,North Dakota,H,94,91,-7.4,10.4
2018,2,15,Northern Colo.,Northern Ariz.,H,95,60,-7.4,42.4
2018,3,6,Northern Colo.,Northern Ariz.,N,82,59,-7.4,23
2017,11,25,Northern Colo.,South Dakota,N,63,62,-7.4,1
2017,11,26,Northern Colo.,Southern Miss.,N,77,63,-7.4,14
2018,2,17,Northern Colo.,Southern Utah,H,97,80,-7.4,24.4
2017,11,13,Northern Colo.,UC Davis,H,59,72,-7.4,-5.6
2018,1,11,Northern Colo.,Weber St.,H,74,78,-7.4,3.4
2018,3,8,Northern Colo.,Weber St.,N,80,55,-7.4,25
2017,11,24,Northern Colo.,Youngstown St.,N,80,67,-7.4,13
2018,3,2,NIU,Ball St.,H,66,65,-5.6,6.6
2018,1,23,NIU,Bowling Green,H,93,62,-5.6,36.6
2018,2,10,NIU,Buffalo,H,90,88,-5.6,7.6
2017,12,9,NIU,Central Conn. St.,H,61,55,-5.6,11.6
2018,2,13,NIU,Central Mich.,H,72,80,-5.6,-2.4
2018,1,13,NIU,Eastern Mich.,H,72,66,-5.6,11.6
2017,11,21,NIU,Fla. Atlantic,N,67,77,-5.6,-10
2017,11,14,NIU,Green Bay,H,85,65,-5.6,25.6
2018,1,2,NIU,Kent St.,H,75,61,-5.6,19.6
2017,11,22,NIU,Manhattan,N,70,68,-5.6,2
2018,2,3,NIU,Miami (OH),H,65,81,-5.6,-10.4
2017,11,29,NIU,Milwaukee,H,62,75,-5.6,-7.4
2017,11,20,NIU,Pennsylvania,N,80,93,-5.6,-13
2018,2,27,NIU,Toledo,H,67,97,-5.6,-24.4
2017,12,21,NIU,UIC,H,69,63,-5.6,11.6
2018,2,17,NIU,Western Mich.,H,75,67,-5.6,13.6
2018,1,15,Northern Ky.,Cleveland St.,H,70,55,-2.8,17.8
2018,3,3,Northern Ky.,Cleveland St.,N,80,89,-2.8,-9
2018,1,28,Northern Ky.,Detroit Mercy,H,72,44,-2.8,30.8
2017,12,10,Northern Ky.,Eastern Ky.,H,91,63,-2.8,30.8
2017,11,10,Northern Ky.,ETSU,H,81,63,-2.8,20.8
2018,2,10,Northern Ky.,Green Bay,H,86,80,-2.8,8.8
2017,11,18,Northern Ky.,Iona,N,85,72,-2.8,13
2017,12,28,Northern Ky.,IU Indy,H,77,59,-2.8,20.8
2017,11,17,Northern Ky.,James Madison,N,87,78,-2.8,9
2018,2,8,Northern Ky.,Milwaukee,H,54,52,-2.8,4.8
2017,12,2,Northern Ky.,Morehead St.,H,86,49,-2.8,39.8
2018,1,26,Northern Ky.,Oakland,H,70,83,-2.8,-10.2
2017,12,30,Northern Ky.,UIC,H,86,51,-2.8,37.8
2017,11,19,Northern Ky.,Vermont,N,64,66,-2.8,-2
2018,1,11,Northern Ky.,Wright St.,H,81,84,-2.8,-0.2
2018,2,19,Northern Ky.,Youngstown St.,H,70,51,-2.8,21.8
2017,12,30,Northwestern,Brown,H,95,73,0.6,21.4
2017,12,11,Northwestern,Chicago St.,H,96,31,0.6,64.4
2017,11,15,Northwestern,Creighton,H,88,92,0.6,-4.6
2017,12,1,Northwestern,Illinois,H,72,68,0.6,3.4
2017,11,18,Northwestern,La Salle,N,82,74,0.6,8
2017,11,10,Northwestern,Loyola Maryland,H,79,75,0.6,3.4
2018,2,19,Northwestern,Maryland,H,64,71,0.6,-7.6
2018,2,6,Northwestern,Michigan,H,61,52,0.6,8.4
2018,2,17,Northwestern,Michigan St.,H,60,65,0.6,-5.6
2018,1,10,Northwestern,Minnesota,H,83,60,0.6,22.4
2018,1,2,Northwestern,Nebraska,H,55,70,0.6,-15.6
2018,1,17,Northwestern,Ohio St.,H,65,71,0.6,-6.6
2018,1,20,Northwestern,Penn St.,H,70,61,0.6,8.4
2018,3,1,Northwestern,Penn St.,N,57,65,0.6,-8
2017,11,24,Northwestern,Sacred Heart,H,81,50,0.6,30.4
2017,11,13,Northwestern,Saint Peter's,H,75,66,0.6,8.4
2017,11,19,Northwestern,Texas Tech,N,49,85,0.6,-36
2017,12,14,Northwestern,Valparaiso,H,84,50,0.6,33.4
2018,2,22,Northwestern,Wisconsin,H,64,70,0.6,-6.6
2018,1,13,Northwestern St.,Abilene Christian,H,58,69,-8.6,-2.4
2018,1,27,Northwestern St.,Central Ark.,H,78,95,-8.6,-8.4
2018,2,14,Northwestern St.,Houston Christian,H,70,77,-8.6,1.6
2018,2,7,Northwestern St.,Lamar University,H,75,79,-8.6,4.6
2018,2,3,Northwestern St.,McNeese,H,62,75,-8.6,-4.4
2018,1,24,Northwestern St.,New Orleans,H,67,73,-8.6,2.6
2018,2,28,Northwestern St.,Nicholls,H,70,73,-8.6,5.6
2017,11,17,Northwestern St.,Rice,H,65,87,-8.6,-13.4
2018,1,6,Northwestern St.,SFA,H,56,64,-8.6,0.6
2018,2,24,Northwestern St.,SE Louisiana,H,62,86,-8.6,-15.4
2017,12,5,Notre Dame,Ball St.,H,77,80,-1.7,-1.3
2018,2,6,Notre Dame,Boston College,H,96,85,-1.7,12.7
2017,11,16,Notre Dame,Chicago St.,H,105,66,-1.7,40.7
2017,12,19,Notre Dame,Dartmouth,H,97,87,-1.7,11.7
2018,2,10,Notre Dame,Florida St.,H,84,69,-1.7,16.7
2017,12,30,Notre Dame,Georgia Tech,H,68,59,-1.7,10.7
2017,12,16,Notre Dame,Indiana,N,77,80,-1.7,-3
2018,1,16,Notre Dame,Louisville,H,78,82,-1.7,-2.3
2017,11,21,Notre Dame,LSU,N,92,53,-1.7,39
2018,2,19,Notre Dame,Miami (FL),H,74,77,-1.7,-1.3
2017,11,13,Notre Dame,Mount St. Mary's,H,88,62,-1.7,27.7
2018,1,13,Notre Dame,North Carolina,H,68,69,-1.7,0.7
2018,1,3,Notre Dame,NC State,H,88,58,-1.7,31.7
2018,2,28,Notre Dame,Pittsburgh,H,73,56,-1.7,18.7
2018,3,6,Notre Dame,Pittsburgh,N,67,64,-1.7,3
2017,12,21,Notre Dame,SE Louisiana,H,86,50,-1.7,37.7
2018,1,27,Notre Dame,Virginia Tech,H,75,80,-1.7,-3.3
2018,3,7,Notre Dame,Virginia Tech,N,71,65,-1.7,6
2017,11,22,Notre Dame,Wichita St.,N,67,66,-1.7,1
2017,12,9,Oakland,Chicago St.,H,82,50,-5.4,37.4
2018,1,12,Oakland,Cleveland St.,H,81,68,-5.4,18.4
2018,3,5,Oakland,Cleveland St.,N,43,44,-5.4,-1
2018,2,9,Oakland,Detroit Mercy,H,87,78,-5.4,14.4
2017,12,22,Oakland,Eastern Mich.,H,86,81,-5.4,10.4
2018,2,22,Oakland,Green Bay,H,90,96,-5.4,-0.6
2018,2,4,Oakland,IU Indy,H,82,74,-5.4,13.4
2018,3,4,Oakland,IU Indy,N,62,55,-5.4,7
2017,12,16,Oakland,Michigan St.,N,73,86,-5.4,-13
2018,2,24,Oakland,Milwaukee,H,72,70,-5.4,7.4
2017,11,13,Oakland,New Orleans,H,87,68,-5.4,24.4
2018,1,5,Oakland,Northern Ky.,H,83,87,-5.4,1.4
2017,11,10,Oakland,Purdue Fort Wayne,H,85,71,-5.4,19.4
2017,11,30,Oakland,Texas Southern,H,97,87,-5.4,15.4
2017,12,20,Oakland,Towson,H,97,86,-5.4,16.4
2018,2,2,Oakland,UIC,H,73,79,-5.4,-0.6
2018,1,7,Oakland,Wright St.,H,81,86,-5.4,0.4
2018,1,10,Oakland,Youngstown St.,H,95,82,-5.4,18.4
2018,2,6,Ohio,Akron,H,99,75,6.8,17.2
2017,11,11,Ohio,Alabama A&M,H,61,53,6.8,1.2
2018,1,9,Ohio,Ball St.,H,68,75,6.8,-13.8
2018,2,27,Ohio,Bowling Green,H,75,59,6.8,9.2
2018,1,26,Ohio,Buffalo,H,66,73,6.8,-13.8
2018,2,3,Ohio,Central Mich.,H,98,101,6.8,-9.8
2017,11,16,Ohio,Clemson,N,76,81,6.8,-5
2017,12,1,Ohio,Coppin St.,H,80,37,6.8,36.2
2017,11,17,Ohio,Dayton,N,65,79,6.8,-14
2017,11,19,Ohio,Indiana St.,N,96,94,6.8,2
2017,11,28,Ohio,Iona,H,88,93,6.8,-11.8
2018,2,20,Ohio,Kent St.,H,88,76,6.8,5.2
2018,2,17,Ohio,Miami (OH),H,92,87,6.8,-1.8
2017,11,24,Ohio,Mount St. Mary's,H,96,77,6.8,12.2
2018,1,6,Ohio,NIU,H,78,68,6.8,3.2
2017,12,20,Ohio,Prairie View,H,84,65,6.8,12.2
2018,1,16,Ohio,Toledo,H,57,91,6.8,-40.8
2017,12,10,Ohio,Western Ky.,H,89,84,6.8,-1.8
2017,12,16,Ohio St.,App State,H,80,67,5.2,7.8
2017,11,26,Ohio St.,Butler,N,66,67,5.2,-1
2017,11,29,Ohio St.,Clemson,H,65,79,5.2,-19.2
2017,11,23,Ohio St.,Gonzaga,N,59,86,5.2,-27
2018,2,4,Ohio St.,Illinois,H,75,67,5.2,2.8
2018,1,30,Ohio St.,Indiana,H,71,56,5.2,9.8
2018,2,10,Ohio St.,Iowa,H,82,64,5.2,12.8
2018,1,11,Ohio St.,Maryland,H,91,69,5.2,16.8
2017,12,30,Ohio St.,Miami (OH),H,72,59,5.2,7.8
2017,12,4,Ohio St.,Michigan,H,71,62,5.2,3.8
2018,1,7,Ohio St.,Michigan St.,H,80,64,5.2,10.8
2018,1,20,Ohio St.,Minnesota,N,67,49,5.2,18
2018,1,22,Ohio St.,Nebraska,H,64,59,5.2,-0.2
2017,12,23,Ohio St.,North Carolina,N,72,86,5.2,-14
2017,11,19,Ohio St.,Northeastern,H,80,55,5.2,19.8
2018,1,25,Ohio St.,Penn St.,H,79,82,5.2,-8.2
2018,3,2,Ohio St.,Penn St.,N,68,69,5.2,-1
2017,11,12,Ohio St.,Radford,H,82,72,5.2,4.8
2017,11,10,Ohio St.,Robert Morris,H,95,64,5.2,25.8
2018,2,20,Ohio St.,Rutgers,H,79,52,5.2,21.8
2017,11,24,Ohio St.,Stanford,N,79,71,5.2,8
2017,11,16,Ohio St.,Texas Southern,H,82,64,5.2,12.8
2017,12,19,Ohio St.,The Citadel,H,94,65,5.2,23.8
2017,12,9,Ohio St.,William & Mary,H,97,62,5.2,29.8
2017,11,23,Oklahoma,Arkansas,N,83,92,6.9,-9
2017,11,15,Oklahoma,Ball St.,H,108,69,6.9,32.1
2018,1,30,Oklahoma,Baylor,H,98,96,6.9,-4.9
2018,3,2,Oklahoma,Iowa St.,H,81,60,6.9,14.1
2018,1,23,Oklahoma,Kansas,H,85,80,6.9,-1.9
2018,2,24,Oklahoma,Kansas St.,H,86,77,6.9,2.1
2017,11,30,Oklahoma,North Texas,H,82,72,6.9,3.1
2017,12,22,Oklahoma,Northwestern,H,104,78,6.9,19.1
2017,12,19,Oklahoma,Northwestern St.,H,105,68,6.9,30.1
2018,1,3,Oklahoma,Oklahoma St.,H,109,89,6.9,13.1
2018,3,7,Oklahoma,Oklahoma St.,N,60,71,6.9,-11
2017,11,12,Oklahoma,Omaha,H,108,89,6.9,12.1
2017,11,26,Oklahoma,Oregon,N,90,80,6.9,10
2017,11,24,Oklahoma,Portland,N,93,71,6.9,22
2017,12,8,Oklahoma,Southern California,N,85,83,6.9,2
2018,1,13,Oklahoma,TCU,H,102,97,6.9,-1.9
2018,2,17,Oklahoma,Texas,H,66,77,6.9,-17.9
2018,1,9,Oklahoma,Texas Tech,H,75,65,6.9,3.1
2017,12,4,Oklahoma,UTSA,H,97,85,6.9,5.1
2018,2,5,Oklahoma,West Virginia,H,73,75,6.9,-8.9
2017,11,29,Oklahoma St.,Austin Peay,H,79,63,0,16
2018,2,6,Oklahoma St.,Baylor,H,56,67,0,-11
2017,11,13,Oklahoma St.,Charlotte,H,83,65,0,18
2017,12,16,Oklahoma St.,Florida St.,N,71,70,0,1
2017,11,26,Oklahoma St.,Houston Christian,H,101,74,0,27
2018,1,6,Oklahoma St.,Iowa St.,H,96,87,0,9
2018,3,3,Oklahoma St.,Kansas,H,82,64,0,18
2018,3,8,Oklahoma St.,Kansas,N,68,82,0,-14
2018,2,14,Oklahoma St.,Kansas St.,H,72,82,0,-10
2018,1,20,Oklahoma St.,Oklahoma,H,83,81,0,2
2018,3,7,Oklahoma St.,Oklahoma,N,71,60,0,11
2017,11,16,Oklahoma St.,Oral Roberts,H,91,48,0,43
2017,11,10,Oklahoma St.,Pepperdine,H,78,47,0,31
2017,11,21,Oklahoma St.,Pittsburgh,N,73,67,0,6
2018,1,30,Oklahoma St.,TCU,H,66,79,0,-13
2018,1,13,Oklahoma St.,Texas,H,65,64,0,1
2017,11,20,Oklahoma St.,Texas A&M,N,55,72,0,-17
2018,2,21,Oklahoma St.,Texas Tech,H,79,71,0,8
2017,12,19,Oklahoma St.,Tulsa,H,71,59,0,12
2017,12,22,Oklahoma St.,UTRGV,H,102,83,0,19
2017,12,29,Oklahoma St.,West Virginia,H,79,85,0,-6
2017,12,9,Oklahoma St.,Wichita St.,H,66,78,0,-12
2017,12,9,Old Dominion,Bowling Green,H,88,46,-2.3,44.3
2017,12,30,Old Dominion,Charlotte,H,89,58,-2.3,33.3
2017,11,19,Old Dominion,Dayton,N,75,67,-2.3,8
2018,3,3,Old Dominion,FIU,H,79,53,-2.3,28.3
2018,3,1,Old Dominion,Fla. Atlantic,H,69,64,-2.3,7.3
2017,11,17,Old Dominion,Indiana St.,N,62,44,-2.3,18
2018,1,13,Old Dominion,Marshall,H,82,76,-2.3,8.3
2018,2,1,Old Dominion,Middle Tenn.,H,59,66,-2.3,-4.7
2017,12,22,Old Dominion,Norfolk St.,H,61,50,-2.3,13.3
2017,12,6,Old Dominion,Richmond,H,79,60,-2.3,21.3
2017,11,16,Old Dominion,Temple,N,65,76,-2.3,-11
2017,11,10,Old Dominion,Towson,H,57,54,-2.3,5.3
2018,2,3,Old Dominion,UAB,H,65,60,-2.3,7.3
2017,11,27,Old Dominion,UMES,H,83,44,-2.3,41.3
2018,2,17,Old Dominion,UTEP,H,82,33,-2.3,51.3
2018,2,15,Old Dominion,UTSA,H,100,62,-2.3,40.3
2018,1,11,Old Dominion,Western Ky.,H,68,75,-2.3,-4.7
2017,12,19,Ole Miss,A&M-Corpus Christi,H,85,63,3.3,18.7
2018,1,23,Ole Miss,Alabama,H,78,66,3.3,8.7
2018,2,13,Ole Miss,Arkansas,H,64,75,3.3,-14.3
2018,1,30,Ole Miss,Auburn,H,70,79,3.3,-12.3
2017,12,22,Ole Miss,Bradley,H,82,59,3.3,19.7
2017,11,13,Ole Miss,Eastern Ky.,H,85,75,3.3,6.7
2018,1,13,Ole Miss,Florida,H,78,72,3.3,2.7
2017,11,17,Ole Miss,Georgia St.,H,77,72,3.3,1.7
2017,12,16,Ole Miss,Illinois St.,H,97,101,3.3,-7.3
2017,11,10,Ole Miss,Louisiana,H,94,76,3.3,14.7
2018,1,6,Ole Miss,Mississippi St.,H,64,58,3.3,2.7
2018,2,6,Ole Miss,Missouri,H,69,75,3.3,-9.3
2017,11,22,Ole Miss,Rice,N,79,62,3.3,17
2017,12,13,Ole Miss,Sam Houston,H,82,69,3.3,9.7
2017,12,31,Ole Miss,South Carolina,H,74,69,3.3,1.7
2018,3,7,Ole Miss,South Carolina,N,84,85,3.3,-1
2017,11,28,Ole Miss,South Dakota St.,H,97,99,3.3,-5.3
2018,2,24,Ole Miss,Tennessee,H,65,73,3.3,-11.3
2017,11,20,Ole Miss,Utah,N,74,83,3.3,-9
2018,3,3,Ole Miss,Vanderbilt,H,69,82,3.3,-16.3
2017,12,2,Ole Miss,Virginia Tech,H,80,83,3.3,-6.3
2017,12,13,Omaha,Arkansas St.,H,77,74,-2.9,5.9
2018,1,18,Omaha,Denver,H,86,80,-2.9,8.9
2017,11,29,Omaha,Drake,H,75,73,-2.9,4.9
2017,11,25,Omaha,Jackson St.,N,73,75,-2.9,-2
2017,12,21,Omaha,Montana St.,H,84,71,-2.9,15.9
2018,2,24,Omaha,North Dakota St.,H,62,84,-2.9,-19.1
2018,2,22,Omaha,Oral Roberts,H,75,83,-2.9,-5.1
2018,2,10,Omaha,Purdue Fort Wayne,H,90,85,-2.9,7.9
2018,1,20,Omaha,South Dakota,H,71,85,-2.9,-11.1
2018,3,3,Omaha,South Dakota,N,73,87,-2.9,-14
2018,1,6,Omaha,South Dakota St.,H,88,101,-2.9,-10.1
2017,11,24,Omaha,Tennessee Tech,N,85,86,-2.9,-1
2018,2,8,Omaha,Western Ill.,H,71,68,-2.9,5.9
2018,1,20,Oral Roberts,Denver,H,64,73,5.5,-14.5
2018,3,4,Oral Roberts,Denver,N,88,90,5.5,-2
2017,12,10,Oral Roberts,Missouri St.,H,73,66,5.5,1.5
2017,11,20,Oral Roberts,Montana,N,64,69,5.5,-5
2018,2,8,Oral Roberts,North Dakota St.,H,67,66,5.5,-4.5
2017,11,27,Oral Roberts,Oakland,H,86,93,5.5,-12.5
2017,12,30,Oral Roberts,Omaha,H,93,74,5.5,13.5
2018,1,4,Oral Roberts,Purdue Fort Wayne,H,76,60,5.5,10.5
2018,2,14,Oral Roberts,South Dakota,H,67,85,5.5,-23.5
2018,2,10,Oral Roberts,South Dakota St.,H,75,85,5.5,-15.5
2017,12,5,Oral Roberts,UNLV,N,66,92,5.5,-26
2018,1,6,Oral Roberts,Western Ill.,H,81,66,5.5,9.5
2017,11,17,Oregon,Alabama St.,H,114,56,6.3,51.7
2018,2,24,Oregon,Arizona,H,98,93,6.3,-1.3
2018,2,22,Oregon,Arizona St.,H,75,68,6.3,0.7
2017,11,19,Oregon,Ball St.,H,95,71,6.3,17.7
2017,12,1,Oregon,Boise St.,H,70,73,6.3,-9.3
2017,12,20,Oregon,Central Ark.,H,96,82,6.3,7.7
2017,12,31,Oregon,Colorado,H,77,62,6.3,8.7
2017,12,8,Oregon,Colorado St.,H,95,65,6.3,23.7
2017,11,10,Oregon,Coppin St.,H,70,54,6.3,9.7
2017,11,24,Oregon,DePaul,N,89,79,6.3,10
2017,11,26,Oregon,Oklahoma,N,80,90,6.3,-10
2018,1,27,Oregon,Oregon St.,H,66,57,6.3,2.7
2017,12,13,Oregon,Portland St.,H,95,84,6.3,4.7
2017,11,13,Oregon,Prairie View,H,100,67,6.3,26.7
2018,1,18,Oregon,Southern California,H,70,75,6.3,-11.3
2017,12,11,Oregon,Texas Southern,H,74,68,6.3,-0.3
2018,1,20,Oregon,UCLA,H,94,91,6.3,-3.3
2017,11,23,Oregon,UConn,N,63,71,6.3,-8
2017,12,29,Oregon,Utah,H,56,66,6.3,-16.3
2018,3,8,Oregon,Utah,N,68,66,6.3,2
2018,2,8,Oregon,Washington,H,65,40,6.3,18.7
2018,2,11,Oregon,Washington St.,H,84,57,6.3,20.7
2018,3,7,Oregon,Washington St.,N,64,62,6.3,2
2018,2,22,Oregon St.,Arizona,H,65,75,6.8,-16.8
2018,2,24,Oregon St.,Arizona St.,H,79,75,6.8,-2.8
2017,12,9,Oregon St.,Ark.-Pine Bluff,H,85,58,6.8,20.2
2017,12,29,Oregon St.,Colorado,H,76,57,6.8,12.2
2017,12,5,Oregon St.,Eastern Ky.,H,74,62,6.8,5.2
2017,12,12,Oregon St.,Jacksonville St.,H,70,69,6.8,-5.8
2017,11,18,Oregon St.,Long Beach St.,H,89,81,6.8,1.2
2017,11,24,Oregon St.,Long Beach St.,N,69,74,6.8,-5
2017,12,2,Oregon St.,LMU (CA),H,78,74,6.8,-2.8
2017,11,26,Oregon St.,Marist,N,65,46,6.8,19
2018,1,5,Oregon St.,Oregon,H,76,64,6.8,5.2
2017,12,16,Oregon St.,Saint Louis,H,63,60,6.8,-3.8
2018,1,20,Oregon St.,Southern California,H,67,74,6.8,-13.8
2018,3,8,Oregon St.,Southern California,N,48,61,6.8,-13
2017,11,10,Oregon St.,Southern Utah,H,99,82,6.8,10.2
2017,11,23,Oregon St.,St. John's (NY),N,77,82,6.8,-5
