year,month,day,team,opponent,location,teamscore,oppscore,home_court_advantage,adjusted_diff
2016,12,7,North Carolina,Davidson,H,83,74,3.9,5.1
2017,3,4,North Carolina,Duke,H,90,83,3.9,3.1
2017,1,14,North Carolina,Florida St.,H,96,83,3.9,9.1
2016,12,17,North Carolina,Kentucky,N,100,103,3.9,-3
2016,11,15,North Carolina,Long Beach St.,H,93,67,3.9,22.1
2017,2,22,North Carolina,Louisville,H,74,63,3.9,7.1
2016,12,28,North Carolina,Monmouth,H,102,74,3.9,24.1
2017,1,8,North Carolina,NC State,H,107,56,3.9,47.1
2017,2,5,North Carolina,Notre Dame,H,83,76,3.9,3.1
2016,11,22,North Carolina,Oklahoma St.,N,107,75,3.9,32
2017,1,31,North Carolina,Pittsburgh,H,80,78,3.9,-1.9
2016,12,4,North Carolina,Radford,H,95,50,3.9,41.1
2017,1,16,North Carolina,Syracuse,H,85,68,3.9,13.1
2016,12,11,North Carolina,Tennessee,H,73,71,3.9,-1.9
2016,12,21,North Carolina,UNI,H,85,42,3.9,39.1
2017,2,18,North Carolina,Virginia,H,65,41,3.9,20.1
2017,1,26,North Carolina,Virginia Tech,H,91,72,3.9,15.1
2016,11,23,North Carolina,Wisconsin,N,71,56,3.9,15
2016,11,27,North Dakota,CSU Bakersfield,N,57,55,-8.3,2
2017,2,9,North Dakota,Eastern Wash.,H,95,86,-8.3,17.3
2017,2,11,North Dakota,Idaho,H,88,65,-8.3,31.3
2017,1,21,North Dakota,Idaho St.,H,89,64,-8.3,33.3
2016,12,16,North Dakota,North Dakota St.,H,70,87,-8.3,-8.7
2016,11,25,North Dakota,North Florida,N,75,76,-8.3,-1
2017,1,5,North Dakota,Northern Ariz.,H,68,63,-8.3,13.3
2017,2,4,North Dakota,Northern Colo.,H,87,77,-8.3,18.3
2017,3,4,North Dakota,Portland St.,H,82,73,-8.3,17.3
2017,3,2,North Dakota,Sacramento St.,H,53,57,-8.3,4.3
2017,1,7,North Dakota,Southern Utah,H,95,65,-8.3,38.3
2017,1,19,North Dakota,Weber St.,H,83,77,-8.3,14.3
2016,11,11,North Dakota St.,Arkansas St.,H,76,66,-0.8,10.8
2017,2,11,North Dakota St.,Denver,H,81,63,-0.8,18.8
2017,1,5,North Dakota St.,IU Indy,H,93,89,-0.8,4.8
2017,3,4,North Dakota St.,IU Indy,N,57,76,-0.8,-19
2016,11,18,North Dakota St.,Navy,N,66,59,-0.8,7
2016,12,7,North Dakota St.,North Dakota,H,56,74,-0.8,-17.2
2016,12,31,North Dakota St.,Omaha,H,82,70,-0.8,12.8
2017,1,25,North Dakota St.,Oral Roberts,H,81,71,-0.8,10.8
2017,1,19,North Dakota St.,Purdue Fort Wayne,H,89,83,-0.8,6.8
2017,2,4,North Dakota St.,South Dakota,H,66,76,-0.8,-9.2
2017,2,8,North Dakota St.,South Dakota St.,H,82,65,-0.8,17.8
2016,12,14,North Dakota St.,UC Davis,H,74,70,-0.8,4.8
2016,11,19,North Dakota St.,UNC Greensboro,N,54,65,-0.8,-11
2017,2,18,North Dakota St.,Western Ill.,H,100,91,-0.8,9.8
2016,12,29,North Florida,Ball St.,H,68,73,0.9,-5.9
2016,11,26,North Florida,CSU Bakersfield,N,54,77,0.9,-23
2017,1,25,North Florida,FGCU,H,82,86,0.9,-4.9
2016,12,1,North Florida,Florida,H,60,91,0.9,-31.9
2017,2,27,North Florida,Jacksonville,H,77,74,0.9,2.1
2017,2,23,North Florida,Jacksonville,H,73,69,0.9,3.1
2017,1,19,North Florida,Kennesaw St.,H,86,84,0.9,1.1
2017,1,21,North Florida,Lipscomb,H,90,84,0.9,5.1
2016,11,16,North Florida,Miami (FL),H,56,94,0.9,-38.9
2017,2,9,North Florida,NJIT,H,91,69,0.9,21.1
2016,11,25,North Florida,North Dakota,N,76,75,0.9,1
2017,2,4,North Florida,Stetson,H,96,64,0.9,31.1
2017,2,11,North Florida,USC Upstate,H,71,84,0.9,-13.9
2017,1,26,North Texas,Charlotte,H,81,82,6.4,-7.4
2016,12,8,North Texas,Delaware St.,H,73,40,6.4,26.6
2016,11,20,North Texas,Drexel,H,62,83,6.4,-27.4
2017,2,23,North Texas,Louisiana Tech,H,67,85,6.4,-24.4
2017,1,7,North Texas,Middle Tenn.,H,68,79,6.4,-17.4
2016,11,25,North Texas,Niagara,H,80,71,6.4,2.6
2017,1,28,North Texas,Old Dominion,H,67,73,6.4,-12.4
2017,2,4,North Texas,Rice,H,80,95,6.4,-21.4
2016,12,22,North Texas,San Diego,H,68,69,6.4,-7.4
2016,12,20,North Texas,SE Louisiana,H,71,65,6.4,-0.4
2017,2,25,North Texas,Southern Miss.,H,53,76,6.4,-29.4
2017,1,5,North Texas,UAB,H,52,54,6.4,-8.4
2016,12,3,North Texas,UT Arlington,H,61,77,6.4,-22.4
2017,2,16,North Texas,UTEP,H,71,77,6.4,-12.4
2017,2,18,North Texas,UTSA,H,83,73,6.4,3.6
2016,11,11,Northeastern,Boston U.,H,87,77,-3.7,13.7
2017,2,18,Northeastern,Col. of Charleston,H,71,85,-3.7,-10.3
2017,1,5,Northeastern,Delaware,H,90,54,-3.7,39.7
2017,1,12,Northeastern,Drexel,H,92,75,-3.7,20.7
2017,1,26,Northeastern,Elon,H,49,51,-3.7,1.7
2017,2,11,Northeastern,Hofstra,H,64,74,-3.7,-6.3
2017,1,7,Northeastern,James Madison,H,64,54,-3.7,13.7
2016,11,27,Northeastern,Kent St.,H,73,70,-3.7,6.7
2016,11,19,Northeastern,LIU,N,74,78,-3.7,-4
2016,11,20,Northeastern,Maine,N,80,72,-3.7,8
2017,1,28,Northeastern,Towson,H,69,62,-3.7,10.7
2017,3,4,Northeastern,Towson,N,54,82,-3.7,-28
2017,2,16,Northeastern,UNCW,H,65,66,-3.7,2.7
2016,12,31,Northeastern,William & Mary,H,84,64,-3.7,23.7
2016,11,25,Northern Ariz.,Alabama St.,N,71,57,-5.4,14
2016,12,5,Northern Ariz.,CSU Bakersfield,H,47,81,-5.4,-28.6
2017,3,4,Northern Ariz.,Eastern Wash.,H,76,61,-5.4,20.4
2017,3,2,Northern Ariz.,Idaho,H,75,77,-5.4,3.4
2016,11,26,Northern Ariz.,Jacksonville St.,N,63,76,-5.4,-13
2016,12,14,Northern Ariz.,Little Rock,H,67,72,-5.4,0.4
2017,2,11,Northern Ariz.,Montana,H,59,76,-5.4,-11.6
2017,2,9,Northern Ariz.,Montana St.,H,69,63,-5.4,11.4
2017,1,28,Northern Ariz.,North Dakota,H,68,67,-5.4,6.4
2017,1,26,Northern Ariz.,Northern Colo.,H,63,50,-5.4,18.4
2017,1,16,Northern Ariz.,Portland St.,H,83,76,-5.4,12.4
2017,3,7,Northern Ariz.,Portland St.,N,67,80,-5.4,-13
2017,1,14,Northern Ariz.,Sacramento St.,H,62,74,-5.4,-6.6
2016,12,3,Northern Ariz.,San Diego,H,65,80,-5.4,-9.6
2016,12,31,Northern Ariz.,Southern Utah,H,80,93,-5.4,-7.6
2016,11,12,Northern Ariz.,Tennessee St.,N,65,69,-5.4,-4
2016,11,13,Northern Ariz.,UC Davis,N,76,89,-5.4,-13
2016,11,25,Northern Colo.,Bucknell,N,63,75,-7.4,-12
2017,2,11,Northern Colo.,Eastern Wash.,H,44,70,-7.4,-18.6
2017,2,9,Northern Colo.,Idaho,H,76,88,-7.4,-4.6
2017,1,19,Northern Colo.,Idaho St.,H,69,73,-7.4,3.4
2017,2,25,Northern Colo.,North Dakota,H,81,84,-7.4,4.4
2017,1,7,Northern Colo.,Northern Ariz.,H,83,79,-7.4,11.4
2017,3,2,Northern Colo.,Portland St.,H,87,84,-7.4,10.4
2017,3,4,Northern Colo.,Sacramento St.,H,70,67,-7.4,10.4
2016,11,24,Northern Colo.,Sacred Heart,N,81,59,-7.4,22
2017,1,5,Northern Colo.,Southern Utah,H,76,78,-7.4,5.4
2016,12,20,Northern Colo.,UC Riverside,H,77,61,-7.4,23.4
2017,1,21,Northern Colo.,Weber St.,H,69,74,-7.4,2.4
2016,11,18,Northern Ky.,Austin Peay,N,69,77,-2.8,-8
2017,1,7,Northern Ky.,Cleveland St.,H,83,75,-2.8,10.8
2016,11,19,Northern Ky.,Delaware,N,74,53,-2.8,21
2017,1,22,Northern Ky.,Detroit Mercy,H,101,87,-2.8,16.8
2016,12,7,Northern Ky.,Eastern Ill.,H,80,70,-2.8,12.8
2016,12,18,Northern Ky.,Eastern Wash.,H,70,48,-2.8,24.8
2017,2,9,Northern Ky.,Green Bay,H,69,67,-2.8,4.8
2017,2,11,Northern Ky.,Milwaukee,H,69,63,-2.8,8.8
2017,3,7,Northern Ky.,Milwaukee,N,59,53,-2.8,6
2016,11,26,Northern Ky.,N.C. Central,H,74,82,-2.8,-5.2
2017,1,20,Northern Ky.,Oakland,H,70,79,-2.8,-6.2
2017,2,24,Northern Ky.,UIC,H,90,82,-2.8,10.8
2017,2,26,Northern Ky.,Valparaiso,H,82,78,-2.8,6.8
2017,2,21,Northern Ky.,Wright St.,H,83,76,-2.8,9.8
2017,3,5,Northern Ky.,Wright St.,N,82,77,-2.8,5
2017,1,5,Northern Ky.,Youngstown St.,H,83,70,-2.8,15.8
2017,3,6,Northern Ky.,Youngstown St.,N,84,74,-2.8,10
2016,11,25,Northwestern,Bryant,H,86,66,0.6,19.4
2016,12,14,Northwestern,Chicago St.,H,68,64,0.6,3.4
2016,12,17,Northwestern,Dayton,N,67,64,0.6,3
2016,12,3,Northwestern,DePaul,H,80,64,0.6,15.4
2016,11,14,Northwestern,Eastern Wash.,H,86,72,0.6,13.4
2016,12,22,Northwestern,Houston Christian,H,72,63,0.6,8.4
2017,2,7,Northwestern,Illinois,H,61,68,0.6,-7.6
2017,1,29,Northwestern,Indiana,H,68,55,0.6,12.4
2017,1,15,Northwestern,Iowa,H,89,54,0.6,34.4
2016,12,20,Northwestern,IU Indy,H,87,65,0.6,21.4
2017,2,15,Northwestern,Maryland,H,64,74,0.6,-10.6
2017,3,1,Northwestern,Michigan,H,67,65,0.6,1.4
2017,1,5,Northwestern,Minnesota,H,66,70,0.6,-4.6
2017,1,26,Northwestern,Nebraska,H,73,61,0.6,11.4
2016,12,11,Northwestern,New Orleans,H,83,49,0.6,33.4
2016,11,22,Northwestern,Notre Dame,N,66,70,0.6,-4
2017,3,5,Northwestern,Purdue,H,65,69,0.6,-4.6
2017,2,18,Northwestern,Rutgers,H,69,65,0.6,3.4
2016,11,21,Northwestern,Texas,N,77,58,0.6,19
2016,11,28,Northwestern,Wake Forest,H,65,58,0.6,6.4
2017,3,4,Northwestern St.,Central Ark.,H,97,83,-8.6,22.6
2017,2,9,Northwestern St.,Houston Christian,H,69,86,-8.6,-8.4
2017,2,22,Northwestern St.,Lamar University,H,68,88,-8.6,-11.4
2016,12,31,Northwestern St.,McNeese,H,72,79,-8.6,1.6
2017,2,25,Northwestern St.,New Orleans,H,83,82,-8.6,9.6
2017,1,12,Northwestern St.,Nicholls,H,86,81,-8.6,13.6
2017,1,14,Northwestern St.,Sam Houston,H,68,77,-8.6,-0.4
2017,2,16,Northwestern St.,SE Louisiana,H,66,73,-8.6,1.6
2017,2,4,Northwestern St.,SFA,H,73,75,-8.6,6.6
2017,3,1,Notre Dame,Boston College,H,82,66,-1.7,17.7
2016,11,12,Notre Dame,Bryant,H,89,64,-1.7,26.7
2016,11,26,Notre Dame,Chicago St.,H,91,60,-1.7,32.7
2017,1,7,Notre Dame,Clemson,H,75,70,-1.7,6.7
2016,12,19,Notre Dame,Colgate,H,77,62,-1.7,16.7
2016,11,21,Notre Dame,Colorado,N,89,83,-1.7,6
2017,1,30,Notre Dame,Duke,H,74,84,-1.7,-8.3
2017,2,11,Notre Dame,Florida St.,H,84,72,-1.7,13.7
2017,2,26,Notre Dame,Georgia Tech,H,64,60,-1.7,5.7
2016,11,29,Notre Dame,Iowa,H,92,78,-1.7,15.7
2017,1,4,Notre Dame,Louisville,H,77,70,-1.7,8.7
2016,11,18,Notre Dame,Loyola Maryland,H,83,48,-1.7,36.7
2016,12,4,Notre Dame,N.C. A&T,H,107,53,-1.7,55.7
2016,11,22,Notre Dame,Northwestern,N,70,66,-1.7,4
2016,12,17,Notre Dame,Purdue,N,81,86,-1.7,-5
2016,12,6,Notre Dame,Purdue Fort Wayne,H,87,72,-1.7,16.7
2016,12,28,Notre Dame,Saint Peter's,H,63,55,-1.7,9.7
2016,11,16,Notre Dame,Seattle U,H,92,49,-1.7,44.7
2017,1,21,Notre Dame,Syracuse,H,84,66,-1.7,19.7
2016,12,10,Notre Dame,Villanova,N,66,74,-1.7,-8
2017,1,24,Notre Dame,Virginia,H,54,71,-1.7,-15.3
2017,2,7,Notre Dame,Wake Forest,H,88,81,-1.7,8.7
2016,11,11,Oakland,Bowling Green,H,78,70,-5.4,13.4
2016,11,19,Oakland,Chicago St.,H,107,79,-5.4,33.4
2017,1,16,Oakland,Cleveland St.,H,65,76,-5.4,-5.6
2017,1,13,Oakland,Detroit Mercy,H,88,93,-5.4,0.4
2016,12,23,Oakland,Georgia,H,86,79,-5.4,12.4
2017,1,27,Oakland,Green Bay,H,72,80,-5.4,-2.6
2017,1,29,Oakland,Milwaukee,H,79,70,-5.4,14.4
2016,11,23,Oakland,Nevada,N,78,82,-5.4,-4
2016,12,20,Oakland,Northeastern,H,59,61,-5.4,3.4
2016,12,31,Oakland,Northern Ky.,H,76,65,-5.4,16.4
2016,12,1,Oakland,Oral Roberts,H,92,64,-5.4,33.4
2016,12,3,Oakland,Southern Utah,H,78,68,-5.4,15.4
2016,11,26,Oakland,UC Davis,N,79,66,-5.4,13
2017,2,19,Oakland,UIC,H,87,75,-5.4,17.4
2017,2,17,Oakland,Valparaiso,H,82,71,-5.4,16.4
2016,11,14,Oakland,Western Mich.,H,77,60,-5.4,22.4
2016,12,29,Oakland,Wright St.,H,81,62,-5.4,24.4
2017,2,21,Oakland,Youngstown St.,H,101,72,-5.4,34.4
2017,3,4,Oakland,Youngstown St.,N,80,81,-5.4,-1
2017,2,4,Ohio,Akron,H,85,70,6.8,8.2
2017,2,18,Ohio,Bowling Green,H,95,75,6.8,13.2
2016,12,3,Ohio,Bryant,H,79,53,6.8,19.2
2017,2,28,Ohio,Buffalo,H,79,83,6.8,-10.8
2017,2,7,Ohio,Central Mich.,H,87,97,6.8,-16.8
2016,12,17,Ohio,Cleveland St.,H,71,53,6.8,11.2
2017,1,14,Ohio,Eastern Mich.,H,49,53,6.8,-10.8
2017,1,6,Ohio,Kent St.,H,85,67,6.8,11.2
2017,3,3,Ohio,Miami (OH),H,69,55,6.8,7.2
2016,12,14,Ohio,Milwaukee,H,71,69,6.8,-4.8
2016,11,14,Ohio,Sam Houston,H,96,75,6.8,14.2
2016,11,12,Ohio,Southern U.,H,77,67,6.8,3.2
2016,11,25,Ohio,Tennessee Tech,H,68,57,6.8,4.2
2017,1,24,Ohio,Toledo,H,76,79,6.8,-9.8
2017,1,3,Ohio,Western Mich.,H,89,58,6.8,24.2
2016,12,3,Ohio St.,FDU,H,70,62,5.2,2.8
2016,12,6,Ohio St.,Fla. Atlantic,H,77,79,5.2,-7.2
2017,3,4,Ohio St.,Indiana,H,92,96,5.2,-9.2
2016,11,23,Ohio St.,Jackson St.,H,78,47,5.2,25.8
2016,11,25,Ohio St.,Marshall,H,111,70,5.2,35.8
2017,1,31,Ohio St.,Maryland,H,71,77,5.2,-11.2
2017,1,15,Ohio St.,Michigan St.,H,72,67,5.2,-0.2
2017,1,25,Ohio St.,Minnesota,H,78,72,5.2,0.8
2016,11,14,Ohio St.,N.C. Central,H,69,63,5.2,0.8
2017,2,18,Ohio St.,Nebraska,H,57,58,5.2,-6.2
2017,1,22,Ohio St.,Northwestern,H,72,74,5.2,-7.2
2016,11,17,Ohio St.,Providence,H,72,67,5.2,-0.2
2017,1,5,Ohio St.,Purdue,H,75,76,5.2,-6.2
2017,2,8,Ohio St.,Rutgers,H,70,64,5.2,0.8
2017,3,8,Ohio St.,Rutgers,N,57,66,5.2,-9
2016,12,17,Ohio St.,UCLA,N,73,86,5.2,-13
2016,12,10,Ohio St.,UConn,H,64,60,5.2,-1.2
2016,12,22,Ohio St.,UNC Asheville,H,79,77,5.2,-3.2
2016,11,21,Ohio St.,Western Caro.,H,66,38,5.2,22.8
2017,2,23,Ohio St.,Wisconsin,H,83,73,5.2,4.8
2016,12,20,Ohio St.,Youngstown St.,H,77,40,5.2,31.8
2016,11,25,Oklahoma,Abilene Christian,H,72,64,6.9,1.1
2016,12,21,Oklahoma,Auburn,N,70,74,6.9,-4
2016,12,30,Oklahoma,Baylor,H,50,76,6.9,-32.9
2016,11,20,Oklahoma,Clemson,N,70,64,6.9,6
2017,1,28,Oklahoma,Florida,H,52,84,6.9,-38.9
2017,1,21,Oklahoma,Iowa St.,H,87,92,6.9,-11.9
2017,1,10,Oklahoma,Kansas,H,70,81,6.9,-17.9
2017,2,25,Oklahoma,Kansas St.,H,81,51,6.9,23.1
2016,12,17,Oklahoma,Memphis,H,94,99,6.9,-11.9
2016,11,29,Oklahoma,Northern Colo.,H,87,66,6.9,14.1
2016,11,13,Oklahoma,Northwestern St.,H,97,61,6.9,29.1
2017,1,30,Oklahoma,Oklahoma St.,H,66,68,6.9,-8.9
2016,12,7,Oklahoma,Oral Roberts,H,92,66,6.9,19.1
2017,3,4,Oklahoma,TCU,H,73,68,6.9,-1.9
2017,3,8,Oklahoma,TCU,N,63,82,6.9,-19
2017,2,14,Oklahoma,Texas,H,70,66,6.9,-2.9
2017,1,14,Oklahoma,Texas Tech,H,84,75,6.9,2.1
2016,11,17,Oklahoma,Tulane,N,89,70,6.9,19
2016,11,18,Oklahoma,UNI,N,67,73,6.9,-6
2017,2,8,Oklahoma,West Virginia,H,50,61,6.9,-17.9
2016,12,10,Oklahoma,Wichita St.,H,73,76,6.9,-9.9
2016,12,22,Oklahoma St.,A&M-Corpus Christi,H,92,70,0,22
2016,12,14,Oklahoma St.,Ark.-Pine Bluff,H,102,66,0,36
2017,1,28,Oklahoma St.,Arkansas,H,99,71,0,28
2017,2,8,Oklahoma St.,Baylor,H,69,72,0,-3
2016,11,11,Oklahoma St.,Campbell,H,102,65,0,37
2016,11,14,Oklahoma St.,Central Ark.,H,102,90,0,12
2016,11,23,Oklahoma St.,Georgetown,N,97,70,0,27
2017,1,11,Oklahoma St.,Iowa St.,H,86,96,0,-10
2017,3,4,Oklahoma St.,Kansas,H,85,90,0,-5
2017,1,18,Oklahoma St.,Kansas St.,H,88,96,0,-8
2016,11,16,Oklahoma St.,New Orleans,H,117,72,0,45
2016,11,22,Oklahoma St.,North Carolina,N,75,107,0,-32
2017,2,18,Oklahoma St.,Oklahoma,H,96,92,0,4
2017,1,23,Oklahoma St.,TCU,H,89,76,0,13
2017,2,11,Oklahoma St.,Texas,H,84,71,0,13
2017,2,25,Oklahoma St.,Texas Tech,H,80,63,0,17
2016,11,21,Oklahoma St.,UConn,N,98,90,0,8
2016,12,30,Oklahoma St.,West Virginia,H,75,92,0,-17
2017,2,18,Old Dominion,Charlotte,H,72,48,-2.3,26.3
2016,11,30,Old Dominion,Dartmouth,H,59,47,-2.3,14.3
2017,2,2,Old Dominion,FIU,H,64,57,-2.3,9.3
2017,2,4,Old Dominion,Fla. Atlantic,H,61,65,-2.3,-1.7
2016,12,18,Old Dominion,Georgia St.,H,58,46,-2.3,14.3
2016,12,22,Old Dominion,Howard,H,65,46,-2.3,21.3
2016,11,11,Old Dominion,James Madison,H,62,55,-2.3,9.3
2017,1,14,Old Dominion,Louisiana Tech,H,63,75,-2.3,-9.7
2016,11,23,Old Dominion,Louisville,N,62,68,-2.3,-6
2016,11,24,Old Dominion,LSU,N,60,66,-2.3,-6
2017,2,23,Old Dominion,Marshall,H,86,65,-2.3,23.3
2017,1,2,Old Dominion,North Texas,H,55,48,-2.3,9.3
2016,12,31,Old Dominion,Rice,H,62,56,-2.3,8.3
2017,1,12,Old Dominion,Southern Miss.,H,54,50,-2.3,6.3
2016,11,25,Old Dominion,St. John's (NY),N,63,55,-2.3,8
2016,12,10,Old Dominion,VCU,H,64,67,-2.3,-0.7
2017,2,25,Old Dominion,Western Ky.,H,67,53,-2.3,16.3
2016,12,29,Old Dominion,William & Mary,H,54,65,-2.3,-8.7
2017,2,11,Ole Miss,Auburn,H,90,84,3.3,2.7
2017,1,28,Ole Miss,Baylor,H,75,78,3.3,-6.3
2016,12,19,Ole Miss,Bradley,H,66,49,3.3,13.7
2016,11,21,Ole Miss,Creighton,N,77,86,3.3,-9
2017,1,11,Ole Miss,Georgia,H,47,69,3.3,-25.3
2016,12,29,Ole Miss,Kentucky,H,76,99,3.3,-26.3
2017,2,14,Ole Miss,LSU,H,96,76,3.3,16.7
2016,11,14,Ole Miss,Massachusetts,H,90,88,3.3,-1.3
2016,12,3,Ole Miss,Memphis,H,85,77,3.3,4.7
2016,11,30,Ole Miss,Middle Tenn.,H,62,77,3.3,-18.3
2017,1,31,Ole Miss,Mississippi St.,H,88,61,3.3,23.7
2017,2,25,Ole Miss,Missouri,H,80,77,3.3,-0.3
2016,11,24,Ole Miss,Montana,H,86,81,3.3,1.7
2016,12,15,Ole Miss,Murray St.,H,78,73,3.3,1.7
2016,11,18,Ole Miss,Oral Roberts,N,95,88,3.3,7
2016,11,20,Ole Miss,Saint Joseph's,N,81,68,3.3,13
2016,12,22,Ole Miss,South Alabama,H,92,58,3.3,30.7
2017,3,4,Ole Miss,South Carolina,H,75,70,3.3,1.7
2017,1,17,Ole Miss,Tennessee,H,80,69,3.3,7.7
2017,1,25,Ole Miss,Texas A&M,H,76,80,3.3,-7.3
2016,11,11,Ole Miss,UT Martin,H,86,83,3.3,-0.3
2016,12,18,Omaha,Cal St. Fullerton,H,102,96,-2.9,8.9
2017,1,18,Omaha,Denver,H,97,88,-2.9,11.9
2017,2,8,Omaha,IU Indy,H,78,89,-2.9,-8.1
2017,3,6,Omaha,IU Indy,N,90,62,-2.9,28
2016,12,10,Omaha,Montana St.,H,97,91,-2.9,8.9
2017,2,25,Omaha,North Dakota St.,H,96,92,-2.9,6.9
2017,2,16,Omaha,Oral Roberts,H,83,76,-2.9,9.9
2017,1,4,Omaha,Purdue Fort Wayne,H,78,80,-2.9,0.9
2017,3,5,Omaha,Purdue Fort Wayne,N,84,80,-2.9,4
2016,11,19,Omaha,Rice,H,87,100,-2.9,-10.1
2017,2,1,Omaha,South Dakota,H,91,83,-2.9,10.9
2017,1,28,Omaha,South Dakota St.,H,84,88,-2.9,-1.1
2017,3,7,Omaha,South Dakota St.,N,77,79,-2.9,-2
2017,1,14,Omaha,Western Ill.,H,86,72,-2.9,16.9
2017,1,31,Oral Roberts,Denver,H,69,93,5.5,-29.5
2017,1,14,Oral Roberts,IU Indy,H,85,91,5.5,-11.5
2016,12,19,Oral Roberts,Little Rock,H,63,48,5.5,9.5
2016,11,19,Oral Roberts,Loyola Chicago,N,53,78,5.5,-25
2016,11,21,Oral Roberts,Montana,N,47,68,5.5,-21
2017,2,22,Oral Roberts,North Dakota St.,H,80,82,5.5,-7.5
2016,11,18,Oral Roberts,Ole Miss,N,88,95,5.5,-7
2017,1,21,Oral Roberts,Omaha,H,103,86,5.5,11.5
2017,1,28,Oral Roberts,Purdue Fort Wayne,H,83,87,5.5,-9.5
2016,12,23,Oral Roberts,Richmond,H,87,72,5.5,9.5
2017,1,18,Oral Roberts,South Dakota,H,90,80,5.5,4.5
2017,1,12,Oral Roberts,South Dakota St.,H,94,88,5.5,0.5
2016,11,28,Oral Roberts,Tulsa,H,65,79,5.5,-19.5
2017,2,8,Oral Roberts,Western Ill.,H,60,63,5.5,-8.5
2016,12,11,Oregon,Alabama,H,65,56,6.3,2.7
2017,2,4,Oregon,Arizona,H,85,58,6.3,20.7
2017,2,2,Oregon,Arizona St.,H,71,70,6.3,-5.3
2016,11,11,Oregon,Army West Point,H,91,77,6.3,7.7
2016,11,28,Oregon,Boise St.,H,68,63,6.3,-1.3
2017,1,19,Oregon,California,H,86,63,6.3,16.7
2017,2,18,Oregon,Colorado,H,101,73,6.3,21.7
2016,12,20,Oregon,Fresno St.,H,75,63,6.3,5.7
2016,11,21,Oregon,Georgetown,N,61,65,6.3,-4
2016,12,13,Oregon,Montana,H,81,67,6.3,7.7
2017,1,14,Oregon,Oregon St.,H,85,43,6.3,35.7
2016,12,30,Oregon,Southern California,H,84,61,6.3,16.7
2017,1,21,Oregon,Stanford,H,69,52,6.3,10.7
2016,11,22,Oregon,Tennessee,N,69,65,6.3,4
2016,12,28,Oregon,UCLA,H,89,87,6.3,-4.3
2016,11,23,Oregon,UConn,N,79,69,6.3,10
2016,12,17,Oregon,UNLV,N,83,63,6.3,20
2017,2,16,Oregon,Utah,H,79,61,6.3,11.7
2016,11,17,Oregon,Valparaiso,H,76,54,6.3,15.7
2017,2,2,Oregon St.,Arizona,H,54,71,6.8,-23.8
2017,2,4,Oregon St.,Arizona St.,H,68,81,6.8,-19.8
2017,1,21,Oregon St.,California,H,58,69,6.8,-17.8
2017,3,8,Oregon St.,California,N,62,67,6.8,-5
2017,2,16,Oregon St.,Colorado,H,52,60,6.8,-14.8
2016,11,25,Oregon St.,Fresno St.,H,58,63,6.8,-11.8
2016,12,21,Oregon St.,Kent St.,H,69,50,6.8,12.2
2016,11,16,Oregon St.,Lamar University,H,60,63,6.8,-9.8
2016,12,16,Oregon St.,Long Beach St.,H,67,71,6.8,-10.8
2017,3,4,Oregon St.,Oregon,H,59,80,6.8,-27.8
2016,12,18,Oregon St.,Portland,N,45,53,6.8,-8
2016,11,11,Oregon St.,Prairie View,H,78,58,6.8,13.2
2016,12,28,Oregon St.,Southern California,H,63,70,6.8,-13.8
2017,1,19,Oregon St.,Stanford,H,46,62,6.8,-22.8
2016,12,30,Oregon St.,UCLA,H,63,76,6.8,-19.8
2017,2,19,Oregon St.,Utah,H,68,67,6.8,-5.8
2016,11,13,Oregon St.,UTSA,H,72,64,6.8,1.2
2017,1,21,Pacific,BYU,H,47,62,-11.3,-3.7
2016,12,17,Pacific,Fresno St.,H,68,70,-11.3,9.3
2016,12,31,Pacific,Gonzaga,H,61,81,-11.3,-8.7
2017,3,4,Pacific,Gonzaga,N,50,82,-11.3,-32
2016,11,14,Pacific,Green Bay,H,76,58,-11.3,29.3
2016,12,20,Pacific,Kennesaw St.,H,69,56,-11.3,24.3
2017,2,25,Pacific,LMU (CA),H,66,67,-11.3,10.3
2016,12,15,Pacific,N.C. A&T,H,66,57,-11.3,20.3
2017,1,12,Pacific,Pepperdine,H,79,74,-11.3,16.3
2017,3,3,Pacific,Pepperdine,N,89,84,-11.3,5
2016,12,29,Pacific,Portland,H,76,80,-11.3,7.3
2016,12,10,Pacific,Rider,H,66,73,-11.3,4.3
2016,12,1,Pacific,Sacramento St.,H,74,58,-11.3,27.3
2017,2,9,Pacific,San Diego,H,61,58,-11.3,14.3
2017,1,28,Pacific,San Francisco,H,60,81,-11.3,-9.7
2017,2,11,Pacific,Santa Clara,H,47,64,-11.3,-5.7
2017,2,2,Pacific,Saint Mary's (CA),H,70,74,-11.3,7.3
2016,11,22,Pacific,Wyoming,H,73,65,-11.3,19.3
2016,11,20,Penn St.,Cincinnati,N,50,71,2.9,-21
2016,11,23,Penn St.,Colgate,H,72,59,2.9,10.1
2016,11,19,Penn St.,Duke,N,68,78,2.9,-10
2016,11,13,Penn St.,Duquesne,H,82,74,2.9,5.1
2016,12,7,Penn St.,George Mason,H,66,85,2.9,-21.9
2016,11,29,Penn St.,Georgia Tech,H,67,60,2.9,4.1
2016,11,15,Penn St.,Grand Canyon,H,85,76,2.9,6.1
2017,1,28,Penn St.,Illinois,H,71,67,2.9,1.1
2017,1,18,Penn St.,Indiana,H,75,78,2.9,-5.9
