year,month,day,team,opponent,location,teamscore,oppscore,home_court_advantage,adjusted_diff
2020,12,1,FIU,Central Mich.,H,96,76,-0.7,20.7
2021,1,1,FIU,Old Dominion,H,82,67,-0.7,15.7
2021,2,5,FIU,UTSA,H,80,87,-0.7,-6.3
2021,1,14,FIU,Fla. Atlantic,H,79,81,-0.7,-1.3
2020,12,4,FIU,Jacksonville St.,H,74,70,-0.7,4.7
2021,1,23,FIU,Marshall,H,72,89,-0.7,-16.3
2021,2,19,FIU,Southern Miss.,H,72,85,-0.7,-12.3
2021,1,2,FIU,Old Dominion,H,66,71,-0.7,-4.3
2021,1,22,FIU,Marshall,H,66,79,-0.7,-12.3
2021,2,6,FIU,UTSA,H,47,90,-0.7,-42.3
2021,1,16,Fla. Atlantic,FIU,H,107,63,3.1,40.9
2021,3,4,Fla. Atlantic,Middle Tenn.,H,80,50,3.1,26.9
2021,1,23,Fla. Atlantic,Charlotte,H,71,74,3.1,-6.1
2021,1,22,Fla. Atlantic,Charlotte,H,66,53,3.1,9.9
2021,3,5,Fla. Atlantic,Middle Tenn.,H,63,54,3.1,5.9
2021,3,10,Fla. Atlantic,UTEP,N,76,70,3.1,6
2021,3,11,Fla. Atlantic,Louisiana Tech,N,69,75,3.1,-6
2020,11,27,Fla. Atlantic,Jacksonville St.,N,50,60,3.1,-10
2020,12,6,Florida,Stetson,H,86,40,5.4,40.6
2021,1,2,Florida,LSU,H,83,79,5.4,-1.4
2021,1,27,Florida,Vanderbilt,H,78,71,5.4,1.6
2021,1,19,Florida,Tennessee,H,75,49,5.4,20.6
2021,1,12,Florida,Ole Miss,H,72,63,5.4,3.6
2021,2,20,Florida,Georgia,H,70,63,5.4,1.6
2021,3,3,Florida,Missouri,H,70,72,5.4,-7.4
2021,2,3,Florida,South Carolina,H,66,72,5.4,-11.4
2021,1,9,Florida,Kentucky,H,58,76,5.4,-23.4
2020,12,3,Florida,Boston College,N,90,70,5.4,20
2021,3,21,Florida,Oral Roberts,N,78,81,5.4,-3
2020,12,2,Florida,Army West Point,N,76,69,5.4,7
2021,3,19,Florida,Virginia Tech,N,75,70,5.4,5
2021,3,11,Florida,Vanderbilt,N,69,63,5.4,6
2021,3,12,Florida,Tennessee,N,66,78,5.4,-12
2021,2,20,Florida A&M,N.C. A&T,H,71,57,-8.2,22.2
2021,1,10,Florida A&M,South Carolina St.,H,70,68,-8.2,10.2
2021,2,21,Florida A&M,N.C. A&T,H,63,70,-8.2,1.2
2021,2,9,Florida A&M,N.C. Central,H,60,47,-8.2,21.2
2021,2,8,Florida A&M,N.C. Central,H,59,50,-8.2,17.2
2021,3,11,Florida A&M,Morgan St.,N,75,77,-8.2,-2
2021,1,13,Florida St.,NC State,H,105,73,-1,33
2021,3,3,Florida St.,Boston College,H,93,64,-1,30
2021,2,13,Florida St.,Wake Forest,H,92,85,-1,8
2020,12,2,Florida St.,North Florida,H,86,58,-1,29
2020,12,12,Florida St.,Florida,H,83,71,-1,13
2021,1,16,Florida St.,North Carolina,H,82,75,-1,8
2021,1,27,Florida St.,Miami (FL),H,81,59,-1,23
2021,2,15,Florida St.,Virginia,H,81,60,-1,22
2021,1,23,Florida St.,Clemson,H,80,61,-1,20
2020,12,15,Florida St.,Georgia Tech,H,74,61,-1,14
2020,12,19,Florida St.,UCF,H,74,86,-1,-11
2020,12,21,Florida St.,Gardner-Webb,H,72,59,-1,14
2020,12,9,Florida St.,Indiana,H,69,67,-1,3
2021,3,13,Florida St.,Georgia Tech,N,75,80,-1,-5
2021,3,22,Florida St.,Colorado,N,71,53,-1,18
2021,3,12,Florida St.,North Carolina,N,69,66,-1,3
2021,3,20,Florida St.,UNC Greensboro,N,64,54,-1,10
2021,3,28,Florida St.,Michigan,N,58,76,-1,-18
2021,2,6,Fordham,La Salle,H,76,68,-0.4,8.4
2021,1,27,Fordham,Duquesne,H,62,86,-0.4,-23.6
2021,1,5,Fordham,Dayton,H,55,54,-0.4,1.4
2021,1,13,Fordham,St. Bonaventure,H,54,68,-0.4,-13.6
2020,12,30,Fordham,George Washington,H,47,71,-0.4,-23.6
2021,1,17,Fordham,Massachusetts,H,46,65,-0.4,-18.6
2021,2,13,Fordham,Saint Louis,H,40,68,-0.4,-27.6
2021,3,3,Fordham,George Washington,N,49,53,-0.4,-4
2021,1,4,Fresno St.,Wyoming,H,81,61,2.1,17.9
2021,1,10,Fresno St.,San Jose St.,H,80,65,2.1,12.9
2021,1,8,Fresno St.,San Jose St.,H,79,64,2.1,12.9
2021,1,2,Fresno St.,Wyoming,H,74,78,2.1,-6.1
2021,1,30,Fresno St.,New Mexico,H,65,55,2.1,7.9
2021,1,28,Fresno St.,New Mexico,H,64,62,2.1,-0.1
2021,2,20,Fresno St.,San Diego St.,H,57,75,2.1,-20.1
2021,2,4,Fresno St.,Utah St.,H,53,69,2.1,-18.1
2021,2,18,Fresno St.,San Diego St.,H,53,67,2.1,-16.1
2021,3,6,Fresno St.,Utah St.,H,51,57,2.1,-8.1
2021,3,10,Fresno St.,New Mexico,N,85,77,2.1,8
2021,3,11,Fresno St.,Colorado St.,N,62,72,2.1,-10
2020,12,21,Furman,South Carolina St.,H,118,52,6.2,59.8
2020,11,28,Furman,USC Upstate,H,91,63,6.2,21.8
2021,2,13,Furman,Western Caro.,H,88,70,6.2,11.8
2021,1,2,Furman,Mercer,H,83,80,6.2,-3.2
2021,1,16,Furman,ETSU,H,78,66,6.2,5.8
2021,2,17,Furman,Samford,H,78,64,6.2,7.8
2021,2,24,Furman,The Citadel,H,72,63,6.2,2.8
2021,2,8,Furman,UNC Greensboro,H,68,49,6.2,12.8
2021,2,6,Furman,Wofford,H,67,75,6.2,-14.2
2021,3,6,Furman,VMI,N,90,91,6.2,-1
2021,2,26,Ga. Southern,App State,H,78,84,-2.4,-3.6
2020,12,13,Ga. Southern,Mercer,H,75,77,-2.4,0.4
2021,1,15,Ga. Southern,Troy,H,67,64,-2.4,5.4
2021,2,27,Ga. Southern,App State,H,65,57,-2.4,10.4
2021,1,16,Ga. Southern,Troy,H,63,56,-2.4,9.4
2021,1,2,Ga. Southern,South Alabama,H,62,49,-2.4,15.4
2021,1,29,Ga. Southern,Coastal Carolina,H,62,79,-2.4,-14.6
2021,1,30,Ga. Southern,Coastal Carolina,H,61,58,-2.4,5.4
2021,1,1,Ga. Southern,South Alabama,H,59,88,-2.4,-26.6
2021,3,5,Ga. Southern,Arkansas St.,N,58,62,-2.4,-4
2021,2,5,Gardner-Webb,Presbyterian,H,91,64,1.7,25.3
2020,12,18,Gardner-Webb,VMI,H,88,77,1.7,9.3
2021,1,5,Gardner-Webb,Campbell,H,85,70,1.7,13.3
2021,1,20,Gardner-Webb,UNC Asheville,H,84,57,1.7,25.3
2021,1,25,Gardner-Webb,Charleston So.,H,80,71,1.7,7.3
2021,1,19,Gardner-Webb,UNC Asheville,H,75,79,1.7,-5.7
2021,1,24,Gardner-Webb,Charleston So.,H,74,62,1.7,10.3
2021,1,30,Gardner-Webb,High Point,H,69,72,1.7,-4.7
2021,1,4,Gardner-Webb,Campbell,H,61,70,1.7,-10.7
2021,2,4,Gardner-Webb,Presbyterian,H,59,53,1.7,4.3
2021,1,29,Gardner-Webb,High Point,H,55,59,1.7,-5.7
2021,2,27,George Mason,La Salle,H,89,54,-2.6,37.6
2021,1,20,George Mason,Saint Joseph's,H,87,85,-2.6,4.6
2021,2,10,George Mason,Fordham,H,77,45,-2.6,34.6
2021,1,13,George Mason,La Salle,H,75,42,-2.6,35.6
2020,12,23,George Mason,Towson,H,70,65,-2.6,7.6
2020,12,21,George Mason,VMI,H,68,66,-2.6,4.6
2020,12,26,George Mason,Norfolk St.,H,65,68,-2.6,-0.4
2021,2,24,George Mason,George Washington,H,63,58,-2.6,7.6
2021,1,6,George Mason,VCU,H,61,66,-2.6,-2.4
2021,1,9,George Mason,Richmond,H,57,77,-2.6,-17.4
2020,11,28,George Mason,Howard,N,84,70,-2.6,14
2021,3,4,George Mason,George Washington,N,73,59,-2.6,14
2020,11,27,George Mason,Belmont,N,67,77,-2.6,-10
2021,3,5,George Mason,Davidson,N,67,99,-2.6,-32
2020,12,5,George Washington,Coppin St.,H,85,69,-8.2,24.2
2020,12,14,George Washington,William & Mary,H,84,85,-8.2,7.2
2020,12,1,George Washington,Hampton,H,78,82,-8.2,4.2
2021,2,21,George Washington,Rhode Island,H,78,70,-8.2,16.2
2021,1,13,George Washington,VCU,H,77,84,-8.2,1.2
2021,1,3,George Washington,Duquesne,H,75,73,-8.2,10.2
2020,12,22,George Washington,Charlotte,H,65,66,-8.2,7.2
2021,1,2,George Washington,Duquesne,H,63,75,-8.2,-3.8
2021,1,17,George Washington,Dayton,H,54,67,-8.2,-4.8
2021,3,4,George Washington,George Mason,N,59,73,-8.2,-14
2021,3,3,George Washington,Fordham,N,53,49,-8.2,4
2020,12,13,Georgetown,St. John's (NY),H,97,94,-3.3,6.3
2021,2,20,Georgetown,Seton Hall,H,81,75,-3.3,9.3
2020,12,8,Georgetown,Coppin St.,H,80,48,-3.3,35.3
2021,2,13,Georgetown,Butler,H,78,63,-3.3,18.3
2021,1,30,Georgetown,Providence,H,73,72,-3.3,4.3
2021,3,2,Georgetown,Xavier,H,72,66,-3.3,9.3
2020,12,1,Georgetown,Navy,H,71,78,-3.3,-3.7
2020,12,6,Georgetown,West Virginia,H,71,80,-3.3,-5.7
2020,11,25,Georgetown,UMBC,H,70,62,-3.3,11.3
2020,12,11,Georgetown,Villanova,H,63,76,-3.3,-9.7
2021,1,2,Georgetown,Marquette,H,60,64,-3.3,-0.7
2021,2,23,Georgetown,UConn,H,57,70,-3.3,-9.7
2021,2,9,Georgetown,Creighton,H,48,63,-3.3,-11.7
2021,3,13,Georgetown,Creighton,N,73,48,-3.3,25
2021,3,20,Georgetown,Colorado,N,73,96,-3.3,-23
2021,3,11,Georgetown,Villanova,N,72,71,-3.3,1
2021,3,10,Georgetown,Marquette,N,68,49,-3.3,19
2021,3,12,Georgetown,Seton Hall,N,66,58,-3.3,8
2020,12,4,Georgia,Jacksonville,H,98,65,-3.8,36.8
2021,2,23,Georgia,LSU,H,91,78,-3.8,16.8
2020,11,29,Georgia,Florida A&M,H,85,75,-3.8,13.8
2021,1,23,Georgia,Florida,H,84,92,-3.8,-4.2
2020,12,19,Georgia,Cincinnati,H,83,68,-3.8,18.8
2021,2,16,Georgia,Missouri,H,80,70,-3.8,13.8
2020,12,12,Georgia,Samford,H,79,75,-3.8,7.8
2021,3,6,Georgia,Alabama,H,79,89,-3.8,-6.2
2021,1,13,Georgia,Auburn,H,77,95,-3.8,-14.2
2020,12,22,Georgia,Northeastern,H,76,58,-3.8,21.8
2020,12,30,Georgia,Mississippi St.,H,73,83,-3.8,-6.2
2021,2,6,Georgia,Vanderbilt,H,73,70,-3.8,6.8
2021,1,30,Georgia,Ole Miss,H,71,61,-3.8,13.8
2021,2,27,Georgia,South Carolina,H,70,91,-3.8,-17.2
2020,12,8,Georgia,Montana,H,63,50,-3.8,16.8
2021,1,20,Georgia,Kentucky,H,63,62,-3.8,4.8
2021,3,11,Georgia,Missouri,N,70,73,-3.8,-3
2020,12,16,Georgia St.,Mercer,H,88,81,4.1,2.9
2021,2,23,Georgia St.,App State,H,85,71,4.1,9.9
2021,2,19,Georgia St.,Troy,H,80,66,4.1,9.9
2021,2,11,Georgia St.,Ga. Southern,H,79,75,4.1,-0.1
2020,12,21,Georgia St.,Col. of Charleston,H,72,55,4.1,12.9
2021,1,16,Georgia St.,Coastal Carolina,H,71,68,4.1,-1.1
2021,2,9,Georgia St.,South Alabama,H,67,70,4.1,-7.1
2021,2,20,Georgia St.,Troy,H,65,53,4.1,7.9
2021,3,7,Georgia St.,Louisiana,N,84,73,4.1,11
2021,3,8,Georgia St.,App State,N,73,80,4.1,-7
2021,3,6,Georgia St.,Arkansas St.,N,71,68,4.1,3
2020,11,25,Georgia Tech,Georgia St.,H,120,123,1,-4
2020,12,20,Georgia Tech,Delaware St.,H,97,69,1,27
2021,2,27,Georgia Tech,Syracuse,H,84,77,1,6
2021,1,20,Georgia Tech,Clemson,H,83,65,1,17
2021,2,6,Georgia Tech,Notre Dame,H,82,80,1,1
2021,3,2,Georgia Tech,Duke,H,81,77,1,3
2021,1,30,Georgia Tech,Florida St.,H,76,65,1,10
2020,12,18,Georgia Tech,Florida A&M,H,74,64,1,9
2020,11,27,Georgia Tech,Mercer,H,73,83,1,-11
2020,12,30,Georgia Tech,North Carolina,H,72,67,1,4
2021,2,14,Georgia Tech,Pittsburgh,H,71,65,1,5
2021,1,3,Georgia Tech,Wake Forest,H,70,54,1,15
2021,2,10,Georgia Tech,Virginia,H,49,57,1,-9
2021,3,13,Georgia Tech,Florida St.,N,80,75,1,5
2020,12,6,Georgia Tech,Kentucky,N,79,62,1,17
2021,3,11,Georgia Tech,Miami (FL),N,70,66,1,4
2021,3,19,Georgia Tech,Loyola Chicago,N,60,71,1,-11
2020,12,29,Gonzaga,Utah Tech,H,112,67,3.8,41.2
2021,2,20,Gonzaga,San Diego,H,106,69,3.8,33.2
2020,12,21,Gonzaga,Northwestern St.,H,95,57,3.8,34.2
2020,12,22,Gonzaga,Northwestern St.,H,95,78,3.8,13.2
2021,1,14,Gonzaga,Pepperdine,H,95,70,3.8,21.2
2021,1,23,Gonzaga,Pacific,H,95,49,3.8,42.2
2021,2,25,Gonzaga,Santa Clara,H,89,75,3.8,10.2
2020,12,28,Gonzaga,Northern Ariz.,H,88,58,3.8,26.2
2021,2,18,Gonzaga,Saint Mary's (CA),H,87,65,3.8,18.2
2021,1,7,Gonzaga,BYU,H,86,69,3.8,13.2
2021,2,27,Gonzaga,LMU (CA),H,86,69,3.8,13.2
2021,1,2,Gonzaga,San Francisco,H,85,62,3.8,19.2
2020,11,26,Gonzaga,Kansas,N,102,90,3.8,12
2020,12,19,Gonzaga,Iowa,N,99,88,3.8,11
2020,12,26,Gonzaga,Virginia,N,98,75,3.8,23
2021,3,20,Gonzaga,Norfolk St.,N,98,55,3.8,43
2021,4,3,Gonzaga,UCLA,N,93,90,3.8,3
2020,11,27,Gonzaga,Auburn,N,90,67,3.8,23
2021,3,9,Gonzaga,BYU,N,88,78,3.8,10
2020,12,2,Gonzaga,West Virginia,N,87,82,3.8,5
2021,3,22,Gonzaga,Oklahoma,N,87,71,3.8,16
2021,3,30,Gonzaga,Southern California,N,85,66,3.8,19
2021,3,28,Gonzaga,Creighton,N,83,65,3.8,18
2021,3,8,Gonzaga,Saint Mary's (CA),N,78,55,3.8,23
2021,4,5,Gonzaga,Baylor,N,70,86,3.8,-16
2021,3,4,Grambling,Alabama St.,H,91,68,-6.4,29.4
2021,3,6,Grambling,Alabama A&M,H,80,72,-6.4,14.4
2021,1,12,Grambling,Alcorn,H,79,74,-6.4,11.4
2021,1,30,Grambling,Ark.-Pine Bluff,H,74,71,-6.4,9.4
2021,2,13,Grambling,Texas Southern,H,73,75,-6.4,4.4
2020,12,23,Grambling,SE Louisiana,H,70,77,-6.4,-0.6
2021,1,23,Grambling,Jackson St.,H,61,75,-6.4,-7.6
2021,1,9,Grambling,Southern U.,H,55,61,-6.4,0.4
2021,3,11,Grambling,Southern U.,N,72,67,-6.4,5
2021,3,12,Grambling,Prairie View,N,63,75,-6.4,-12
2020,12,11,Grand Canyon,Nevada,H,87,77,4.8,5.2
2021,3,6,Grand Canyon,Utah Valley,H,74,64,4.8,5.2
2021,2,19,Grand Canyon,California Baptist,H,71,61,4.8,5.2
2020,12,13,Grand Canyon,Arizona St.,H,70,71,4.8,-5.8
2021,1,29,Grand Canyon,New Mexico St.,H,70,62,4.8,3.2
2020,11,25,Grand Canyon,Grambling,H,69,53,4.8,11.2
2021,1,30,Grand Canyon,New Mexico St.,H,65,53,4.8,7.2
2021,2,20,Grand Canyon,California Baptist,H,62,65,4.8,-7.8
2021,3,5,Grand Canyon,Utah Valley,H,55,59,4.8,-8.8
2021,3,12,Grand Canyon,Seattle U,N,81,47,4.8,34
2021,3,13,Grand Canyon,New Mexico St.,N,74,56,4.8,18
2021,3,20,Grand Canyon,Iowa,N,74,86,4.8,-12
2020,12,20,Grand Canyon,San Francisco,N,65,68,4.8,-3
2020,12,22,Grand Canyon,Colorado,N,64,74,4.8,-10
2020,12,5,Green Bay,Eastern Ill.,H,91,93,-7.5,5.5
2021,1,9,Green Bay,Oakland,H,87,78,-7.5,16.5
2021,1,23,Green Bay,Purdue Fort Wayne,H,87,72,-7.5,22.5
2021,2,12,Green Bay,Northern Ky.,H,86,82,-7.5,11.5
2021,1,8,Green Bay,Oakland,H,84,81,-7.5,10.5
2021,2,25,Green Bay,Purdue Fort Wayne,H,84,89,-7.5,2.5
2021,2,6,Green Bay,IU Indy,H,79,72,-7.5,14.5
2021,1,22,Green Bay,Purdue Fort Wayne,H,77,59,-7.5,25.5
2021,2,5,Green Bay,IU Indy,H,71,80,-7.5,-1.5
2021,2,13,Green Bay,Northern Ky.,H,66,71,-7.5,2.5
2020,12,19,Green Bay,Milwaukee,H,65,68,-7.5,4.5
2020,12,20,Green Bay,Milwaukee,H,62,74,-7.5,-4.5
2020,12,30,Hampton,Gardner-Webb,H,80,69,-10.4,21.4
2021,1,10,Hampton,UNC Asheville,H,77,85,-10.4,2.4
2021,2,8,Hampton,High Point,H,76,71,-10.4,15.4
2021,1,9,Hampton,UNC Asheville,H,73,71,-10.4,12.4
2021,2,11,Hampton,Presbyterian,H,70,85,-10.4,-4.6
2020,12,31,Hampton,Gardner-Webb,H,69,80,-10.4,-0.6
2021,2,19,Hampton,Campbell,H,68,73,-10.4,5.4
2021,2,27,Hampton,Presbyterian,H,67,65,-10.4,12.4
2021,2,12,Hampton,Presbyterian,H,62,57,-10.4,15.4
2020,12,16,Hampton,William & Mary,H,58,75,-10.4,-6.6
2021,2,7,Hampton,High Point,H,58,72,-10.4,-3.6
2021,2,18,Hampton,Campbell,H,57,76,-10.4,-8.6
2021,2,5,Hawaii,Cal Poly,H,84,68,-3.3,19.3
2021,2,6,Hawaii,Cal Poly,H,81,64,-3.3,20.3
2021,2,27,Hawaii,Long Beach St.,H,79,76,-3.3,6.3
2021,2,26,Hawaii,Long Beach St.,H,78,76,-3.3,5.3
2021,2,13,Hawaii,UC Santa Barbara,H,74,81,-3.3,-3.7
2021,1,16,Hawaii,CSU Bakersfield,H,72,83,-3.3,-7.7
2021,1,30,Hawaii,UC Irvine,H,62,61,-3.3,4.3
2021,1,15,Hawaii,CSU Bakersfield,H,55,60,-3.3,-1.7
2021,1,29,Hawaii,UC Irvine,H,51,53,-3.3,1.3
2021,2,12,Hawaii,UC Santa Barbara,H,50,59,-3.3,-5.7
2021,3,11,Hawaii,UC Riverside,N,52,62,-3.3,-10
2020,12,5,High Point,North Florida,H,85,74,-9,20
2021,1,24,High Point,Presbyterian,H,81,57,-9,33
2021,2,11,High Point,Charleston So.,H,77,73,-9,13
2021,2,18,High Point,Winthrop,H,70,76,-9,3
2021,2,12,High Point,Charleston So.,H,68,69,-9,8
2021,2,27,High Point,USC Upstate,H,65,60,-9,14
2020,12,30,High Point,USC Upstate,H,63,52,-9,20
2021,2,19,High Point,Winthrop,H,63,71,-9,1
2021,1,25,High Point,Presbyterian,H,56,71,-9,-6
2020,12,31,High Point,USC Upstate,H,51,60,-9,0
2021,1,3,Hofstra,William & Mary,H,82,73,-1.2,10.2
2021,2,7,Hofstra,Drexel,H,79,74,-1.2,6.2
2021,1,7,Hofstra,Northeastern,H,78,81,-1.2,-1.8
2020,12,5,Hofstra,Iona,H,74,82,-1.2,-6.8
2021,1,24,Hofstra,Towson,H,74,69,-1.2,6.2
2020,11,30,Hofstra,FDU,H,73,58,-1.2,16.2
2020,12,9,Hofstra,Stony Brook,H,72,67,-1.2,6.2
2021,1,23,Hofstra,Towson,H,71,58,-1.2,14.2
2021,2,6,Hofstra,Drexel,H,71,73,-1.2,-0.8
2021,1,2,Hofstra,William & Mary,H,61,56,-1.2,6.2
2021,3,7,Hofstra,Delaware,N,83,75,-1.2,8
2021,3,8,Hofstra,Elon,N,58,76,-1.2,-18
2021,2,13,Holy Cross,Boston U.,H,82,65,-5.7,22.7
2021,1,4,Holy Cross,Boston U.,H,76,83,-5.7,-1.3
2021,1,24,Holy Cross,Lehigh,H,74,82,-5.7,-2.3
2021,1,23,Holy Cross,Lehigh,H,72,75,-5.7,2.7
2021,2,17,Holy Cross,Boston U.,H,69,78,-5.7,-3.3
2021,1,9,Holy Cross,Army West Point,H,68,83,-5.7,-9.3
2021,2,21,Holy Cross,Army West Point,H,67,51,-5.7,21.7
2021,1,30,Holy Cross,Colgate,H,63,74,-5.7,-5.3
2021,1,31,Holy Cross,Colgate,H,60,78,-5.7,-12.3
2021,2,28,Houston,South Fla.,H,98,52,11.4,34.6
2021,2,21,Houston,Cincinnati,H,90,52,11.4,26.6
2020,11,25,Houston,Lamar University,H,89,45,11.4,32.6
2020,12,20,Houston,Alcorn,H,88,55,11.4,21.6
2021,1,20,Houston,Tulsa,H,86,59,11.4,15.6
2021,2,25,Houston,Western Ky.,H,81,57,11.4,12.6
2020,12,5,Houston,South Carolina,H,77,67,11.4,-1.4
2020,12,22,Houston,Temple,H,76,50,11.4,14.6
2021,1,17,Houston,UCF,H,75,58,11.4,5.6
2021,1,9,Houston,Tulane,H,71,50,11.4,9.6
2021,1,6,Houston,Wichita St.,H,70,63,11.4,-4.4
2021,1,31,Houston,SMU,H,70,48,11.4,10.6
2020,11,27,Houston,Boise St.,H,68,58,11.4,-1.4
2021,3,7,Houston,Memphis,H,67,64,11.4,-8.4
2021,3,14,Houston,Cincinnati,N,91,54,11.4,37
2021,3,19,Houston,Cleveland St.,N,87,56,11.4,31
2021,3,12,Houston,Tulane,N,77,52,11.4,25
2021,3,13,Houston,Memphis,N,76,74,11.4,2
2021,3,29,Houston,Oregon St.,N,67,61,11.4,6
2020,11,29,Houston,Texas Tech,N,64,53,11.4,11
2021,3,21,Houston,Rutgers,N,63,60,11.4,3
2021,3,27,Houston,Syracuse,N,62,46,11.4,16
2021,4,3,Houston,Baylor,N,59,78,11.4,-19
2021,1,2,Houston Christian,Northwestern St.,H,99,93,-11.3,17.3
2021,1,20,Houston Christian,Nicholls,H,83,92,-11.3,2.3
2021,2,13,Houston Christian,Lamar University,H,80,75,-11.3,16.3
2021,3,3,Houston Christian,UIW,H,72,67,-11.3,16.3
2021,1,23,Houston Christian,McNeese,H,71,74,-11.3,8.3
2021,3,6,Houston Christian,A&M-Corpus Christi,H,70,94,-11.3,-12.7
2020,12,5,Houston Christian,Rice,H,64,86,-11.3,-10.7
2021,1,6,Houston Christian,Abilene Christian,H,63,66,-11.3,8.3
2021,3,9,Houston Christian,UIW,N,80,68,-11.3,12
2021,3,10,Houston Christian,Lamar University,N,52,62,-11.3,-10
2020,12,18,Howard,Hampton,H,81,76,-1.1,6.1
2020,12,6,Howard,Bellarmine,H,63,84,-1.1,-19.9
2020,11,26,Howard,Belmont,N,78,95,-1.1,-17
2020,11,28,Howard,George Mason,N,70,84,-1.1,-14
2021,1,2,Idaho,Northern Ariz.,H,78,83,-10.8,5.8
2021,2,4,Idaho,Eastern Wash.,H,75,89,-10.8,-3.2
2021,2,26,Idaho,Montana St.,H,74,69,-10.8,15.8
2020,12,31,Idaho,Northern Ariz.,H,65,78,-10.8,-2.2
2021,1,30,Idaho,Weber St.,H,62,81,-10.8,-8.2
2021,1,16,Idaho,Northern Colo.,H,61,75,-10.8,-3.2
2021,2,28,Idaho,Montana St.,H,61,71,-10.8,0.8
2021,1,28,Idaho,Weber St.,H,56,81,-10.8,-14.2
2021,1,14,Idaho,Northern Colo.,H,54,74,-10.8,-9.2
2021,2,20,Idaho,Portland St.,H,40,71,-10.8,-20.2
2021,3,10,Idaho,Montana,N,64,69,-10.8,-5
2021,2,11,Idaho St.,Idaho,H,69,43,-9.6,35.6
2021,1,18,Idaho St.,Sacramento St.,H,65,70,-9.6,4.6
2021,2,13,Idaho St.,Idaho,H,64,58,-9.6,15.6
2021,2,25,Idaho St.,Montana,H,58,64,-9.6,3.6
2021,2,27,Idaho St.,Montana,H,58,59,-9.6,8.6
2021,1,17,Idaho St.,Sacramento St.,H,57,56,-9.6,10.6
2021,3,11,Idaho St.,Montana St.,N,63,71,-9.6,-8
2020,11,28,Idaho St.,UC Davis,N,61,70,-9.6,-9
2020,11,27,Idaho St.,Nicholls,N,51,70,-9.6,-19
2020,11,25,Illinois,N.C. A&T,H,122,60,4.7,57.3
2020,11,26,Illinois,Chicago St.,H,97,38,4.7,54.3
2020,12,15,Illinois,Minnesota,H,92,65,4.7,22.3
2021,2,25,Illinois,Nebraska,H,86,70,4.7,11.3
2021,1,16,Illinois,Ohio St.,H,81,87,4.7,-10.7
2021,1,29,Illinois,Iowa,H,80,75,4.7,0.3
2021,1,19,Illinois,Penn St.,H,79,65,4.7,9.3
2020,11,27,Illinois,Ohio,H,77,75,4.7,-2.7
2021,2,6,Illinois,Wisconsin,H,75,60,4.7,10.3
2021,2,16,Illinois,Northwestern,H,73,66,4.7,2.3
2020,12,26,Illinois,Indiana,H,69,60,4.7,4.3
2021,1,2,Illinois,Purdue,H,66,58,4.7,3.3
2021,1,10,Illinois,Maryland,H,63,66,4.7,-7.7
2021,3,14,Illinois,Ohio St.,N,91,88,4.7,3
2021,3,12,Illinois,Rutgers,N,90,68,4.7,22
2021,3,13,Illinois,Iowa,N,82,71,4.7,11
2021,3,19,Illinois,Drexel,N,78,49,4.7,29
2020,12,2,Illinois,Baylor,N,69,82,4.7,-13
2021,3,21,Illinois,Loyola Chicago,N,58,71,4.7,-13
2020,12,15,Illinois St.,Chicago St.,H,91,62,-6.1,35.1
2021,2,27,Illinois St.,UNI,H,87,94,-6.1,-0.9
2021,1,20,Illinois St.,Bradley,H,71,56,-6.1,21.1
2021,1,17,Illinois St.,Indiana St.,H,68,74,-6.1,0.1
2021,2,6,Illinois St.,Missouri St.,H,67,74,-6.1,-0.9
2021,1,24,Illinois St.,Valparaiso,H,66,70,-6.1,2.1
2021,1,16,Illinois St.,Indiana St.,H,65,73,-6.1,-1.9
2021,2,7,Illinois St.,Missouri St.,H,62,72,-6.1,-3.9
2021,1,23,Illinois St.,Valparaiso,H,60,69,-6.1,-2.9
2021,2,26,Illinois St.,UNI,H,56,70,-6.1,-7.9
2020,11,28,Illinois St.,UMass Lowell,N,82,72,-6.1,10
2021,3,4,Illinois St.,UNI,N,60,65,-6.1,-5
2020,11,25,Indiana,Tennessee Tech,H,89,59,3.3,26.7
2020,12,13,Indiana,North Ala.,H,87,52,3.3,31.7
2020,12,30,Indiana,Penn St.,H,87,85,3.3,-1.3
2021,2,17,Indiana,Minnesota,H,82,72,3.3,6.7
2021,2,2,Indiana,Illinois,H,71,75,3.3,-7.3
2021,2,20,Indiana,Michigan St.,H,71,78,3.3,-10.3
2021,1,24,Indiana,Rutgers,H,70,74,3.3,-7.3
2021,1,14,Indiana,Purdue,H,69,81,3.3,-15.3
2020,12,23,Indiana,Northwestern,H,67,74,3.3,-10.3
2021,2,7,Indiana,Iowa,H,67,65,3.3,-1.3
2021,1,4,Indiana,Maryland,H,63,55,3.3,4.7
2021,2,27,Indiana,Michigan,H,57,73,3.3,-19.3
2020,11,30,Indiana,Providence,N,79,58,3.3,21
2020,12,2,Indiana,Stanford,N,79,63,3.3,16
2020,12,19,Indiana,Butler,N,68,60,3.3,8
2021,3,11,Indiana,Rutgers,N,50,61,3.3,-11
2020,12,1,Indiana,Texas,N,44,66,3.3,-22
2021,2,17,Indiana St.,Evansville,H,87,73,2.9,11.1
2021,1,10,Indiana St.,Loyola Chicago,H,76,71,2.9,2.1
2020,12,22,Indiana St.,Southeast Mo. St.,H,72,66,2.9,3.1
