year,month,day,team,opponent,location,teamscore,oppscore,home_court_advantage,adjusted_diff
2021,12,8,George Washington,Coppin St.,H,75,62,-8.2,21.2
2022,2,5,George Washington,Davidson,H,73,78,-8.2,3.2
2022,2,19,George Washington,Rhode Island,H,72,61,-8.2,19.2
2022,2,22,George Washington,Richmond,H,71,84,-8.2,-4.8
2021,12,13,George Washington,Radford,H,67,58,-8.2,17.2
2022,1,30,George Washington,Fordham,H,64,55,-8.2,17.2
2022,1,8,George Washington,Dayton,H,58,83,-8.2,-16.8
2021,11,19,George Washington,UMass Lowell,H,56,67,-8.2,-2.8
2021,12,1,George Washington,Boston U.,H,54,56,-8.2,6.2
2021,11,22,George Washington,Wright St.,N,74,63,-8.2,11
2021,11,23,George Washington,Kent St.,N,69,77,-8.2,-8
2021,11,24,George Washington,Missouri St.,N,54,72,-8.2,-18
2021,12,8,Georgetown,UMBC,H,100,71,-3.3,32.3
2021,11,30,Georgetown,Longwood,H,91,83,-3.3,11.3
2021,12,15,Georgetown,Howard,H,85,73,-3.3,15.3
2021,11,19,Georgetown,Siena,H,83,65,-3.3,21.3
2021,11,16,Georgetown,American,H,79,57,-3.3,25.3
2021,12,11,Georgetown,Syracuse,H,79,75,-3.3,7.3
2022,2,3,Georgetown,St. John's (NY),H,77,90,-3.3,-9.7
2022,2,27,Georgetown,UConn,H,77,86,-3.3,-5.7
2022,1,22,Georgetown,Villanova,H,74,85,-3.3,-7.7
2021,12,18,Georgetown,TCU,H,73,80,-3.3,-3.7
2022,2,12,Georgetown,Creighton,H,66,80,-3.3,-10.7
2022,2,24,Georgetown,DePaul,H,65,68,-3.3,0.3
2022,1,7,Georgetown,Marquette,H,64,92,-3.3,-24.7
2022,2,1,Georgetown,Seton Hall,H,63,70,-3.3,-3.7
2021,11,13,Georgetown,Dartmouth,H,60,69,-3.3,-5.7
2022,1,13,Georgetown,Butler,H,58,72,-3.3,-10.7
2022,2,6,Georgetown,Providence,H,52,71,-3.3,-15.7
2021,11,26,Georgetown,Saint Joseph's,N,74,77,-3.3,-3
2021,11,25,Georgetown,San Diego St.,N,56,73,-3.3,-17
2021,12,20,Georgia,Western Caro.,H,85,79,-3.8,9.8
2021,12,22,Georgia,ETSU,H,84,86,-3.8,1.8
2021,12,1,Georgia,Memphis,H,82,79,-3.8,6.8
2022,1,25,Georgia,Alabama,H,82,76,-3.8,9.8
2022,1,4,Georgia,Texas A&M,H,79,81,-3.8,1.8
2021,11,19,Georgia,Georgia Tech,H,78,88,-3.8,-6.2
2021,11,16,Georgia,South Carolina St.,H,76,60,-3.8,19.8
2022,2,2,Georgia,Arkansas,H,73,99,-3.8,-22.2
2022,2,5,Georgia,Auburn,H,72,74,-3.8,1.8
2022,2,26,Georgia,Florida,H,72,84,-3.8,-8.2
2021,12,7,Georgia,Jacksonville,H,69,58,-3.8,14.8
2022,2,12,Georgia,South Carolina,H,68,80,-3.8,-8.2
2022,2,19,Georgia,Ole Miss,H,68,85,-3.8,-13.2
2022,3,1,Georgia,Tennessee,H,68,75,-3.8,-3.2
2021,12,18,Georgia,George Mason,H,67,80,-3.8,-9.2
2022,1,15,Georgia,Vanderbilt,H,66,73,-3.8,-3.2
2021,11,28,Georgia,Wofford,H,65,68,-3.8,0.8
2021,12,29,Georgia,Gardner-Webb,H,60,77,-3.8,-13.2
2021,11,9,Georgia,FIU,H,58,51,-3.8,10.8
2021,11,23,Georgia,Northwestern,N,62,78,-3.8,-16
2021,11,22,Georgia,Virginia,N,55,65,-3.8,-10
2021,11,12,Georgia St.,Northeastern,H,83,64,4.1,14.9
2022,2,23,Georgia St.,ULM,H,82,70,4.1,7.9
2022,2,17,Georgia St.,Ga. Southern,H,79,63,4.1,11.9
2022,2,5,Georgia St.,South Alabama,H,69,62,4.1,2.9
2022,1,22,Georgia St.,Coastal Carolina,H,68,72,4.1,-8.1
2022,2,25,Georgia St.,Louisiana,H,65,58,4.1,2.9
2022,1,6,Georgia St.,UT Arlington,H,63,70,4.1,-11.1
2022,2,3,Georgia St.,Troy,H,63,67,4.1,-8.1
2022,1,20,Georgia St.,App State,H,60,61,4.1,-5.1
2022,3,7,Georgia St.,Louisiana,N,80,71,4.1,9
2021,11,20,Georgia St.,William & Mary,N,77,59,4.1,18
2022,3,6,Georgia St.,App State,N,71,66,4.1,5
2022,3,5,Georgia St.,Arkansas St.,N,65,62,4.1,3
2021,11,22,Georgia Tech,Charleston So.,H,85,70,1,14
2022,3,5,Georgia Tech,Boston College,H,82,78,1,3
2021,11,12,Georgia Tech,Stetson,H,77,52,1,24
2021,11,15,Georgia Tech,Lamar University,H,75,66,1,8
2022,1,26,Georgia Tech,Florida St.,H,75,61,1,13
2021,12,21,Georgia Tech,Georgia St.,H,72,62,1,9
2021,11,9,Georgia Tech,Miami (OH),H,69,72,1,-4
2022,2,5,Georgia Tech,Clemson,H,69,64,1,4
2022,1,8,Georgia Tech,Notre Dame,H,68,72,1,-5
2021,12,1,Georgia Tech,Wisconsin,H,66,70,1,-5
2022,1,2,Georgia Tech,Louisville,H,64,67,1,-4
2022,1,19,Georgia Tech,Wake Forest,H,64,80,1,-17
2021,12,5,Georgia Tech,North Carolina,H,62,79,1,-18
2022,1,29,Georgia Tech,Miami (FL),H,62,73,1,-12
2021,11,26,Georgia Tech,Ga. Southern,H,61,59,1,1
2022,2,15,Georgia Tech,NC State,H,61,76,1,-16
2022,2,23,Georgia Tech,Virginia Tech,H,58,62,1,-5
2022,3,8,Georgia Tech,Louisville,N,74,84,1,-10
2021,12,11,Georgia Tech,LSU,N,53,69,1,-16
2021,12,18,Georgia Tech,Southern California,N,53,67,1,-14
2022,1,8,Gonzaga,Pepperdine,H,117,83,3.8,30.2
2022,1,13,Gonzaga,BYU,H,110,84,3.8,22.2
2022,1,29,Gonzaga,Portland,H,104,72,3.8,28.2
2021,11,9,Gonzaga,Utah Tech,H,97,63,3.8,30.2
2021,12,20,Gonzaga,Northern Ariz.,H,95,49,3.8,42.2
2021,12,28,Gonzaga,North Ala.,H,93,63,3.8,26.2
2021,11,19,Gonzaga,Bellarmine,H,92,50,3.8,38.2
2022,1,27,Gonzaga,LMU (CA),H,89,55,3.8,30.2
2022,2,10,Gonzaga,Pacific,H,89,51,3.8,34.2
2021,11,13,Gonzaga,Texas,H,86,74,3.8,8.2
2021,11,15,Gonzaga,Alcorn,H,84,57,3.8,23.2
2022,2,19,Gonzaga,Santa Clara,H,81,69,3.8,8.2
2021,12,9,Gonzaga,Merrimack,H,80,55,3.8,21.2
2022,1,20,Gonzaga,San Francisco,H,78,62,3.8,12.2
2022,2,12,Gonzaga,Saint Mary's (CA),H,74,58,3.8,12.2
2021,11,29,Gonzaga,Tarleton St.,H,64,55,3.8,5.2
2021,11,22,Gonzaga,Central Mich.,N,107,54,3.8,53
2021,11,23,Gonzaga,UCLA,N,83,63,3.8,20
2021,12,4,Gonzaga,Alabama,N,82,91,3.8,-9
2022,3,8,Gonzaga,Saint Mary's (CA),N,82,69,3.8,13
2021,11,26,Gonzaga,Duke,N,81,84,3.8,-3
2022,3,7,Gonzaga,San Francisco,N,81,71,3.8,10
2021,12,18,Gonzaga,Texas Tech,N,69,55,3.8,14
2022,1,15,Grambling,Southern U.,H,83,77,-6.4,12.4
2022,1,24,Grambling,Ark.-Pine Bluff,H,76,65,-6.4,17.4
2022,2,26,Grambling,Florida A&M,H,73,79,-6.4,0.4
2022,2,5,Grambling,Alabama St.,H,72,80,-6.4,-1.6
2022,2,28,Grambling,Bethune-Cookman,H,63,69,-6.4,0.4
2022,1,5,Grambling,Texas Southern,H,61,67,-6.4,0.4
2022,2,7,Grambling,Alabama A&M,H,58,50,-6.4,14.4
2021,11,28,Grambling,Morgan St.,N,74,59,-6.4,15
2022,1,29,Grambling,Jackson St.,N,73,64,-6.4,9
2021,11,29,Grambling,Norfolk St.,N,63,70,-6.4,-7
2022,1,13,Grand Canyon,Abilene Christian,H,95,68,4.8,22.2
2021,11,17,Grand Canyon,Prairie View,H,91,64,4.8,22.2
2021,12,30,Grand Canyon,Chicago St.,H,80,63,4.8,12.2
2022,1,15,Grand Canyon,Tarleton St.,H,80,59,4.8,16.2
2022,2,3,Grand Canyon,Seattle U,H,78,66,4.8,7.2
2021,11,9,Grand Canyon,Grambling,H,74,53,4.8,16.2
2021,12,2,Grand Canyon,UTSA,H,74,71,4.8,-1.8
2022,3,5,Grand Canyon,Utah Tech,H,70,53,4.8,12.2
2022,3,3,Grand Canyon,Utah Valley,H,68,57,4.8,6.2
2022,2,26,Grand Canyon,Sam Houston,H,67,41,4.8,21.2
2022,2,19,Grand Canyon,New Mexico St.,H,66,82,4.8,-20.8
2021,11,12,Grand Canyon,North Florida,H,65,51,4.8,9.2
2021,11,22,Grand Canyon,Wyoming,H,61,68,4.8,-11.8
2022,2,5,Grand Canyon,California Baptist,H,56,50,4.8,1.2
2021,12,18,Grand Canyon,San Francisco,N,49,48,4.8,1
2021,11,9,Green Bay,Indiana St.,H,77,81,-7.5,3.5
2021,12,2,Green Bay,Robert Morris,H,70,58,-7.5,19.5
2022,1,20,Green Bay,Detroit Mercy,H,70,63,-7.5,14.5
2022,1,13,Green Bay,IU Indy,H,69,54,-7.5,22.5
2022,2,20,Green Bay,Cleveland St.,H,67,79,-7.5,-4.5
2022,1,15,Green Bay,UIC,H,63,80,-7.5,-9.5
2022,2,9,Green Bay,Wright St.,H,62,79,-7.5,-9.5
2022,2,11,Green Bay,Northern Ky.,H,62,71,-7.5,-1.5
2022,1,22,Green Bay,Oakland,H,61,68,-7.5,0.5
2021,12,4,Green Bay,Youngstown St.,H,58,82,-7.5,-16.5
2022,2,18,Green Bay,Purdue Fort Wayne,H,55,74,-7.5,-11.5
2022,1,5,Green Bay,Milwaukee,H,49,63,-7.5,-6.5
2021,11,19,Green Bay,FIU,N,60,63,-7.5,-3
2021,11,18,Green Bay,UNC Greensboro,N,58,60,-7.5,-2
2021,11,21,Green Bay,Weber St.,N,58,68,-7.5,-10
2022,2,16,Hampton,N.C. A&T,H,93,82,-10.4,21.4
2022,2,2,Hampton,USC Upstate,H,78,85,-10.4,3.4
2022,2,7,Hampton,Presbyterian,H,74,69,-10.4,15.4
2022,1,22,Hampton,High Point,H,68,64,-10.4,14.4
2022,2,23,Hampton,Campbell,H,68,66,-10.4,12.4
2021,12,4,Hampton,Norfolk St.,H,58,57,-10.4,11.4
2022,2,5,Hampton,Winthrop,H,57,69,-10.4,-1.6
2022,2,12,Hampton,Radford,H,54,60,-10.4,4.4
2022,1,24,Hampton,Longwood,H,48,73,-10.4,-14.6
2022,3,2,Hampton,High Point,N,77,84,-10.4,-7
2021,11,20,Hampton,Ga. Southern,N,66,86,-10.4,-20
2021,11,28,Hampton,Norfolk St.,N,61,70,-10.4,-9
2021,11,29,Hampton,Morgan St.,N,47,60,-10.4,-13
2021,11,24,Harvard,Colgate,H,89,84,-5.8,10.8
2021,11,27,Harvard,Northeastern,H,77,57,-5.8,25.8
2021,12,21,Harvard,Howard,H,77,69,-5.8,13.8
2022,2,19,Harvard,Cornell,H,77,72,-5.8,10.8
2022,1,28,Harvard,Pennsylvania,H,74,78,-5.8,1.8
2022,1,7,Harvard,Brown,H,73,84,-5.8,-5.2
2022,2,27,Harvard,Princeton,H,73,74,-5.8,4.8
2021,12,19,Harvard,Holy Cross,H,62,54,-5.8,13.8
2022,2,18,Harvard,Columbia,H,62,54,-5.8,13.8
2022,2,9,Harvard,Yale,H,59,62,-5.8,2.8
2021,12,1,Harvard,Rhode Island,H,57,64,-5.8,-1.2
2022,3,5,Harvard,Dartmouth,H,54,76,-5.8,-16.2
2022,1,15,Hawaii,UC San Diego,H,79,56,-3.3,26.3
2021,11,11,Hawaii,Northern Colo.,H,78,81,-3.3,0.3
2021,11,13,Hawaii,Pacific,H,73,61,-3.3,15.3
2022,1,13,Hawaii,UC Irvine,H,72,56,-3.3,19.3
2022,1,27,Hawaii,CSUN,H,72,65,-3.3,10.3
2022,2,12,Hawaii,Cal St. Fullerton,H,72,55,-3.3,20.3
2021,12,23,Hawaii,South Fla.,H,69,76,-3.3,-3.7
2022,2,10,Hawaii,Long Beach St.,H,66,73,-3.3,-3.7
2022,1,29,Hawaii,UC Santa Barbara,H,65,62,-3.3,6.3
2022,2,24,Hawaii,Cal Poly,H,63,54,-3.3,12.3
2022,2,26,Hawaii,CSU Bakersfield,H,62,50,-3.3,15.3
2021,12,22,Hawaii,Vanderbilt,H,54,68,-3.3,-10.7
2021,11,25,Hawaii,UIC,N,88,80,-3.3,8
2021,11,26,Hawaii,South Alabama,N,69,72,-3.3,-3
2022,2,5,High Point,UNC Asheville,H,91,83,-9,17
2022,2,26,High Point,Hampton,H,88,77,-9,20
2022,1,15,High Point,N.C. A&T,H,78,71,-9,16
2021,11,20,High Point,Howard,H,73,63,-9,19
2022,2,17,High Point,Longwood,H,71,78,-9,2
2021,11,30,High Point,Furman,H,70,74,-9,5
2021,12,18,High Point,UNCW,H,69,71,-9,7
2021,11,21,High Point,Georgia St.,H,66,74,-9,1
2022,1,24,High Point,Winthrop,H,65,56,-9,18
2022,1,26,High Point,Radford,H,63,58,-9,14
2022,2,2,High Point,Gardner-Webb,H,57,65,-9,1
2021,12,21,High Point,Fla. Atlantic,H,55,52,-9,12
2022,2,12,High Point,Campbell,H,42,60,-9,-9
2022,3,2,High Point,Hampton,N,84,77,-9,7
2021,12,10,High Point,South Carolina St.,N,66,67,-9,-1
2022,3,4,High Point,Winthrop,N,51,68,-9,-17
2021,11,27,Hofstra,Detroit Mercy,H,98,84,-1.2,15.2
2022,2,28,Hofstra,Col. of Charleston,H,89,84,-1.2,6.2
2021,12,4,Hofstra,Bucknell,H,88,69,-1.2,20.2
2022,2,5,Hofstra,James Madison,H,85,78,-1.2,8.2
2022,2,26,Hofstra,William & Mary,H,83,67,-1.2,17.2
2022,1,15,Hofstra,Delaware,H,82,77,-1.2,6.2
2021,12,1,Hofstra,Princeton,H,81,77,-1.2,5.2
2022,2,19,Hofstra,Northeastern,H,76,73,-1.2,4.2
2022,2,7,Hofstra,UNCW,H,73,71,-1.2,3.2
2022,1,17,Hofstra,Drexel,H,71,68,-1.2,4.2
2022,2,3,Hofstra,Towson,H,68,78,-1.2,-8.8
2022,2,24,Hofstra,Elon,H,55,81,-1.2,-24.8
2022,3,6,Hofstra,Col. of Charleston,N,76,92,-1.2,-16
2022,1,7,Holy Cross,Lafayette,H,79,74,-5.7,10.7
2022,2,23,Holy Cross,Colgate,H,71,78,-5.7,-1.3
2022,2,9,Holy Cross,Loyola Maryland,H,68,64,-5.7,9.7
2022,1,28,Holy Cross,Lehigh,H,67,65,-5.7,7.7
2022,1,22,Holy Cross,Bucknell,H,65,68,-5.7,2.7
2022,2,16,Holy Cross,Boston U.,H,65,78,-5.7,-7.3
2022,3,1,Holy Cross,American,H,63,69,-5.7,-0.3
2021,12,11,Holy Cross,Siena,H,59,72,-5.7,-7.3
2022,2,26,Holy Cross,Army West Point,H,58,66,-5.7,-2.3
2022,1,1,Holy Cross,Navy,H,56,70,-5.7,-8.3
2021,11,27,Holy Cross,New Hampshire,H,55,70,-5.7,-9.3
2022,2,14,Holy Cross,American,H,54,60,-5.7,-0.3
2021,11,21,Holy Cross,Bryant,N,62,78,-5.7,-16
2021,11,20,Holy Cross,Air Force,N,53,72,-5.7,-19
2021,12,3,Houston,Bryant,H,111,44,11.4,55.6
2021,11,30,Houston,Northwestern St.,H,99,58,11.4,29.6
2022,3,3,Houston,Temple,H,84,46,11.4,26.6
2021,11,9,Houston,Hofstra,H,83,75,11.4,-3.4
2021,12,22,Houston,Texas St.,H,80,47,11.4,21.6
2021,11,12,Houston,Rice,H,79,46,11.4,21.6
2022,1,22,Houston,East Carolina,H,79,36,11.4,31.6
2021,12,6,Houston,Alcorn,H,77,45,11.4,20.6
2022,1,8,Houston,Wichita St.,H,76,66,11.4,-1.4
2022,2,27,Houston,SMU,H,75,61,11.4,2.6
2022,1,18,Houston,South Fla.,H,74,55,11.4,7.6
2022,2,2,Houston,Tulane,H,73,62,11.4,-0.4
2021,12,14,Houston,Louisiana,H,71,56,11.4,3.6
2022,3,1,Houston,Cincinnati,H,71,53,11.4,6.6
2022,2,17,Houston,UCF,H,70,52,11.4,6.6
2021,11,16,Houston,Virginia,H,67,47,11.4,8.6
2022,2,12,Houston,Memphis,H,59,69,11.4,-21.4
2021,11,24,Houston,Oregon,N,78,49,11.4,29
2021,12,18,Houston,Oklahoma St.,N,72,61,11.4,11
2021,11,22,Houston,Butler,N,70,52,11.4,18
2021,11,23,Houston,Wisconsin,N,63,65,11.4,-2
2022,3,5,Houston Christian,McNeese,H,149,144,-11.3,16.3
2022,2,5,Houston Christian,SE Louisiana,H,93,80,-11.3,24.3
2022,2,3,Houston Christian,Northwestern St.,H,87,97,-11.3,1.3
2022,2,24,Houston Christian,UIW,H,82,68,-11.3,25.3
2021,12,11,Houston Christian,Rice,H,73,88,-11.3,-3.7
2022,2,26,Houston Christian,A&M-Corpus Christi,H,70,75,-11.3,6.3
2021,12,4,Houston Christian,Oral Roberts,H,67,85,-11.3,-6.7
2022,1,27,Houston Christian,New Orleans,H,66,77,-11.3,0.3
2022,1,29,Houston Christian,Nicholls,H,61,73,-11.3,-0.7
2022,1,6,Houston Christian,SE Louisiana,N,81,90,-11.3,-9
2022,1,7,Houston Christian,New Orleans,N,65,81,-11.3,-16
2022,1,8,Houston Christian,UIW,N,50,60,-11.3,-10
2021,12,4,Howard,American,H,90,56,-1.1,35.1
2022,2,12,Howard,Delaware St.,H,85,72,-1.1,14.1
2022,2,21,Howard,Coppin St.,H,82,86,-1.1,-2.9
2022,2,26,Howard,N.C. Central,H,77,67,-1.1,11.1
2022,1,15,Howard,Norfolk St.,H,74,77,-1.1,-1.9
2022,2,5,Howard,UMES,H,72,64,-1.1,9.1
2022,2,28,Howard,South Carolina St.,H,72,62,-1.1,11.1
2022,1,17,Howard,Notre Dame,H,68,71,-1.1,-1.9
2021,11,26,Howard,Austin Peay,H,67,69,-1.1,-0.9
2021,11,21,Howard,William & Mary,N,82,76,-1.1,6
2021,12,18,Howard,N.C. A&T,N,79,57,-1.1,22
2022,2,19,Howard,Morgan St.,N,68,66,-1.1,2
2021,12,8,Idaho,South Dakota St.,H,98,84,-10.8,24.8
2021,11,10,Idaho,Long Beach St.,H,89,95,-10.8,4.8
2022,2,12,Idaho,Weber St.,H,83,79,-10.8,14.8
2022,2,19,Idaho,Eastern Wash.,H,83,80,-10.8,13.8
2022,2,17,Idaho,Montana,H,82,76,-10.8,16.8
2022,3,5,Idaho,Northern Ariz.,H,78,69,-10.8,19.8
2021,12,4,Idaho,Southern Utah,H,75,81,-10.8,4.8
2022,1,22,Idaho,Sacramento St.,H,73,72,-10.8,11.8
2022,1,6,Idaho,Montana St.,H,72,92,-10.8,-9.2
2022,1,20,Idaho,Northern Colo.,H,70,87,-10.8,-6.2
2022,2,10,Idaho,Idaho St.,H,70,79,-10.8,1.8
2022,3,3,Idaho,Portland St.,H,68,79,-10.8,-0.2
2021,11,18,Idaho,Washington St.,H,61,109,-10.8,-37.2
2021,11,24,Idaho,Cal Poly,N,63,67,-10.8,-4
2021,11,22,Idaho,Utah Valley,N,45,83,-10.8,-38
2022,2,5,Idaho St.,Montana,H,86,63,-9.6,32.6
2022,1,15,Idaho St.,Idaho,H,81,74,-9.6,16.6
2022,2,19,Idaho St.,Sacramento St.,H,75,80,-9.6,4.6
2022,3,3,Idaho St.,Southern Utah,H,71,79,-9.6,1.6
2021,12,4,Idaho St.,Northern Ariz.,H,70,73,-9.6,6.6
2022,1,24,Idaho St.,Eastern Wash.,H,63,89,-9.6,-16.4
2022,1,17,Idaho St.,Weber St.,H,61,78,-9.6,-7.4
2022,2,17,Idaho St.,Northern Colo.,H,61,58,-9.6,12.6
2021,11,22,Idaho St.,Kansas City,H,58,74,-9.6,-6.4
2021,12,2,Idaho St.,Portland St.,H,55,63,-9.6,1.6
2022,2,7,Idaho St.,Montana St.,H,54,72,-9.6,-8.4
2021,12,18,Illinois,Saint Francis,H,106,48,4.7,53.3
2021,11,26,Illinois,UTRGV,H,94,85,4.7,4.3
2021,11,12,Illinois,Arkansas St.,H,92,53,4.7,34.3
2022,1,17,Illinois,Purdue,H,88,96,4.7,-12.7
2021,12,3,Illinois,Rutgers,H,86,51,4.7,30.3
2022,2,24,Illinois,Ohio St.,H,83,86,4.7,-7.7
2021,11,29,Illinois,Notre Dame,H,82,72,4.7,5.3
2022,2,2,Illinois,Wisconsin,H,80,67,4.7,8.3
2021,12,11,Illinois,Arizona,H,79,83,4.7,-8.7
2022,1,6,Illinois,Maryland,H,76,64,4.7,7.3
2022,3,6,Illinois,Iowa,H,74,72,4.7,-2.7
2022,2,13,Illinois,Northwestern,H,73,66,4.7,2.3
2021,11,9,Illinois,Jackson St.,H,71,47,4.7,19.3
2022,1,14,Illinois,Michigan,H,68,53,4.7,10.3
2022,3,3,Illinois,Penn St.,H,60,55,4.7,0.3
2022,1,25,Illinois,Michigan St.,H,56,55,4.7,-3.7
2021,12,22,Illinois,Missouri,N,88,63,4.7,25
2021,11,23,Illinois,Kansas St.,N,72,64,4.7,8
2021,11,22,Illinois,Cincinnati,N,51,71,4.7,-20
2021,11,20,Illinois St.,Bucknell,H,105,100,-6.1,11.1
2022,1,21,Illinois St.,Evansville,H,94,56,-6.1,44.1
2022,1,26,Illinois St.,Drake,H,88,89,-6.1,5.1
2022,2,26,Illinois St.,Indiana St.,H,86,66,-6.1,26.1
2021,12,18,Illinois St.,Ball St.,H,85,64,-6.1,27.1
2021,12,21,Illinois St.,UTSA,H,81,64,-6.1,23.1
2021,12,1,Illinois St.,Missouri St.,H,79,74,-6.1,11.1
2022,2,9,Illinois St.,Valparaiso,H,78,75,-6.1,9.1
2022,1,16,Illinois St.,Bradley,H,74,65,-6.1,15.1
2022,2,15,Illinois St.,UNI,H,70,72,-6.1,4.1
2022,2,5,Illinois St.,Southern Ill.,H,69,75,-6.1,0.1
2021,11,9,Illinois St.,UNCW,H,68,63,-6.1,11.1
2021,11,16,Illinois St.,Murray St.,H,65,77,-6.1,-5.9
2021,12,4,Illinois St.,Jackson St.,H,55,61,-6.1,0.1
2022,2,21,Illinois St.,Loyola Chicago,H,50,59,-6.1,-2.9
2021,11,24,Illinois St.,Buffalo,N,90,106,-6.1,-16
2021,11,23,Illinois St.,Saint Louis,N,76,82,-6.1,-6
2022,3,4,Illinois St.,UNI,N,65,78,-6.1,-13
2022,3,3,Illinois St.,Indiana St.,N,58,53,-6.1,5
2021,11,27,Indiana,Marshall,H,90,79,3.3,7.7
2021,11,12,Indiana,NIU,H,85,49,3.3,32.7
2021,12,12,Indiana,Merrimack,H,81,49,3.3,28.7
2021,12,22,Indiana,Northern Ky.,H,79,61,3.3,14.7
2021,11,17,Indiana,St. John's (NY),H,76,74,3.3,-1.3
2021,11,21,Indiana,Louisiana,H,76,44,3.3,28.7
2022,1,26,Indiana,Penn St.,H,74,57,3.3,13.7
2022,2,24,Indiana,Maryland,H,74,64,3.3,6.7
2022,1,9,Indiana,Minnesota,H,73,60,3.3,9.7
2021,11,23,Indiana,Jackson St.,H,70,35,3.3,31.7
2022,2,15,Indiana,Wisconsin,H,69,74,3.3,-8.3
2021,11,9,Indiana,Eastern Mich.,H,68,62,3.3,2.7
2021,12,4,Indiana,Nebraska,H,68,55,3.3,9.7
2022,1,20,Indiana,Purdue,H,68,65,3.3,-0.3
2022,1,6,Indiana,Ohio St.,H,67,51,3.3,12.7
2022,3,2,Indiana,Rutgers,H,63,66,3.3,-6.3
2022,1,23,Indiana,Michigan,H,62,80,3.3,-21.3
2022,2,5,Indiana,Illinois,H,57,74,3.3,-20.3
2021,12,18,Indiana,Notre Dame,N,64,56,3.3,8
2022,2,23,Indiana St.,UNI,H,82,88,2.9,-8.9
2022,1,2,Indiana St.,Bradley,H,76,71,2.9,2.1
2022,1,25,Indiana St.,Missouri St.,H,76,72,2.9,1.1
2022,1,22,Indiana St.,Valparaiso,H,73,75,2.9,-4.9
2022,2,19,Indiana St.,Southern Ill.,H,72,76,2.9,-6.9
2021,12,4,Indiana St.,Miami (OH),H,69,68,2.9,-1.9
2021,12,18,Indiana St.,Alabama A&M,H,67,43,2.9,21.1
2022,2,2,Indiana St.,Drake,H,67,85,2.9,-20.9
2022,2,12,Indiana St.,Illinois St.,H,60,57,2.9,0.1
2022,1,15,Indiana St.,Loyola Chicago,H,56,64,2.9,-10.9
2022,2,8,Indiana St.,Evansville,H,56,65,2.9,-11.9
2021,11,18,Indiana St.,Old Dominion,N,77,36,2.9,41
2021,11,21,Indiana St.,New Mexico St.,N,66,80,2.9,-14
2021,11,19,Indiana St.,Oklahoma,N,63,87,2.9,-24
2022,3,3,Indiana St.,Illinois St.,N,53,58,2.9,-5
2021,11,13,Iona,Harvard,H,90,87,0.9,2.1
2022,1,14,Iona,Manhattan,H,88,76,0.9,11.1
2022,1,30,Iona,Saint Peter's,H,85,77,0.9,7.1
2021,11,16,Iona,Hofstra,H,82,74,0.9,7.1
2021,12,3,Iona,Rider,H,80,54,0.9,25.1
2022,3,5,Iona,Quinnipiac,H,79,61,0.9,17.1
2022,1,16,Iona,Niagara,H,78,55,0.9,22.1
2022,2,20,Iona,Fairfield,H,76,58,0.9,17.1
2022,1,25,Iona,Siena,H,74,57,0.9,16.1
2022,2,25,Iona,Canisius,H,72,65,0.9,6.1
2022,2,13,Iona,Monmouth,H,70,62,0.9,7.1
2022,1,2,Iona,Marist,H,69,66,0.9,2.1
2021,11,9,Iona,App State,H,65,53,0.9,11.1
2021,12,12,Iona,Yale,N,91,77,0.9,14
2021,11,28,Iona,Kansas,N,83,96,0.9,-13
2021,12,21,Iona,Delaware,N,83,72,0.9,11
2021,11,20,Iona,North Ala.,N,81,65,0.9,16
2021,11,25,Iona,Alabama,N,72,68,0.9,4
2021,11,26,Iona,Belmont,N,65,72,0.9,-7
2021,11,19,Iona,Liberty,N,54,50,0.9,4
2021,11,22,Iowa,Western Mich.,H,109,61,3.6,44.4
2021,11,18,Iowa,Alabama St.,H,108,82,3.6,22.4
2021,11,9,Iowa,Longwood,H,106,73,3.6,29.4
2022,2,13,Iowa,Nebraska,H,98,75,3.6,19.4
2021,12,21,Iowa,SE Louisiana,H,93,62,3.6,27.4
2021,12,29,Iowa,Western Ill.,H,92,71,3.6,17.4
2021,11,12,Iowa,Kansas City,H,89,57,3.6,28.4
2021,11,16,Iowa,N.C. Central,H,86,69,3.6,13.4
2022,2,22,Iowa,Michigan St.,H,86,60,3.6,22.4
2021,11,26,Iowa,Portland St.,H,85,51,3.6,30.4
2021,12,6,Iowa,Illinois,H,83,87,3.6,-7.6
2022,1,13,Iowa,Indiana,H,83,74,3.6,5.4
2022,2,28,Iowa,Northwestern,H,82,61,3.6,17.4
2022,1,3,Iowa,Maryland,H,80,75,3.6,1.4
2022,2,17,Iowa,Michigan,H,79,84,3.6,-8.6
2022,1,27,Iowa,Purdue,H,73,83,3.6,-13.6
2022,2,6,Iowa,Minnesota,H,71,59,3.6,8.4
2022,1,22,Iowa,Penn St.,H,68,51,3.6,13.4
2021,12,18,Iowa,Utah St.,N,94,75,3.6,19
2021,11,9,Iowa St.,Kennesaw St.,H,84,73,5.6,5.4
2022,2,23,Iowa St.,West Virginia,H,84,81,5.6,-2.6
2021,12,1,Iowa St.,Ark.-Pine Bluff,H,83,64,5.6,13.4
2021,11,21,Iowa St.,Grambling,H,82,47,5.6,29.4
2021,12,21,Iowa St.,Chicago St.,H,79,48,5.6,25.4
2022,1,15,Iowa St.,Texas,H,79,70,5.6,3.4
2021,12,19,Iowa St.,SE Louisiana,H,77,54,5.6,17.4
