year,month,day,team,opponent,location,teamscore,oppscore,home_court_advantage,adjusted_diff
2020,2,10,Duke,Florida St.,H,70,65,1.8,3.2
2019,11,21,Duke,California,N,87,52,1.8,35
2019,11,22,Duke,Georgetown,N,81,73,1.8,8
2019,11,5,Duke,Kansas,N,68,66,1.8,2
2019,11,5,Duquesne,Princeton,H,94,67,-0.6,27.6
2019,12,9,Duquesne,Columbia,H,90,54,-0.6,36.6
2020,2,29,Duquesne,George Mason,H,81,78,-0.6,3.6
2020,2,8,Duquesne,St. Bonaventure,H,80,83,-0.6,-2.4
2020,1,2,Duquesne,Saint Louis,H,73,59,-0.6,14.6
2019,12,4,Duquesne,VMI,H,71,58,-0.6,13.6
2020,1,5,Duquesne,Davidson,H,71,64,-0.6,7.6
2020,2,2,Duquesne,La Salle,H,71,69,-0.6,2.6
2020,1,29,Duquesne,Dayton,H,69,73,-0.6,-3.4
2020,2,19,Duquesne,George Washington,H,67,70,-0.6,-2.4
2019,11,12,Duquesne,Lamar University,H,66,56,-0.6,10.6
2020,3,6,Duquesne,Richmond,H,62,73,-0.6,-10.4
2019,11,15,Duquesne,Lipscomb,H,58,36,-0.6,22.6
2020,1,15,Duquesne,Fordham,H,58,56,-0.6,2.6
2019,12,21,Duquesne,Austin Peay,N,86,77,-0.6,9
2019,11,21,Duquesne,Indiana St.,N,74,71,-0.6,3
2019,11,24,Duquesne,LMU (CA),N,71,50,-0.6,21
2019,12,14,Duquesne,Radford,N,71,49,-0.6,22
2019,11,22,Duquesne,Air Force,N,69,63,-0.6,6
2019,12,22,Duquesne,UAB,N,68,77,-0.6,-9
2019,12,29,Duquesne,Marshall,N,61,83,-0.6,-22
2019,12,28,East Carolina,Eastern Ky.,H,82,74,4.4,3.6
2020,1,25,East Carolina,Tulane,H,81,62,4.4,14.6
2019,11,5,East Carolina,VMI,H,80,68,4.4,7.6
2019,12,14,East Carolina,Campbell,H,79,67,4.4,7.6
2019,12,3,East Carolina,Coppin St.,H,75,85,4.4,-14.4
2019,12,17,East Carolina,UMES,H,71,57,4.4,9.6
2020,1,11,East Carolina,SMU,H,71,68,4.4,-1.4
2020,2,16,East Carolina,Cincinnati,H,67,70,4.4,-7.4
2020,2,23,East Carolina,Temple,H,67,63,4.4,-0.4
2020,2,6,East Carolina,UCF,H,64,68,4.4,-8.4
2020,2,29,East Carolina,UConn,H,63,84,4.4,-25.4
2020,1,7,East Carolina,South Fla.,H,62,59,4.4,-1.4
2019,12,22,East Carolina,Charlotte,H,60,56,4.4,-0.4
2020,1,29,East Carolina,Houston,H,59,69,4.4,-14.4
2019,11,16,East Carolina,Liberty,H,57,77,4.4,-24.4
2020,1,15,East Carolina,Tulsa,H,49,65,4.4,-20.4
2019,11,22,East Carolina,Evansville,N,85,68,4.4,17
2019,11,24,East Carolina,Rice,N,69,77,4.4,-8
2019,11,23,East Carolina,Kansas City,N,68,74,4.4,-6
2019,11,12,Eastern Ill.,Chicago St.,H,98,34,-6.3,70.3
2020,1,23,Eastern Ill.,UT Martin,H,95,83,-6.3,18.3
2019,12,7,Eastern Ill.,Green Bay,H,93,80,-6.3,19.3
2020,1,18,Eastern Ill.,Tennessee Tech,H,84,59,-6.3,31.3
2020,2,6,Eastern Ill.,Eastern Ky.,H,84,91,-6.3,-0.7
2020,2,22,Eastern Ill.,Austin Peay,H,83,80,-6.3,9.3
2020,2,13,Eastern Ill.,SIUE,H,74,76,-6.3,4.3
2020,2,8,Eastern Ill.,Morehead St.,H,71,65,-6.3,12.3
2020,1,16,Eastern Ill.,Jacksonville St.,H,70,69,-6.3,7.3
2020,2,20,Eastern Ill.,Murray St.,H,63,60,-6.3,9.3
2020,1,25,Eastern Ill.,Southeast Mo. St.,H,61,59,-6.3,8.3
2020,3,4,Eastern Ill.,Jacksonville St.,N,67,61,-6.3,6
2020,3,5,Eastern Ill.,Austin Peay,N,65,76,-6.3,-11
2019,11,23,Eastern Ill.,Bethune-Cookman,N,63,66,-6.3,-3
2020,1,30,Eastern Ky.,UT Martin,H,99,86,-0.7,13.7
2020,2,20,Eastern Ky.,Tennessee St.,H,83,62,-0.7,21.7
2020,2,29,Eastern Ky.,Morehead St.,H,80,76,-0.7,4.7
2019,11,5,Eastern Ky.,Chattanooga,H,79,68,-0.7,11.7
2020,1,11,Eastern Ky.,SIUE,H,78,72,-0.7,6.7
2020,1,9,Eastern Ky.,Eastern Ill.,H,77,74,-0.7,3.7
2020,1,2,Eastern Ky.,Tennessee Tech,H,74,59,-0.7,15.7
2019,11,15,Eastern Ky.,Western Ky.,H,71,79,-0.7,-7.3
2020,1,4,Eastern Ky.,Jacksonville St.,H,71,80,-0.7,-8.3
2020,2,1,Eastern Ky.,Southeast Mo. St.,H,70,57,-0.7,13.7
2020,2,22,Eastern Ky.,Belmont,H,70,83,-0.7,-12.3
2019,12,21,Eastern Ky.,Charleston So.,H,69,76,-0.7,-6.3
2019,11,22,Eastern Ky.,FIU,N,70,89,-0.7,-19
2020,3,5,Eastern Ky.,Tennessee St.,N,58,48,-0.7,10
2019,11,23,Eastern Ky.,Cleveland St.,N,51,65,-0.7,-14
2020,3,6,Eastern Ky.,Belmont,N,50,60,-0.7,-10
2019,12,3,Eastern Mich.,Valparaiso,H,85,79,-8.5,14.5
2020,2,25,Eastern Mich.,NIU,H,71,73,-8.5,6.5
2020,2,18,Eastern Mich.,Kent St.,H,70,49,-8.5,29.5
2020,2,15,Eastern Mich.,Western Mich.,H,69,51,-8.5,26.5
2020,2,29,Eastern Mich.,Central Mich.,H,67,63,-8.5,12.5
2020,2,4,Eastern Mich.,Buffalo,H,66,62,-8.5,12.5
2020,2,1,Eastern Mich.,Toledo,H,61,57,-8.5,12.5
2019,12,17,Eastern Mich.,Northeastern,H,60,55,-8.5,13.5
2020,1,18,Eastern Mich.,Ohio,H,58,60,-8.5,6.5
2020,1,14,Eastern Mich.,Ball St.,H,52,69,-8.5,-8.5
2020,1,4,Eastern Mich.,Akron,H,45,69,-8.5,-15.5
2019,11,22,Eastern Mich.,UMBC,N,62,45,-8.5,17
2019,11,24,Eastern Mich.,N.C. A&T,N,58,54,-8.5,4
2020,3,5,Eastern Wash.,Idaho St.,H,100,77,-2.9,25.9
2019,12,8,Eastern Wash.,North Dakota,H,98,82,-2.9,18.9
2019,12,17,Eastern Wash.,Omaha,H,97,56,-2.9,43.9
2020,1,27,Eastern Wash.,Northern Colo.,H,89,84,-2.9,7.9
2019,11,26,Eastern Wash.,Belmont,H,87,82,-2.9,7.9
2020,1,25,Eastern Wash.,Southern Utah,H,81,78,-2.9,5.9
2020,2,22,Eastern Wash.,Northern Ariz.,H,80,70,-2.9,12.9
2020,3,7,Eastern Wash.,Weber St.,H,78,69,-2.9,11.9
2020,2,20,Eastern Wash.,Sacramento St.,H,77,76,-2.9,3.9
2020,2,8,Eastern Wash.,Montana St.,H,74,49,-2.9,27.9
2020,1,4,Eastern Wash.,Portland St.,H,71,69,-2.9,4.9
2020,2,13,Eastern Wash.,Idaho,H,71,74,-2.9,-0.1
2020,1,9,Eastern Wash.,Montana,H,63,90,-2.9,-24.1
2020,1,25,Elon,James Madison,H,82,73,-13.4,22.4
2020,1,11,Elon,UNCW,H,80,63,-13.4,30.4
2020,2,13,Elon,Delaware,H,75,81,-13.4,7.4
2020,2,15,Elon,Drexel,H,75,70,-13.4,18.4
2020,2,1,Elon,Northeastern,H,74,69,-13.4,18.4
2019,12,30,Elon,William & Mary,H,73,74,-13.4,12.4
2019,12,2,Elon,Kennesaw St.,H,70,46,-13.4,37.4
2019,11,28,Elon,UT Arlington,H,67,77,-13.4,3.4
2020,1,9,Elon,Col. of Charleston,H,65,73,-13.4,5.4
2019,11,23,Elon,Manhattan,H,64,69,-13.4,8.4
2020,1,30,Elon,Hofstra,H,63,86,-13.4,-9.6
2019,11,26,Elon,Furman,H,61,97,-13.4,-22.6
2020,1,23,Elon,Towson,H,61,72,-13.4,2.4
2020,3,8,Elon,William & Mary,N,68,63,-13.4,5
2020,3,7,Elon,James Madison,N,63,61,-13.4,2
2020,2,12,ETSU,The Citadel,H,91,67,-1.4,25.4
2020,1,15,ETSU,Samford,H,88,63,-1.4,26.4
2020,2,1,ETSU,UNC Greensboro,H,82,65,-1.4,18.4
2019,12,21,ETSU,Cleveland St.,H,80,55,-1.4,26.4
2019,11,26,ETSU,App State,H,78,69,-1.4,10.4
2020,1,25,ETSU,Chattanooga,H,75,64,-1.4,12.4
2020,2,19,ETSU,Furman,H,75,66,-1.4,10.4
2020,2,29,ETSU,Western Caro.,H,68,67,-1.4,2.4
2019,11,14,ETSU,Winthrop,H,61,58,-1.4,4.4
2020,1,11,ETSU,VMI,H,61,55,-1.4,7.4
2020,1,29,ETSU,Mercer,H,55,71,-1.4,-14.6
2020,1,1,ETSU,Wofford,H,49,48,-1.4,2.4
2020,3,8,ETSU,Western Caro.,N,97,75,-1.4,22
2020,3,7,ETSU,VMI,N,70,57,-1.4,13
2019,12,7,Evansville,Miami (OH),H,101,87,4.1,9.9
2019,12,4,Evansville,Western Ill.,H,90,86,4.1,-0.1
2019,11,9,Evansville,Ball St.,H,79,75,4.1,-0.1
2020,1,4,Evansville,Valparaiso,H,79,81,4.1,-6.1
2019,12,21,Evansville,Murray St.,H,78,76,4.1,-2.1
2020,2,1,Evansville,UNI,H,68,80,4.1,-16.1
2020,2,12,Evansville,Loyola Chicago,H,66,73,4.1,-11.1
2020,2,23,Evansville,Indiana St.,H,62,64,4.1,-6.1
2020,2,5,Evansville,Southern Ill.,H,60,64,4.1,-8.1
2020,2,29,Evansville,Illinois St.,H,60,71,4.1,-15.1
2020,1,18,Evansville,Missouri St.,H,58,68,4.1,-14.1
2019,11,18,Evansville,SMU,H,57,59,4.1,-6.1
2020,1,8,Evansville,Bradley,H,52,72,4.1,-24.1
2020,1,22,Evansville,Drake,H,50,73,4.1,-27.1
2019,11,24,Evansville,Morgan St.,N,115,112,4.1,3
2019,11,23,Evansville,George Washington,N,70,78,4.1,-8
2019,11,22,Evansville,East Carolina,N,68,85,4.1,-17
2020,3,5,Evansville,Valparaiso,N,55,58,4.1,-3
2020,1,10,Fairfield,Manhattan,H,68,60,-7.9,15.9
2019,11,5,Fairfield,Bucknell,H,64,68,-7.9,3.9
2020,1,26,Fairfield,Canisius,H,63,55,-7.9,15.9
2020,1,15,Fairfield,Saint Peter's,H,61,51,-7.9,17.9
2020,2,21,Fairfield,Niagara,H,61,60,-7.9,8.9
2019,11,9,Fairfield,Massachusetts,H,60,62,-7.9,5.9
2020,2,23,Fairfield,Siena,H,59,62,-7.9,4.9
2019,12,8,Fairfield,William & Mary,H,58,62,-7.9,3.9
2020,1,8,Fairfield,Marist,H,58,70,-7.9,-4.1
2020,2,28,Fairfield,Quinnipiac,H,58,60,-7.9,5.9
2020,2,4,Fairfield,Monmouth,H,55,53,-7.9,9.9
2020,2,9,Fairfield,Iona,H,54,78,-7.9,-16.1
2020,3,1,Fairfield,Rider,H,51,65,-7.9,-6.1
2019,12,1,Fairfield,Texas A&M,N,67,62,-7.9,5
2019,11,29,Fairfield,Davidson,N,56,67,-7.9,-11
2019,11,28,Fairfield,Southern California,N,47,54,-7.9,-7
2020,2,13,FDU,Wagner,H,106,73,-5.4,38.4
2020,1,15,FDU,Saint Francis,H,85,100,-5.4,-9.6
2020,2,1,FDU,Mount St. Mary's,H,85,75,-5.4,15.4
2020,1,20,FDU,Central Conn. St.,H,83,60,-5.4,28.4
2020,2,21,FDU,LIU,H,81,86,-5.4,0.4
2019,12,3,FDU,Quinnipiac,H,78,77,-5.4,6.4
2020,1,9,FDU,Sacred Heart,H,75,77,-5.4,3.4
2020,2,23,FDU,Robert Morris,H,75,70,-5.4,10.4
2020,2,27,FDU,Bryant,H,74,72,-5.4,7.4
2019,12,14,FDU,Princeton,H,65,80,-5.4,-9.6
2020,2,6,FDU,Merrimack,H,53,57,-5.4,1.4
2020,1,16,FGCU,Kennesaw St.,H,73,51,-6.1,28.1
2020,2,27,FGCU,Jacksonville,H,73,67,-6.1,12.1
2020,2,29,FGCU,North Ala.,H,73,78,-6.1,1.1
2019,11,20,FGCU,Fla. Atlantic,H,72,70,-6.1,8.1
2020,1,4,FGCU,Lipscomb,H,68,61,-6.1,13.1
2019,11,29,FGCU,North Dakota,H,63,78,-6.1,-8.9
2020,2,6,FGCU,Stetson,H,62,65,-6.1,3.1
2019,11,9,FGCU,UMBC,H,61,65,-6.1,2.1
2020,2,8,FGCU,North Florida,H,60,69,-6.1,-2.9
2019,12,7,FGCU,Robert Morris,H,59,64,-6.1,1.1
2019,12,1,FGCU,Ga. Southern,H,57,72,-6.1,-8.9
2020,1,25,FGCU,NJIT,H,54,56,-6.1,4.1
2019,11,30,FGCU,Campbell,H,46,51,-6.1,1.1
2020,1,2,FGCU,Liberty,H,46,59,-6.1,-6.9
2020,1,16,FIU,UAB,H,93,68,-0.7,25.7
2020,1,4,FIU,UTSA,H,90,83,-0.7,7.7
2020,3,7,FIU,Western Ky.,H,85,91,-0.7,-5.3
2020,1,18,FIU,Middle Tenn.,H,83,69,-0.7,14.7
2020,2,1,FIU,Western Ky.,H,81,76,-0.7,5.7
2020,1,30,FIU,Marshall,H,74,84,-0.7,-9.3
2019,12,4,FIU,FGCU,H,71,53,-0.7,18.7
2019,11,30,FIU,New Hampshire,H,70,69,-0.7,1.7
2020,1,2,FIU,UTEP,H,69,67,-0.7,2.7
2020,2,5,FIU,Fla. Atlantic,H,69,50,-0.7,19.7
2020,2,27,FIU,North Texas,H,59,78,-0.7,-18.3
2019,11,22,FIU,Eastern Ky.,N,89,70,-0.7,19
2019,11,23,FIU,UNCW,N,63,66,-0.7,-3
2020,1,16,Fla. Atlantic,Middle Tenn.,H,97,94,3.1,-0.1
2020,2,1,Fla. Atlantic,Marshall,H,91,73,3.1,14.9
2019,11,29,Fla. Atlantic,Holy Cross,H,87,69,3.1,14.9
2019,12,14,Fla. Atlantic,High Point,H,81,64,3.1,13.9
2020,2,27,Fla. Atlantic,UTSA,H,80,71,3.1,5.9
2020,1,2,Fla. Atlantic,UTSA,H,79,64,3.1,11.9
2019,12,1,Fla. Atlantic,UIC,H,71,70,3.1,-2.1
2020,1,30,Fla. Atlantic,Western Ky.,H,69,65,3.1,0.9
2020,1,18,Fla. Atlantic,UAB,H,65,68,3.1,-6.1
2020,2,22,Fla. Atlantic,UAB,H,65,58,3.1,3.9
2019,12,2,Fla. Atlantic,St. Bonaventure,H,64,71,3.1,-10.1
2019,12,4,Fla. Atlantic,Canisius,H,62,59,3.1,-0.1
2020,1,4,Fla. Atlantic,UTEP,H,59,56,3.1,-0.1
2020,2,8,Fla. Atlantic,FIU,H,59,66,3.1,-10.1
2020,1,4,Florida,Alabama,H,104,98,5.4,0.6
2019,12,28,Florida,Long Beach St.,H,102,63,5.4,33.6
2020,2,15,Florida,Vanderbilt,H,84,66,5.4,12.6
2020,2,5,Florida,Georgia,H,81,75,5.4,0.6
2020,2,26,Florida,LSU,H,81,66,5.4,9.6
2019,11,5,Florida,North Florida,H,74,59,5.4,9.6
2019,11,29,Florida,Marshall,H,73,67,5.4,0.6
2020,2,18,Florida,Arkansas,H,73,59,5.4,8.6
2020,1,14,Florida,Ole Miss,H,71,55,5.4,10.6
2020,1,28,Florida,Mississippi St.,H,71,78,5.4,-12.4
2020,3,7,Florida,Kentucky,H,70,71,5.4,-6.4
2020,1,18,Florida,Auburn,H,69,47,5.4,16.6
2019,11,14,Florida,Towson,H,66,60,5.4,0.6
2020,1,25,Florida,Baylor,H,61,72,5.4,-16.4
2019,11,10,Florida,Florida St.,H,51,63,5.4,-17.4
2019,12,17,Florida,Providence,N,83,51,5.4,32
2019,11,22,Florida,Miami (FL),N,78,58,5.4,20
2019,11,21,Florida,Saint Joseph's,N,70,62,5.4,8
2019,11,24,Florida,Xavier,N,70,65,5.4,5
2019,12,21,Florida,Utah St.,N,62,65,5.4,-3
2020,2,8,Florida A&M,Howard,H,82,78,-8.2,12.2
2020,2,10,Florida A&M,N.C. A&T,H,79,60,-8.2,27.2
2020,1,11,Florida A&M,Morgan St.,H,77,68,-8.2,17.2
2020,2,1,Florida A&M,Bethune-Cookman,H,73,67,-8.2,14.2
2020,1,20,Florida A&M,N.C. Central,H,66,57,-8.2,17.2
2020,2,22,Florida A&M,Norfolk St.,H,66,63,-8.2,11.2
2020,1,13,Florida A&M,Coppin St.,H,65,54,-8.2,19.2
2020,2,24,Florida A&M,South Carolina St.,H,62,56,-8.2,14.2
2019,11,11,Florida A&M,South Dakota,N,82,85,-8.2,-3
2019,11,10,Florida A&M,Pacific,N,54,76,-8.2,-22
2019,11,25,Florida St.,Chicago St.,H,113,56,-1,58
2020,2,8,Florida St.,Miami (FL),H,99,81,-1,19
2019,12,17,Florida St.,North Florida,H,98,81,-1,18
2019,11,20,Florida St.,Chattanooga,H,89,53,-1,37
2019,12,28,Florida St.,North Ala.,H,88,71,-1,18
2020,1,25,Florida St.,Notre Dame,H,85,84,-1,2
2020,2,18,Florida St.,Pittsburgh,H,82,67,-1,16
2020,2,24,Florida St.,Louisville,H,82,67,-1,16
2019,11,23,Florida St.,Saint Francis,H,80,65,-1,16
2020,2,15,Florida St.,Syracuse,H,80,77,-1,4
2020,3,7,Florida St.,Boston College,H,80,62,-1,19
2019,11,15,Florida St.,Western Caro.,H,79,74,-1,6
2019,12,8,Florida St.,Clemson,H,72,53,-1,20
2019,12,31,Florida St.,Georgia Tech,H,70,58,-1,13
2020,2,3,Florida St.,North Carolina,H,65,59,-1,7
2020,1,15,Florida St.,Virginia,H,54,50,-1,5
2019,12,21,Florida St.,South Fla.,N,66,60,-1,6
2019,11,30,Florida St.,Purdue,N,63,60,-1,3
2019,11,29,Florida St.,Tennessee,N,60,57,-1,3
2020,2,26,Fordham,Rhode Island,H,75,76,-0.4,-0.6
2019,12,20,Fordham,James Madison,H,69,75,-0.4,-5.6
2019,12,1,Fordham,UMES,H,66,45,-0.4,21.4
2019,12,30,Fordham,Coppin St.,H,62,56,-0.4,6.4
2020,1,19,Fordham,Davidson,H,62,74,-0.4,-11.6
2019,12,10,Fordham,Bryant,H,61,69,-0.4,-7.6
2019,12,15,Fordham,Tennessee St.,H,61,66,-0.4,-4.6
2020,3,7,Fordham,George Mason,H,61,65,-0.4,-3.6
2020,1,5,Fordham,La Salle,H,60,66,-0.4,-5.6
2020,1,22,Fordham,George Washington,H,59,54,-0.4,5.4
2019,11,16,Fordham,Marist,H,58,41,-0.4,17.4
2020,1,29,Fordham,St. Bonaventure,H,55,62,-0.4,-6.6
2020,2,16,Fordham,Duquesne,H,54,59,-0.4,-4.6
2019,11,13,Fordham,FDU,H,53,50,-0.4,3.4
2019,12,7,Fordham,Manhattan,H,53,54,-0.4,-0.6
2020,2,8,Fordham,Richmond,H,53,59,-0.4,-5.6
2020,2,22,Fordham,Massachusetts,H,49,57,-0.4,-7.6
2019,11,23,Fordham,Grand Canyon,N,70,58,-0.4,12
2019,11,25,Fordham,Western Ky.,N,64,69,-0.4,-5
2019,11,22,Fordham,Nevada,N,60,74,-0.4,-14
2019,12,20,Fresno St.,IU Indy,H,95,64,2.1,28.9
2020,2,1,Fresno St.,New Mexico,H,82,77,2.1,2.9
2019,12,4,Fresno St.,UNLV,H,80,81,2.1,-3.1
2020,1,4,Fresno St.,San Jose St.,H,79,64,2.1,12.9
2019,11,10,Fresno St.,Winthrop,H,77,74,2.1,0.9
2020,2,19,Fresno St.,Air Force,H,71,62,2.1,6.9
2020,2,4,Fresno St.,Colorado St.,H,70,80,2.1,-12.1
2019,12,23,Fresno St.,San Francisco,H,69,71,2.1,-4.1
2020,2,29,Fresno St.,Wyoming,H,63,55,2.1,5.9
2020,2,15,Fresno St.,Utah St.,H,59,71,2.1,-14.1
2019,12,28,Fresno St.,UC Riverside,H,57,60,2.1,-5.1
2020,1,14,Fresno St.,San Diego St.,H,55,64,2.1,-11.1
2020,1,25,Fresno St.,Boise St.,H,53,87,2.1,-36.1
2020,3,4,Fresno St.,Air Force,N,70,77,2.1,-7
2019,11,20,Fresno St.,Saint Mary's (CA),N,58,68,2.1,-10
2020,1,22,Furman,Samford,H,101,78,6.2,16.8
2019,11,8,Furman,Loyola Chicago,H,87,63,6.2,17.8
2019,12,8,Furman,USC Upstate,H,84,72,6.2,5.8
2020,1,15,Furman,Western Caro.,H,83,79,6.2,-2.2
2020,2,29,Furman,The Citadel,H,82,58,6.2,17.8
2019,12,14,Furman,Winthrop,H,80,73,6.2,0.8
2020,2,5,Furman,Mercer,H,79,57,6.2,15.8
2020,1,29,Furman,VMI,H,74,72,6.2,-4.2
2020,1,11,Furman,UNC Greensboro,H,73,86,6.2,-19.2
2020,2,22,Furman,Wofford,H,67,66,6.2,-5.2
2020,1,4,Furman,ETSU,H,65,56,6.2,2.8
2020,2,15,Furman,Chattanooga,H,58,53,6.2,-1.2
2020,3,7,Furman,Wofford,N,68,77,6.2,-9
2019,11,27,Furman,UT Arlington,N,58,57,6.2,1
2019,11,19,Ga. Southern,Mercer,H,98,88,-2.4,12.4
2020,1,30,Ga. Southern,Troy,H,86,57,-2.4,31.4
2020,2,13,Ga. Southern,Coastal Carolina,H,79,69,-2.4,12.4
2019,12,21,Ga. Southern,UT Arlington,H,77,74,-2.4,5.4
2020,1,25,Ga. Southern,Georgia St.,H,77,82,-2.4,-2.6
2019,11,15,Ga. Southern,Radford,H,76,73,-2.4,5.4
2020,3,3,Ga. Southern,Arkansas St.,H,75,76,-2.4,1.4
2020,1,11,Ga. Southern,Louisiana,H,71,51,-2.4,22.4
2020,2,1,Ga. Southern,South Alabama,H,69,79,-2.4,-7.6
2019,12,19,Ga. Southern,Texas St.,H,67,64,-2.4,5.4
2020,2,15,Ga. Southern,App State,H,57,62,-2.4,-2.6
2019,11,29,Ga. Southern,Campbell,N,84,74,-2.4,10
2019,11,30,Ga. Southern,North Dakota,N,68,80,-2.4,-12
2020,2,10,Gardner-Webb,High Point,H,86,55,1.7,29.3
2020,1,18,Gardner-Webb,USC Upstate,H,83,67,1.7,14.3
2020,1,25,Gardner-Webb,Charleston So.,H,83,92,1.7,-10.7
2020,1,20,Gardner-Webb,Hampton,H,81,67,1.7,12.3
2020,2,1,Gardner-Webb,Longwood,H,81,84,1.7,-4.7
2020,2,13,Gardner-Webb,Winthrop,H,74,70,1.7,2.3
2020,2,22,Gardner-Webb,Campbell,H,73,61,1.7,10.3
2020,1,8,Gardner-Webb,Radford,H,64,67,1.7,-4.7
2019,11,5,Gardner-Webb,Furman,H,63,70,1.7,-8.7
2020,1,4,Gardner-Webb,Presbyterian,H,62,68,1.7,-7.7
2019,11,26,Gardner-Webb,UT Martin,N,81,64,1.7,17
2020,3,5,Gardner-Webb,UNC Asheville,N,72,62,1.7,10
2019,11,27,Gardner-Webb,Northern Colo.,N,67,62,1.7,5
2020,3,6,Gardner-Webb,Winthrop,N,66,78,1.7,-12
2020,1,18,George Mason,Richmond,H,87,97,-2.6,-7.4
2019,11,16,George Mason,James Madison,H,83,70,-2.6,15.6
2019,11,13,George Mason,LIU,H,80,74,-2.6,8.6
2019,11,8,George Mason,Longwood,H,76,65,-2.6,13.6
2020,1,22,George Mason,Massachusetts,H,73,63,-2.6,12.6
2019,12,21,George Mason,UMBC,H,69,53,-2.6,18.6
2019,11,5,George Mason,Navy,H,68,55,-2.6,15.6
2019,12,7,George Mason,American,H,68,53,-2.6,17.6
2019,12,3,George Mason,Jacksonville St.,H,67,60,-2.6,9.6
2020,2,15,George Mason,George Washington,H,67,73,-2.6,-3.4
2019,11,19,George Mason,Loyola Maryland,H,65,61,-2.6,6.6
2020,1,28,George Mason,Rhode Island,H,64,78,-2.6,-11.4
2020,2,22,George Mason,Saint Joseph's,H,62,55,-2.6,9.6
2020,1,5,George Mason,VCU,H,59,72,-2.6,-10.4
2020,3,4,George Mason,Saint Louis,H,57,69,-2.6,-9.4
2020,2,25,George Mason,Dayton,H,55,62,-2.6,-4.4
2020,1,8,George Mason,St. Bonaventure,H,49,61,-2.6,-9.4
2019,11,26,George Mason,Nebraska,N,85,66,-2.6,19
2019,11,27,George Mason,New Mexico St.,N,68,64,-2.6,4
2019,11,25,George Mason,Old Dominion,N,60,53,-2.6,7
2020,1,29,George Washington,Davidson,H,107,104,-8.2,11.2
2020,1,25,George Washington,Saint Joseph's,H,85,69,-8.2,24.2
2019,12,28,George Washington,Longwood,H,78,65,-8.2,21.2
2019,11,9,George Washington,Howard,H,76,62,-8.2,22.2
2019,12,21,George Washington,Harvard,H,75,88,-8.2,-4.8
2020,1,15,George Washington,George Mason,H,73,67,-8.2,14.2
2020,2,26,George Washington,Richmond,H,70,73,-8.2,5.2
2019,12,7,George Washington,Delaware,H,66,56,-8.2,18.2
2020,1,5,George Washington,St. Bonaventure,H,66,71,-8.2,3.2
2019,11,12,George Washington,American,H,65,67,-8.2,6.2
2019,11,16,George Washington,Morgan St.,H,64,68,-8.2,4.2
2019,12,4,George Washington,Boston U.,H,64,63,-8.2,9.2
2020,2,22,George Washington,La Salle,H,62,72,-8.2,-1.8
2020,1,11,George Washington,Duquesne,H,61,66,-8.2,3.2
2020,3,4,George Washington,Fordham,H,52,63,-8.2,-2.8
2020,2,8,George Washington,Rhode Island,H,51,82,-8.2,-22.8
2019,11,23,George Washington,Evansville,N,78,70,-8.2,8
2019,11,22,George Washington,Kansas City,N,68,74,-8.2,-6
2019,11,24,George Washington,Milwaukee,N,66,63,-8.2,3
2019,12,21,Georgetown,Samford,H,99,71,-3.3,31.3
2019,11,17,Georgetown,Georgia St.,H,91,83,-3.3,11.3
2019,11,10,Georgetown,Central Ark.,H,89,78,-3.3,14.3
2019,12,14,Georgetown,Syracuse,H,89,79,-3.3,13.3
2020,1,8,Georgetown,St. John's (NY),H,87,66,-3.3,24.3
2020,1,15,Georgetown,Creighton,H,83,80,-3.3,6.3
2019,11,6,Georgetown,Mount St. Mary's,H,81,68,-3.3,16.3
2019,12,17,Georgetown,UMBC,H,81,55,-3.3,29.3
2019,12,28,Georgetown,American,H,80,60,-3.3,23.3
2020,1,18,Georgetown,Marquette,H,80,84,-3.3,-0.7
2020,2,8,Georgetown,DePaul,H,76,72,-3.3,7.3
2020,2,5,Georgetown,Seton Hall,H,71,78,-3.3,-3.7
2020,3,7,Georgetown,Villanova,H,69,70,-3.3,2.3
2019,11,14,Georgetown,Penn St.,H,66,81,-3.3,-11.7
2020,1,28,Georgetown,Butler,H,64,69,-3.3,-1.7
2020,2,19,Georgetown,Providence,H,63,73,-3.3,-6.7
2020,3,1,Georgetown,Xavier,H,63,66,-3.3,0.3
2019,11,30,Georgetown,UNC Greensboro,H,61,65,-3.3,-0.7
2019,11,21,Georgetown,Texas,N,82,66,-3.3,16
2019,11,22,Georgetown,Duke,N,73,81,-3.3,-8
2020,2,8,Georgia,Alabama,H,102,105,-3.8,0.8
2019,11,15,Georgia,Delaware St.,H,100,66,-3.8,37.8
2020,2,29,Georgia,Arkansas,H,99,89,-3.8,13.8
2019,11,12,Georgia,The Citadel,H,95,86,-3.8,12.8
2019,12,4,Georgia,N.C. Central,H,95,59,-3.8,39.8
2019,11,5,Georgia,Western Caro.,H,91,72,-3.8,22.8
2019,12,20,Georgia,SMU,H,87,85,-3.8,5.8
2019,11,20,Georgia,Georgia Tech,H,82,78,-3.8,7.8
2020,1,15,Georgia,Tennessee,H,80,63,-3.8,20.8
2019,12,30,Georgia,Austin Peay,H,78,48,-3.8,33.8
2019,12,23,Georgia,Ga. Southern,H,73,64,-3.8,12.8
2020,1,7,Georgia,Kentucky,H,69,78,-3.8,-5.2
2020,2,19,Georgia,Auburn,H,65,55,-3.8,13.8
2020,2,1,Georgia,Texas A&M,H,63,48,-3.8,18.8
