player_name,events_played,wins,x_wins,x_wins_majors,rounds_played,shotlink_played,putt_true,arg_true,app_true,ott_true,t2g_true,total_true
"Bautista, Austin",16,0,0,0,53,0,-9999,-9999,-9999,-9999,-9999,-1.0129715094339622
"Rumford, Brett",3,0,0,0,10,0,-9999,-9999,-9999,-9999,-9999,-1.0459370000000001
"Poulter, Ian",6,0,0,0,24,24,-0.09122666666666668,0.2585558333333334,-0.3914516666666667,-0.8332795833333333,-0.9661754166666667,-1.0573995833333334
"Hellgren, Bjorn",8,0,0,0,31,24,-0.52952875,-0.41808416666666665,-0.5386820833333333,-0.11277291666666667,-1.0695391666666667,-1.0623825806451614
"Salinda, Isaiah",7,0,0,0,21,14,-0.45126357142857143,-0.6381707142857144,-0.25887000000000004,0.5583314285714286,-0.3387092857142858,-1.0643685714285716
"Ravetto, David",13,0,0.001,0,41,18,-1.1715688888888889,-0.41822499999999996,-0.3590455555555556,0.22171111111111114,-0.5555594444444445,-1.0660629268292683
"Lee, Junghwan",11,0,0,0,37,18,0.29576500000000006,-0.2471544444444444,-0.52968,-0.44116944444444445,-1.2180038888888889,-1.0766200000000001
"Kizzire, Patton",9,0,0,0,25,23,-0.13689826086956525,0.18960782608695653,0.12135130434782608,-1.2061004347826088,-0.8951413043478262,-1.0899320000000001
"Lagergren, Joakim",11,0,0,0,36,20,0.21037650000000002,0.025672500000000004,-1.0174480000000001,0.1731315,-0.8186440000000001,-1.1156908333333333
"Garnett, Brice",10,0,0,0,29,22,-0.03184636363636364,0.032388181818181816,-0.5503190909090909,-0.4806490909090909,-0.9985800000000001,-1.121653448275862
"Kinhult, Marcus",10,0,0,0,32,12,-0.051752500000000014,-0.024122500000000005,-0.7119066666666667,0.2460975,-0.4899316666666667,-1.124348125
"Higgo, Garrick",12,0,0,0,34,33,-0.3807193939393939,-0.18028575757575757,-0.6385539393939393,0.027805454545454546,-0.7910342424242424,-1.1358176470588237
"Biondi, Fred",8,0,0,0,24,6,-1.10411,0.6123966666666667,0.03072333333333338,-0.14808,0.4950400000000001,-1.1448483333333332
"Zhou, Yanhan",8,0,0.001,0,24,8,0.11593625000000002,-0.48028499999999996,-1.32042375,-0.35656875,-2.1572774999999997,-1.1674958333333334
"Sharma, Shubhankar",13,1,0,0,40,12,0.27333,-0.24413916666666666,-1.1828508333333334,-0.7577508333333333,-2.1847408333333336,-1.1706595
"Dunlap, Nick",8,0,0,0,20,17,0.31233588235294124,-0.15675529411764702,0.30595823529411764,-1.2257341176470589,-1.0765311764705883,-1.1715235
"Kaymer, Martin",5,0,0,0,20,20,-0.16960850000000002,-0.3493935,0.15840200000000002,-0.8123235,-1.003315,-1.172921
"Charmasson, Clement",9,0,0,0,28,8,0.14779125000000004,-0.42531,-1.747235,0.0983975,-2.0741475,-1.1803714285714286
"Riley, Davis",11,0,0.003,0,32,25,0.445032,-0.0960632,-0.684898,-1.3167436000000001,-2.0977048000000003,-1.1888290625
"Schenk, Adam",12,0,0.002,0,35,32,-0.507579375,0.07653531249999997,-0.2393765625,-0.24543687499999997,-0.408278125,-1.1996305714285715
"Ramsay, Richie",7,0,0,0,20,12,0.6376041666666667,-0.30644166666666667,-0.45752499999999996,-0.3123066666666667,-1.0762733333333334,-1.2086335000000001
"Gumberg, Jordan",12,1,0.028,0,38,10,-1.9537030000000002,-0.268997,-0.275852,0.407919,-0.13693,-1.212023157894737
"Baldwin, Matthew",11,0,0,0,33,8,0.42821125,-0.193885,-0.79782375,-0.10284375000000004,-1.0945525,-1.2266863636363636
"Lamprecht, Christo",11,0,0,0,33,22,-0.4159145454545454,0.3988959090909091,-1.2190954545454546,0.13943454545454548,-0.6807650000000002,-1.2418472727272727
"Nakajima, Keita",6,0,0,0,16,13,-0.727226923076923,-0.5096715384615385,0.08146692307692309,-0.31842692307692305,-0.7466315384615384,-1.248289375
"Winther, Jeff",9,0,0,0,30,12,0.013420833333333363,-0.12345833333333334,-1.0334666666666665,-0.9618316666666668,-2.1187566666666666,-1.2786256666666667
"Dantorp, Jens",10,0,0,0,29,14,0.6131314285714285,0.11332857142857145,-0.7359707142857143,-0.5115342857142857,-1.1341764285714284,-1.2852237931034483
"Repetto Taylor, Rocco Paolo",11,0,0,0,33,8,-0.6722637499999999,-0.016235000000000027,-1.31672375,-0.16111874999999995,-1.4940775,-1.2885272727272727
"Fishburn, Patrick",8,0,0,0,21,16,-0.01931374999999997,-0.060661875000000025,-0.773781875,0.09563125000000001,-0.7388124999999999,-1.2953733333333335
"Johnston, Andrew",8,0,0,0,24,10,-1.2378230000000001,0.10968800000000001,-0.05798600000000002,0.09830500000000002,0.150007,-1.2986079166666666
"Girrbach, Joel",13,0,0,0,35,12,-0.70996,-0.30144166666666666,0.06191500000000003,0.3010808333333333,0.06155416666666669,-1.308742857142857
"Ogilvy, Geoff",3,0,0,0,10,2,-0.76108,-0.236555,-0.384235,0.037605,-0.583185,-1.35382
"Walker, Euan",10,0,0.001,0,28,8,-0.77166375,0.151365,-1.66582375,-0.25521875,-1.7696775,-1.3586075
"Morrison, James",11,0,0,0,35,10,-0.044499999999999984,0.093683,-0.847954,-0.743546,-1.497817,-1.387017142857143
"Clanton, Luke",9,0,0,0,25,19,-0.8969521052631579,-0.35949210526315784,-0.046454736842105236,-0.5668073684210526,-0.9727542105263156,-1.3991576000000001
"Kang, Jeffrey",10,0,0,0,27,22,-0.2245940909090909,-0.08083818181818181,-0.09159000000000005,-0.8792477272727273,-1.0516759090909091,-1.3999877777777778
"Katsuragawa, Yuto",13,0,0,0,39,16,-0.9092837500000001,-0.26734562500000003,-0.68166625,0.023505624999999974,-0.9255062500000001,-1.4136489743589742
"Norgaard, Niklas",11,0,0,0,34,20,0.1223265,-0.6074275,-0.598548,0.17538150000000002,-1.030594,-1.4304923529411764
"Campos, Rafael",12,0,0,0,30,17,-0.4874017647058823,-0.9771111764705883,-0.315574705882353,-0.23583764705882354,-1.528523529411765,-1.4362570000000001
"Campbell, Ben",7,0,0,0,28,24,0.05212541666666667,0.08847458333333334,-0.9291816666666667,-0.6854858333333333,-1.5261929166666666,-1.4379660714285714
"Cockerill, Aaron",10,0,0,0,28,4,-1.1652550000000002,0.43811999999999995,-0.4060225,-0.15200750000000002,-0.11991000000000007,-1.4385896428571427
"Villegas, Camilo",9,0,0,0,27,8,-0.39976999999999996,0.02775624999999997,-0.10641374999999997,-0.7538925,-0.83255,-1.443975925925926
"Lower, Justin",8,0,0,0,23,18,-0.39024555555555557,-0.07303666666666664,-1.1779533333333334,-0.10074277777777778,-1.351732777777778,-1.4476347826086957
"Hoshino, Rikuya",11,0,0,0,34,20,-0.18505950000000007,-0.237119,-0.744669,-0.329611,-1.311399,-1.457890294117647
"Senior, Jack",13,0,0,0,40,10,-0.827863,0.205943,-1.032942,-0.635771,-1.46277,-1.4617305
"Steinlechner, Maximilian",12,0,0,0,32,8,-0.44114875000000003,-0.64545875,-2.24114375,-0.34632,-3.2329225,-1.513719375
"Adam, Cameron",12,0,0,0,38,8,-0.76583375,0.07681499999999997,-0.5706100000000001,-0.6667275,-1.1605225000000003,-1.5155178947368422
"Peake, Ryan",13,0,0,0,36,8,-0.05888375000000001,-0.506735,-1.744435,-0.49130250000000003,-2.7424725,-1.5259655555555556
"Hidalgo Portillo, Angel",13,0,0,0,42,20,-0.12460950000000001,-0.256069,-0.618919,0.10313900000000001,-0.771849,-1.5278347619047619
"Lee, S.T.",4,0,0,0,11,8,0.22629875,0.38034874999999996,-1.0421,-0.70819625,-1.3699474999999999,-1.5419681818181816
"Micheluzzi, David",11,0,0,0,34,14,0.4123178571428571,0.6136714285714285,-1.0351685714285714,-0.19495714285714286,-0.6164542857142857,-1.544599705882353
"Jamieson, Scott",10,0,0,0,26,8,-1.09567375,0.12739125,-2.4213062499999998,-0.5344825000000001,-2.8283975,-1.5594496153846154
"Siem, Marcel",10,0,0,0,30,12,-0.6597341666666666,0.36479749999999994,-1.4479116666666665,-0.00023916666666665837,-1.0833533333333332,-1.5665556666666667
"Follet-Smith, Benjamin",15,1,0,0,46,8,-0.37870875,-0.52081,-0.001485000000000014,0.09964749999999997,-0.42264750000000006,-1.5699191304347826
"Willett, Danny",8,0,0,0,21,15,0.1389506666666667,0.07576800000000002,-1.0584073333333335,-0.34853800000000007,-1.3311773333333334,-1.5833490476190475
"Rozo, Marcelo",9,0,0,0,23,16,-1.325418125,-0.36959437500000003,0.309003125,-0.475946875,-0.5365381250000001,-1.6028313043478264
"Arnaus, Adri",10,0,0,0,27,6,-0.34357,0.3100966666666667,-1.013175,-0.24244166666666667,-0.9455199999999999,-1.6066740740740741
"Vidal, Quim",12,0,0,0,36,8,-0.46553875,-0.34275999999999995,-1.65269875,-0.33034375,-2.3258025,-1.6162702777777778
"Harding, Justin",6,0,0,0,18,2,-1.680605,1.275025,-2.103225,-1.52058,-2.3487799999999996,-1.635027777777778
"Sterne, Richard",10,0,0,0,28,12,-0.3642333333333334,-0.4078725,-0.18209166666666668,-0.04722333333333331,-0.6371875,-1.6472014285714285
"McKinney, Connor",12,1,0,0,34,8,0.16009,0.31709,-0.77395125,-1.559175,-2.01603625,-1.6611605882352942
"Fisher, Ross",10,0,0,0,28,10,-0.834611,-0.9135200000000001,-1.169623,-0.257273,-2.3404160000000003,-1.6650342857142857
"Bekker, Oliver",11,1,0.001,0,28,0,-9999,-9999,-9999,-9999,-9999,-1.6840789285714286
"La Sasso, Michael",6,0,0,0,24,24,-0.30287083333333337,-0.27748,-0.9987595833333334,-0.14495708333333335,-1.4211966666666667,-1.72406625
"Sordet, Clement",11,0,0,0,34,4,-1.1506625,-0.2462175,0.1547475,-0.15678,-0.24825,-1.7278479411764704
"Shipley, Neal",10,0,0,0,23,18,-0.9807072222222222,-0.8189394444444444,-0.5767105555555555,0.6614366666666667,-0.7342133333333333,-1.7401686956521738
"Lee, Danny",7,0,0,0,28,24,-0.43996541666666666,-0.09989916666666666,-0.55740625,-0.7517970833333334,-1.4091025000000001,-1.7476892857142856
"Debove, Quentin",9,0,0,0,24,8,-0.5532837500000001,-0.04150999999999998,-0.11940999999999999,0.03784749999999998,-0.12307249999999999,-1.7899512499999999
"Zanotti, Fabrizio",4,0,0,0,10,4,0.9115875,0.016282499999999978,-0.6746274999999999,0.347845,-0.31049999999999994,-1.790204
"Buchanan, Jack",11,0,0,0,31,2,-1.101105,0.7440150000000001,-0.46187,-0.221985,0.0601600000000001,-1.8308425806451611
"Wise, Aaron",4,0,0,0,8,5,-0.783112,0.6838460000000001,-1.559196,-0.766956,-1.642306,-1.8463737500000001
"Johnston, Ryggs",12,0,0,0,35,16,0.013773124999999983,-0.270296875,-0.994045625,-0.3155375,-1.5798800000000002,-1.8597505714285714
"Broomhead, Jonothan",12,0,0,0,37,6,0.7793883333333333,0.16801500000000003,-1.0749616666666666,0.49994500000000003,-0.4070016666666665,-1.867988918918919
"Paratore, Renato",10,0,0,0,28,14,-0.15821714285714286,0.04984500000000001,-1.1587192857142856,-0.27082357142857144,-1.379697857142857,-1.8789285714285715
"Cantero Gutierrez, Ivan",12,0,0,0,34,12,-1.0594266666666667,0.01484166666666667,-0.41541,0.5615891666666667,0.16102083333333336,-1.9130161764705884
"Mazzoli, Stefano",11,0,0,0,30,6,-0.727345,-0.90823,-0.7210200000000001,-0.11290000000000004,-1.74215,-1.925342
"Kim, Minkyu",8,0,0,0,32,24,-0.06258416666666665,-0.040531666666666674,-1.14538,-1.2255720833333335,-2.4114837500000004,-1.9378821875
"Von Dellingshausen, Nicolai",7,0,0,0,22,20,-0.44437800000000005,-0.028649000000000015,-1.21445,-0.2348235,-1.4779225,-1.9404331818181817
"Hoffman, Charley",10,0,0,0,21,14,-0.5541742857142857,-0.6114014285714287,-0.4713778571428572,-0.0057878571428571345,-1.0885671428571428,-1.9749757142857145
"Van Velzen, Ryan",15,0,0,0,49,2,-2.390905,-0.719785,-1.07157,0.6413150000000001,-1.1500399999999997,-2.028223469387755
"Premlall, Yurav",15,0,0,0,47,6,-2.1077866666666667,-0.05809833333333329,-1.2690183333333334,-0.6556916666666667,-1.9828083333333335,-2.0289861702127663
"Davis, Cam",10,0,0,0,29,18,-0.5974133333333334,0.05206888888888888,-0.8537905555555556,-0.8686922222222222,-1.6704138888888889,-2.0316089655172416
"Toorop, Mike",8,0,0,0,23,8,-0.6005575,-0.440865,-1.6824025,0.06778750000000001,-2.0554799999999998,-2.0418121739130437
"Tabuena, Miguel",8,0,0,0,29,24,-0.31480749999999996,0.15757666666666664,-1.3814041666666668,-0.5187666666666667,-1.7425941666666669,-2.0542862068965517
"Colsaerts, Nicolas",3,0,0,0,8,0,-9999,-9999,-9999,-9999,-9999,-2.06467125
"Larrazabal, Pablo",11,0,0,0,29,18,-0.37485722222222223,-0.2594472222222223,-0.731516111111111,-0.44815666666666665,-1.43912,-2.081898275862069
"Blomme, Adam",7,0,0,0,20,10,0.202849,-0.17117799999999997,-0.685975,-0.538157,-1.39531,-2.1151475
"Strydom, Ockie",10,0,0,0,33,14,-0.7929728571428571,-0.9459271428571429,-1.6704492857142856,-0.6603521428571428,-3.276728571428571,-2.117270606060606
"Bergstrom, Albin",10,0,0,0,20,6,1.6063883333333333,-1.2579966666666667,-2.4618366666666667,0.3106166666666667,-3.4092166666666666,-2.1449815
"Williams, Robin",14,0,0,0,42,4,-0.9757625000000001,-0.31256749999999994,-1.0091525,-0.10143,-1.4231499999999997,-2.210311904761905
"Syme, Connor",9,0,0,0,23,14,-0.9697128571428572,-0.6579492857142857,-0.3487,0.09197642857142856,-0.9146728571428571,-2.237746956521739
"Tosti, Alejandro",10,0,0,0,23,18,-0.9110894444444446,-0.22110999999999997,-1.1059966666666667,0.03190333333333332,-1.2952033333333333,-2.323258695652174
"Mory, Felix",9,0,0,0,20,6,0.1771883333333333,-0.6588633333333334,-1.79897,0.31115,-2.1466833333333333,-2.38261
"Fichardt, Darren",8,0,0,0,23,8,-1.46494875,-0.29112499999999997,-0.928625,-0.48296125,-1.7027112500000001,-2.399676956521739
"Jones, Matt",4,0,0,0,9,0,-9999,-9999,-9999,-9999,-9999,-2.4227677777777776
"Celli, Filippo",9,0,0,0,20,10,0.36456,-0.634057,-1.564864,-0.10795599999999998,-2.306877,-2.4658065000000002
"Naidoo, Dylan",13,0,0,0,38,18,-0.10293555555555554,-0.6029805555555555,-1.5537066666666666,-0.35639444444444446,-2.5130816666666664,-2.53172
"Sandhu, Yuvraj Singh",10,0,0,0,27,10,0.6229169999999999,-0.25367700000000004,-1.1037219999999999,-0.756151,-2.11355,-2.5391862962962963
"Palmer, Ryan",5,0,0,0,10,8,-0.1378525,-0.25826374999999996,-1.5340387500000001,-0.26815875,-2.06046125,-2.584689
"Horsfield, Sam",6,0,0,0,24,24,0.08638666666666665,-0.46486541666666664,-1.6097566666666667,-0.61083375,-2.685455833333333,-2.59906625
"Logan, Hunter",9,0,0,0,19,5,-1.8859839999999999,-0.68231,-0.9324459999999999,-0.42276199999999997,-2.0375179999999995,-2.7202684210526313
"Geary, Josh",6,0,0,0,15,0,-9999,-9999,-9999,-9999,-9999,-2.7227680000000003
"Paul, Yannik",7,0,0,0,19,2,0.648395,-0.27798500000000004,-0.28936999999999996,-2.621985,-3.18934,-2.726184210526316
"Rebula, Jovan",10,0,0,0,24,2,-0.28420500000000004,-1.217585,-2.75727,-0.7818849999999999,-4.75674,-2.8249091666666666
"Capan III, Frankie",8,0,0,0,19,8,-0.40355875,0.34965874999999996,-2.14621,-1.77268875,-3.5692399999999997,-2.8802605263157894
"Ko, Jeong Weon",8,0,0,0,20,12,-0.8628958333333334,0.10030833333333333,-0.7933583333333334,-0.7160566666666667,-1.4091066666666667,-2.9724890000000004
"Berry, Joshua",12,0,0,0,27,8,1.077915,-0.37196,-1.3815887500000001,-0.3053125,-2.05886125,-3.024531111111111
"Gallegos, Andres",8,0,0,0,20,4,0.34404500000000005,0.20916999999999997,-2.1775725,-1.1608075,-3.12921,-3.0701165
"Hawkes, Simon",4,0,0,0,10,0,-9999,-9999,-9999,-9999,-9999,-3.2651339999999998
"Thimba, Toto",10,0,0,0,23,0,-9999,-9999,-9999,-9999,-9999,-3.511161739130435
"Stubbs, Jasper",5,0,0,0,12,0,-9999,-9999,-9999,-9999,-9999,-3.6635799999999996
"Mavundla, Thanda",5,0,0,0,12,0,-9999,-9999,-9999,-9999,-9999,-4.018368333333333
"Yule, Jack",10,0,0,0,20,4,-0.29810499999999995,-0.65623,-2.4622975,-0.8685325,-3.98706,-4.356277
"Nethunzwi, Musiwalo",5,0,0,0,13,0,-9999,-9999,-9999,-9999,-9999,-4.781603076923077
"Gavins, Daniel",4,0,0,0,12,12,-0.38773416666666666,-0.3492025,-2.129995,-2.5428225,-5.02202,-5.4097525
