year,month,day,team,opponent,location,teamscore,oppscore
2018,12,1,Murray St.,Prairie View,H,83,67
2018,11,24,Murray St.,Missouri St.,H,77,66
2018,12,15,Murray St.,Jackson St.,H,74,57
2018,11,10,Murray St.,Wright St.,H,73,54
2018,12,18,Murray St.,Evansville,H,66,64
2019,1,24,Murray St.,Belmont,H,66,79
2019,3,21,Murray St.,Marquette,N,83,64
2019,3,9,Murray St.,Belmont,N,77,65
2019,3,8,Murray St.,Jacksonville St.,N,76,74
2019,3,23,Murray St.,Florida St.,N,62,90
2019,2,9,N.C. A&T,Delaware St.,H,82,52
2019,1,21,N.C. A&T,Coppin St.,H,80,71
2019,3,7,N.C. A&T,N.C. Central,H,74,52
2018,11,29,N.C. A&T,Central Conn. St.,H,72,60
2018,12,1,N.C. A&T,Presbyterian,H,70,75
2019,2,11,N.C. A&T,UMES,H,68,61
2018,11,6,N.C. A&T,UNC Greensboro,H,66,74
2019,2,23,N.C. A&T,South Carolina St.,H,63,62
2019,2,25,N.C. A&T,Savannah St.,H,63,58
2019,3,2,N.C. A&T,Florida A&M,H,63,42
2019,1,19,N.C. A&T,Morgan St.,H,57,53
2019,3,13,N.C. A&T,Coppin St.,N,82,79
2019,3,15,N.C. A&T,N.C. Central,N,63,65
2019,1,21,N.C. Central,Morgan St.,H,92,64
2019,2,11,N.C. Central,Delaware St.,H,87,52
2019,2,9,N.C. Central,UMES,H,78,53
2019,2,23,N.C. Central,Savannah St.,H,78,69
2019,2,25,N.C. Central,South Carolina St.,H,72,62
2019,1,5,N.C. Central,Bethune-Cookman,H,68,59
2018,12,1,N.C. Central,McNeese,H,67,66
2019,1,19,N.C. Central,Coppin St.,H,60,64
2019,1,26,N.C. Central,N.C. A&T,H,48,51
2018,11,24,N.C. Central,Southern U.,N,83,71
2019,3,14,N.C. Central,Delaware St.,N,75,57
2019,3,20,N.C. Central,North Dakota St.,N,74,78
2019,3,15,N.C. Central,N.C. A&T,N,65,63
2018,11,23,N.C. Central,Nicholls St.,N,63,77
2019,3,16,N.C. Central,Norfolk St.,N,50,47
2018,11,18,Navy,Bryant,H,83,79
2019,2,16,Navy,Army West Point,H,79,68
2018,11,14,Navy,Coppin St.,H,77,58
2019,2,6,Navy,American,H,77,67
2019,1,23,Navy,Lehigh,H,74,85
2019,2,13,Navy,Lafayette,H,74,80
2019,1,3,Navy,Colgate,H,72,66
2019,2,2,Navy,Loyola Maryland,H,71,68
2019,1,12,Navy,Boston U.,H,69,75
2019,2,27,Navy,Bucknell,H,64,53
2018,11,28,Navy,Liberty,H,58,76
2018,11,9,Navy,Maryland,H,57,78
2018,12,1,Navy,Brown,H,50,67
2019,1,6,Navy,Holy Cross,H,50,48
2018,11,6,NC State,Mount St. Mary's,H,105,55
2018,11,13,NC State,UNC Asheville,H,100,49
2018,12,5,NC State,Western Caro.,H,100,67
2018,12,22,NC State,USC Upstate,H,98,71
2018,12,28,NC State,Loyola Maryland,H,97,64
2018,11,10,NC State,UMES,H,95,49
2019,2,24,NC State,Wake Forest,H,94,74
2019,3,27,NC State,Lipscomb,H,93,94
2019,2,20,NC State,Boston College,H,89,80
2019,1,12,NC State,Pittsburgh,H,86,80
2018,11,20,NC State,Saint Peter's,H,85,57
2019,3,19,NC State,Hofstra,H,84,78
2018,11,17,NC State,Maine,H,82,63
2019,1,8,NC State,North Carolina,H,82,90
2018,11,24,NC State,Mercer,H,78,74
2018,12,19,NC State,Auburn,H,78,71
2019,3,24,NC State,Harvard,H,78,77
2019,2,13,NC State,Syracuse,H,73,58
2019,1,26,NC State,Clemson,H,69,67
2019,1,29,NC State,Virginia,H,65,66
2019,3,6,NC State,Georgia Tech,H,61,63
2019,2,2,NC State,Virginia Tech,H,24,47
2018,12,15,NC State,Penn St.,N,89,78
2018,12,1,NC State,Vanderbilt,N,80,65
2019,3,13,NC State,Clemson,N,59,58
2019,3,14,NC State,Virginia,N,56,76
2018,11,6,Nebraska,Mississippi Val.,H,106,37
2018,12,8,Nebraska,Creighton,H,94,75
2019,3,10,Nebraska,Iowa,H,93,91
2018,11,11,Nebraska,Southeastern La.,H,87,35
2018,12,22,Nebraska,Cal St. Fullerton,H,86,62
2018,11,14,Nebraska,Seton Hall,H,80,57
2019,3,20,Nebraska,Butler,H,80,76
2018,12,2,Nebraska,Illinois,H,75,60
2018,11,24,Nebraska,Western Ill.,H,73,49
2019,2,23,Nebraska,Purdue,H,72,75
2019,1,10,Nebraska,Penn St.,H,70,64
2019,1,17,Nebraska,Michigan St.,H,64,70
2019,2,13,Nebraska,Minnesota,H,62,61
2019,1,26,Nebraska,Ohio St.,H,60,70
2019,2,16,Nebraska,Northwestern,H,59,50
2019,1,29,Nebraska,Wisconsin,H,51,62
2019,2,6,Nebraska,Maryland,H,45,60
2018,11,19,Nebraska,Missouri St.,N,85,62
2018,12,16,Nebraska,Oklahoma St.,N,79,56
2019,3,14,Nebraska,Maryland,N,69,61
2019,3,13,Nebraska,Rutgers,N,68,61
2019,3,15,Nebraska,Wisconsin,N,62,66
2018,11,20,Nebraska,Texas Tech,N,52,70
2019,1,23,Nevada,Colorado St.,H,100,60
2019,2,2,Nevada,Boise St.,H,93,73
2019,1,9,Nevada,San Jose St.,H,92,53
2019,2,9,Nevada,New Mexico,H,91,62
2018,11,19,Nevada,California Baptist,H,90,55
2019,2,27,Nevada,UNLV,H,89,73
2018,11,16,Nevada,Little Rock,H,87,59
2018,11,6,Nevada,BYU,H,86,70
2018,11,9,Nevada,Pacific,H,83,61
2019,3,9,Nevada,San Diego St.,H,81,53
2019,2,23,Nevada,Fresno St.,H,74,68
2018,12,15,Nevada,South Dakota St.,H,72,68
2019,1,2,Nevada,Utah St.,H,72,49
2018,12,22,Nevada,Akron,H,68,62
2019,1,19,Nevada,Air Force,H,67,52
2018,11,23,Nevada,Massachusetts,N,110,87
2018,11,22,Nevada,Tulsa,N,96,86
2019,3,14,Nevada,Boise St.,N,77,69
2018,12,9,Nevada,Grand Canyon,N,74,66
2018,12,7,Nevada,Arizona St.,N,72,66
2019,3,21,Nevada,Florida,N,61,70
2019,3,15,Nevada,San Diego St.,N,56,65
2019,1,9,New Hampshire,UMass Lowell,H,68,64
2019,2,16,New Hampshire,Stony Brook,H,64,66
2018,11,20,New Hampshire,Quinnipiac,H,63,69
2019,2,9,New Hampshire,Binghamton,H,61,68
2019,3,5,New Hampshire,Maine,H,60,53
2019,1,16,New Hampshire,Vermont,H,59,73
2018,12,22,New Hampshire,Fairfield,H,57,63
2018,11,28,New Hampshire,Boston U.,H,53,82
2019,1,26,New Hampshire,UMBC,H,51,59
2019,2,21,New Hampshire,Hartford,H,50,70
2018,12,19,New Hampshire,Marist,H,49,58
2019,1,30,New Hampshire,Albany (NY),H,42,62
2018,11,17,New Mexico,New Mexico St.,H,94,98
2019,2,13,New Mexico,San Jose St.,H,92,60
2018,11,13,New Mexico,Iona,H,90,83
2019,1,5,New Mexico,Nevada,H,85,58
2018,11,24,New Mexico,UTEP,H,84,78
2019,1,19,New Mexico,Wyoming,H,83,53
2019,2,5,New Mexico,San Diego St.,H,83,70
2018,12,16,New Mexico,Central Ark.,H,82,70
2019,3,2,New Mexico,Colorado St.,H,77,65
2018,12,11,New Mexico,Colorado,H,75,78
2019,2,16,New Mexico,Fresno St.,H,73,81
2019,3,6,New Mexico,Boise St.,H,73,72
2019,1,8,New Mexico,UNLV,H,69,80
2019,1,26,New Mexico,Utah St.,H,66,68
2018,12,18,New Mexico,North Texas,H,65,74
2018,12,22,New Mexico,Penn,H,65,75
2019,3,14,New Mexico,Utah St.,N,83,91
2019,3,13,New Mexico,Wyoming,N,78,68
2018,12,7,New Mexico,Saint Mary's (CA),N,60,85
2018,12,4,New Mexico St.,New Mexico,H,100,65
2018,11,9,New Mexico St.,UTEP,H,96,69
2018,12,19,New Mexico St.,CSUN,H,92,57
2019,2,23,New Mexico St.,UTRGV,H,88,79
2019,2,14,New Mexico St.,Utah Valley,H,84,77
2019,2,2,New Mexico St.,Chicago St.,H,83,39
2019,1,10,New Mexico St.,Grand Canyon,H,77,75
2019,3,9,New Mexico St.,California Baptist,H,75,63
2018,12,17,New Mexico St.,Northern Colo.,H,74,62
2018,11,6,New Mexico St.,North Dakota St.,H,73,56
2019,1,12,New Mexico St.,CSU Bakersfield,H,73,62
2019,1,31,New Mexico St.,UMKC,H,70,54
2018,12,1,New Mexico St.,Washington St.,H,69,63
2019,2,16,New Mexico St.,Seattle U,H,59,53
2018,11,14,New Mexico St.,Saint Mary's (CA),H,58,73
2019,3,16,New Mexico St.,Grand Canyon,N,89,57
2019,3,14,New Mexico St.,Chicago St.,N,86,49
2019,3,15,New Mexico St.,UTRGV,N,79,72
2019,3,21,New Mexico St.,Auburn,N,77,78
2018,12,23,New Mexico St.,Washington St.,N,75,72
2018,12,22,New Mexico St.,Drake,N,63,66
2019,2,2,New Orleans,Incarnate Word,H,89,72
2019,2,20,New Orleans,Southeastern La.,H,89,68
2019,3,20,New Orleans,Texas Southern,H,89,95
2019,1,5,New Orleans,Houston Baptist,H,81,76
2019,1,12,New Orleans,McNeese,H,79,66
2018,11,28,New Orleans,Louisiana,H,73,77
2019,1,30,New Orleans,Northwestern St.,H,72,64
2018,12,5,New Orleans,South Alabama,H,71,60
2019,1,16,New Orleans,SFA,H,68,61
2019,2,16,New Orleans,A&M-Corpus Christi,H,68,58
2019,2,9,New Orleans,Nicholls St.,H,63,64
2019,2,27,New Orleans,Sam Houston St.,H,60,71
2019,3,15,New Orleans,Sam Houston St.,N,79,76
2019,3,14,New Orleans,Lamar University,N,76,72
2019,3,16,New Orleans,Abilene Christian,N,60,77
2019,1,11,Niagara,Iona,H,95,90
2019,1,13,Niagara,Rider,H,84,104
2018,12,29,Niagara,Norfolk St.,H,83,75
2018,11,12,Niagara,St. Bonaventure,H,80,72
2019,1,30,Niagara,Canisius,H,78,70
2019,2,17,Niagara,Fairfield,H,78,73
2018,12,16,Niagara,Cornell,H,77,74
2019,1,26,Niagara,Monmouth,H,75,48
2018,12,31,Niagara,Albany (NY),H,74,79
2019,2,3,Niagara,Quinnipiac,H,73,84
2019,1,22,Niagara,Saint Peter's,H,72,74
2018,12,9,Niagara,New Hampshire,H,71,67
2018,11,23,Niagara,Grambling,H,68,74
2019,3,3,Niagara,Siena,H,65,72
2018,11,24,Niagara,St. Francis Brooklyn,H,63,75
2019,2,15,Niagara,Manhattan,H,60,64
2019,3,7,Niagara,Monmouth,N,72,76
2019,2,23,Nicholls St.,Central Ark.,H,100,57
2019,3,6,Nicholls St.,Northwestern St.,H,83,60
2019,1,9,Nicholls St.,SFA,H,78,73
2019,1,12,Nicholls St.,Houston Baptist,H,77,76
2019,2,27,Nicholls St.,McNeese,H,75,84
2019,3,2,Nicholls St.,New Orleans,H,70,80
2019,1,30,Nicholls St.,Lamar University,H,69,90
2019,3,9,Nicholls St.,Southeastern La.,H,69,63
2019,2,13,Nicholls St.,Abilene Christian,H,48,64
2018,11,23,Nicholls St.,N.C. Central,N,77,63
2018,11,24,Nicholls St.,Western Mich.,N,62,61
2019,3,18,NJIT,Quinnipiac,H,92,81
2018,12,8,NJIT,St. Francis Brooklyn,H,82,60
2019,2,20,NJIT,Stetson,H,82,77
2018,11,6,NJIT,Colgate,H,81,78
2018,12,4,NJIT,Army West Point,H,77,72
2019,1,19,NJIT,Jacksonville,H,77,74
2019,1,27,NJIT,North Ala.,H,76,70
2018,11,17,NJIT,Cornell,H,73,86
2019,1,5,NJIT,Kennesaw St.,H,72,52
2019,3,28,NJIT,Hampton,H,70,82
2019,1,30,NJIT,FGCU,H,66,54
2018,11,11,NJIT,Brown,H,63,60
2019,2,16,NJIT,North Florida,H,63,64
2019,1,16,NJIT,Lipscomb,H,52,70
2019,3,1,NJIT,Liberty,H,51,57
2019,3,7,Norfolk St.,Howard,H,95,98
2018,11,29,Norfolk St.,Hampton,H,94,89
2019,1,26,Norfolk St.,UMES,H,88,60
2019,1,5,Norfolk St.,Delaware St.,H,77,63
2019,2,18,Norfolk St.,N.C. A&T,H,76,58
2019,1,14,Norfolk St.,Bethune-Cookman,H,75,68
2019,2,16,Norfolk St.,N.C. Central,H,75,71
2018,11,27,Norfolk St.,Stony Brook,H,73,79
2019,1,7,Norfolk St.,Florida A&M,H,72,62
2019,3,2,Norfolk St.,Coppin St.,H,72,38
2019,3,13,Norfolk St.,South Carolina St.,N,78,73
2019,3,15,Norfolk St.,Howard,N,75,69
2018,11,17,Norfolk St.,Stony Brook,N,65,72
2018,12,22,Norfolk St.,ETSU,N,61,89
2018,11,16,Norfolk St.,Siena,N,58,61
2019,3,16,Norfolk St.,N.C. Central,N,47,50
2019,1,24,North Ala.,Kennesaw St.,H,76,71
2019,3,1,North Ala.,Lipscomb,H,75,87
2019,2,9,North Ala.,North Florida,H,73,82
2019,2,16,North Ala.,Liberty,H,70,80
2019,2,26,North Ala.,Jacksonville,H,69,55
2018,12,1,North Ala.,Jacksonville St.,H,65,76
2019,1,19,North Ala.,Stetson,H,63,62
2019,1,8,North Ala.,FGCU,H,61,56
2019,1,12,North Ala.,NJIT,H,61,55
2019,2,5,North Carolina,NC State,H,113,96
2018,11,16,North Carolina,Tennessee Tech,H,108,58
2018,12,15,North Carolina,Gonzaga,H,103,90
2019,1,21,North Carolina,Virginia Tech,H,103,82
2018,11,19,North Carolina,Saint Francis (PA),H,101,76
2018,12,5,North Carolina,UNCW,H,97,69
2019,2,26,North Carolina,Syracuse,H,93,85
2018,11,12,North Carolina,Stanford,H,90,72
2019,2,9,North Carolina,Miami (FL),H,88,85
2018,12,29,North Carolina,Davidson,H,82,60
2019,3,9,North Carolina,Duke,H,79,70
2019,1,2,North Carolina,Harvard,H,77,57
2019,2,23,North Carolina,Florida St.,H,77,59
2019,1,15,North Carolina,Notre Dame,H,75,69
2019,1,12,North Carolina,Louisville,H,62,83
2019,2,11,North Carolina,Virginia,H,61,69
2018,11,23,North Carolina,UCLA,N,94,78
2018,11,22,North Carolina,Texas,N,89,92
2019,3,22,North Carolina,Iona,N,88,73
2019,3,14,North Carolina,Louisville,N,83,70
2019,3,24,North Carolina,Washington,N,81,59
2019,3,29,North Carolina,Auburn,N,80,97
2019,3,15,North Carolina,Duke,N,73,74
2018,12,22,North Carolina,Kentucky,N,72,80
2019,1,10,North Dakota,Omaha,H,91,92
2019,2,16,North Dakota,Oral Roberts,H,85,73
2018,12,9,North Dakota,Milwaukee,H,83,72
2019,2,23,North Dakota,Denver,H,81,63
2019,1,16,North Dakota,South Dakota St.,H,74,78
2018,12,29,North Dakota,Purdue Fort Wayne,H,73,84
2019,1,12,North Dakota,Western Ill.,H,71,65
2019,2,6,North Dakota,North Dakota St.,H,70,74
2019,1,23,North Dakota,South Dakota,H,56,70
2018,12,1,North Dakota,Idaho,H,54,67
2019,3,9,North Dakota,Omaha,N,76,81
2018,12,30,North Dakota St.,Purdue Fort Wayne,H,87,90
2019,1,10,North Dakota St.,Western Ill.,H,85,69
2019,2,14,North Dakota St.,Oral Roberts,H,85,73
2018,11,11,North Dakota St.,UC Santa Barbara,H,82,63
2019,2,9,North Dakota St.,Denver,H,81,71
2019,2,16,North Dakota St.,South Dakota St.,H,77,78
2018,12,8,North Dakota St.,Eastern Wash.,H,74,67
2018,12,15,North Dakota St.,Missouri St.,H,74,67
2018,12,29,North Dakota St.,South Dakota,H,71,65
2019,1,19,North Dakota St.,North Dakota,H,67,65
2019,2,23,North Dakota St.,Omaha,H,50,58
2018,12,1,North Dakota St.,Drake,N,88,95
2019,3,10,North Dakota St.,Oral Roberts,N,86,73
2018,11,16,North Dakota St.,Miami (OH),N,78,89
2018,11,17,North Dakota St.,Incarnate Word,N,78,80
2019,3,20,North Dakota St.,N.C. Central,N,78,74
2018,11,18,North Dakota St.,Towson,N,76,51
2019,3,11,North Dakota St.,Western Ill.,N,76,73
2019,3,12,North Dakota St.,Omaha,N,73,63
2019,3,22,North Dakota St.,Duke,N,62,85
2019,1,5,North Florida,North Ala.,H,96,67
2019,1,12,North Florida,FGCU,H,87,66
2018,11,29,North Florida,Florida A&M,H,81,62
2019,1,24,North Florida,Jacksonville,H,81,86
2019,2,13,North Florida,Kennesaw St.,H,80,57
2019,2,26,North Florida,Stetson,H,77,67
2019,3,4,North Florida,North Ala.,H,76,66
2019,2,23,North Florida,Liberty,H,75,70
2019,1,21,North Florida,NJIT,H,72,76
2018,12,15,North Florida,Charleston So.,H,68,61
2019,2,6,North Florida,Lipscomb,H,55,92
2018,11,21,North Florida,Jacksonville St.,N,78,83
2018,11,20,North Florida,Southern Miss.,N,64,48
2019,3,3,North Texas,Marshall,H,82,85
2019,2,7,North Texas,Marshall,H,78,51
2018,12,20,North Texas,Ark.-Pine Bluff,H,77,66
2019,1,19,North Texas,Rice,H,76,75
2018,11,24,North Texas,Saint Peter's,H,75,66
2018,11,20,North Texas,Maine,H,74,63
2019,1,26,North Texas,Middle Tenn.,H,70,53
2018,11,17,North Texas,UMES,H,68,34
2019,1,5,North Texas,Southern Miss.,H,65,62
2018,12,8,North Texas,UT Arlington,H,63,61
2019,1,3,North Texas,Louisiana Tech,H,63,59
2019,2,9,North Texas,Western Ky.,H,59,62
2019,2,28,North Texas,Fla. Atlantic,H,54,60
2019,1,24,North Texas,UAB,H,49,52
2018,11,10,North Texas,Portland,N,78,73
2019,3,13,North Texas,FIU,N,71,57
2019,3,14,North Texas,Western Ky.,N,51,67
2018,12,28,Northeastern,Drexel,H,93,83
2018,12,8,Northeastern,Oakland,H,92,83
2019,1,19,Northeastern,UNCW,H,88,71
2018,12,1,Northeastern,Eastern Mich.,H,81,67
2018,12,30,Northeastern,Delaware,H,80,82
2019,2,21,Northeastern,James Madison,H,76,60
2019,2,2,Northeastern,Hofstra,H,75,61
2018,11,6,Northeastern,Boston U.,H,74,77
2019,2,23,Northeastern,Towson,H,73,58
2019,2,7,Northeastern,William & Mary,H,72,60
2019,2,9,Northeastern,Elon,H,72,60
2019,1,17,Northeastern,Col. of Charleston,H,69,60
2018,12,21,Northeastern,St. Bonaventure,H,64,59
2019,3,12,Northeastern,Hofstra,N,82,74
2019,3,10,Northeastern,UNCW,N,80,59
2019,3,11,Northeastern,Col. of Charleston,N,70,67
2018,11,15,Northeastern,Alabama,N,68,52
2018,11,16,Northeastern,Virginia Tech,N,60,88
2018,11,18,Northeastern,Davidson,N,59,71
2019,3,21,Northeastern,Kansas,N,53,87
2018,11,10,Northern Ariz.,Jacksonville,H,97,82
2019,1,19,Northern Ariz.,Portland St.,H,82,75
2019,1,28,Northern Ariz.,Southern Utah,H,80,77
2019,2,7,Northern Ariz.,Idaho St.,H,79,81
2018,12,8,Northern Ariz.,Utah Valley,H,78,98
2019,2,21,Northern Ariz.,Idaho,H,75,54
2018,12,31,Northern Ariz.,Montana St.,H,74,68
2018,12,29,Northern Ariz.,Montana,H,73,86
2019,2,23,Northern Ariz.,Eastern Wash.,H,73,86
2019,2,9,Northern Ariz.,Weber St.,H,71,86
2019,1,17,Northern Ariz.,Sacramento St.,H,64,66
2019,1,26,Northern Ariz.,Northern Colo.,H,48,63
2019,3,13,Northern Ariz.,Sacramento St.,N,60,72
2018,11,9,Northern Colo.,Colorado,H,126,56
2018,12,11,Northern Colo.,Denver,H,118,52
2018,11,13,Northern Colo.,Pepperdine,H,88,80
2019,2,28,Northern Colo.,Weber St.,H,85,61
2019,1,5,Northern Colo.,Idaho,H,83,79
2019,2,7,Northern Colo.,Portland St.,H,80,62
2019,1,24,Northern Colo.,Southern Utah,H,79,68
2019,3,9,Northern Colo.,Northern Ariz.,H,78,89
2019,1,7,Northern Colo.,Eastern Wash.,H,75,63
2019,3,2,Northern Colo.,Idaho St.,H,71,62
2019,2,4,Northern Colo.,Montana St.,H,66,69
2019,2,9,Northern Colo.,Sacramento St.,H,65,59
2019,1,12,Northern Colo.,Montana,H,64,88
2018,12,23,Northern Colo.,SIUE,N,72,82
2018,12,22,Northern Colo.,Rider,N,67,74
2019,3,14,Northern Colo.,Southern Utah,N,64,83
2018,12,22,Northern Ill.,Chicago St.,H,100,59
2018,12,17,Northern Ill.,Western Ill.,H,91,76
2018,11,9,Northern Ill.,Northern Ky.,H,85,88
2019,3,11,Northern Ill.,American,H,80,61
2019,1,22,Northern Ill.,Buffalo,H,77,75
2019,1,12,Northern Ill.,Akron,H,73,56
2018,12,5,Northern Ill.,UC Davis,H,71,62
2019,1,29,Northern Ill.,Ohio,H,71,60
2019,2,5,Northern Ill.,Ball St.,H,71,72
2019,2,26,Northern Ill.,Western Mich.,H,70,65
2019,1,15,Northern Ill.,Central Mich.,H,69,78
2019,3,2,Northern Ill.,Eastern Mich.,H,69,75
2019,2,16,Northern Ill.,Bowling Green,H,67,87
2019,2,2,Northern Ill.,Toledo,H,55,69
2018,11,23,Northern Ill.,Oral Roberts,N,87,66
2019,3,14,Northern Ill.,Toledo,N,80,76
2018,11,24,Northern Ill.,James Madison,N,74,78
2019,3,15,Northern Ill.,Bowling Green,N,67,71
2019,3,6,Northern Ky.,Detroit Mercy,H,99,88
2019,2,7,Northern Ky.,Detroit Mercy,H,97,65
2018,12,28,Northern Ky.,IUPUI,H,92,77
2018,11,18,Northern Ky.,Coastal Caro.,H,89,83
2019,1,24,Northern Ky.,Green Bay,H,87,65
2019,2,9,Northern Ky.,Oakland,H,79,64
2018,11,30,Northern Ky.,UMBC,H,78,60
2018,11,16,Northern Ky.,UNC Asheville,H,77,50
2019,2,23,Northern Ky.,Cleveland St.,H,77,83
2019,2,21,Northern Ky.,Youngstown St.,H,76,69
2018,12,30,Northern Ky.,UIC,H,73,58
2019,1,26,Northern Ky.,Milwaukee,H,73,60
2018,12,16,Northern Ky.,Miami (OH),H,72,66
2019,1,11,Northern Ky.,Wright St.,H,68,64
2018,12,20,Northern Ky.,Northern Ill.,H,65,62
2018,11,17,Northern Ky.,Manhattan,H,59,53
2019,3,12,Northern Ky.,Wright St.,N,77,66
2019,3,11,Northern Ky.,Oakland,N,64,63
2019,3,22,Northern Ky.,Texas Tech,N,57,72
2018,12,17,Northwestern,Chicago St.,H,88,46
2018,11,8,Northwestern,New Orleans,H,82,52
2018,11,16,Northwestern,Binghamton,H,82,54
2018,12,8,Northwestern,DePaul,H,75,68
2018,12,30,Northwestern,Columbia,H,75,54
2019,1,22,Northwestern,Indiana,H,73,66
2018,12,21,Northwestern,Oklahoma,H,69,76
2019,1,6,Northwestern,Illinois,H,68,66
2019,3,6,Northwestern,Ohio St.,H,68,50
2018,11,28,Northwestern,Georgia Tech,H,67,61
2019,2,23,Northwestern,Wisconsin,H,64,69
2018,11,12,Northwestern,American,H,63,51
2019,1,9,Northwestern,Iowa,H,63,73
2018,12,4,Northwestern,Michigan,H,60,62
2019,3,9,Northwestern,Purdue,H,57,70
2019,2,13,Northwestern,Rutgers,H,56,59
2019,2,4,Northwestern,Penn St.,H,52,59
2019,2,28,Northwestern,Minnesota,H,50,62
2018,11,23,Northwestern,La Salle,N,91,74
2018,11,25,Northwestern,Utah,N,79,57
2019,3,13,Northwestern,Illinois,N,69,74
2018,11,22,Northwestern,Fresno St.,N,59,78
2019,2,16,Northwestern St.,SFA,H,87,72
2018,12,18,Northwestern St.,Louisiana,H,84,64
2019,2,6,Northwestern St.,New Orleans,H,73,81
2019,1,2,Northwestern St.,Nicholls St.,H,72,78
2018,11,23,Northwestern St.,Alabama A&M,H,70,66
2019,2,27,Northwestern St.,Incarnate Word,H,68,60
2019,1,5,Northwestern St.,McNeese,H,66,61
2019,1,23,Northwestern St.,Sam Houston St.,H,64,78
2019,3,9,Northwestern St.,Central Ark.,H,63,70
2019,1,9,Northwestern St.,A&M-Corpus Christi,H,61,62
2019,1,26,Northwestern St.,Southeastern La.,H,53,69
2018,11,27,Northwestern St.,La.-Monroe,H,52,80
2018,12,15,Northwestern St.,Southern U.,N,69,66
2018,12,20,Notre Dame,Jacksonville,H,100,74
2018,11,24,Notre Dame,DePaul,H,95,70
2018,11,8,Notre Dame,Chicago St.,H,89,62
2018,11,6,Notre Dame,UIC,H,84,67
2018,11,27,Notre Dame,Illinois,H,76,74
2018,11,17,Notre Dame,William & Mary,H,73,64
2019,1,19,Notre Dame,NC State,H,73,77
2018,12,18,Notre Dame,Binghamton,H,69,56
2019,1,12,Notre Dame,Boston College,H,69,66
2019,2,10,Notre Dame,Georgia Tech,H,69,59
2019,2,19,Notre Dame,Wake Forest,H,68,75
2018,11,20,Notre Dame,Duquesne,H,67,56
2018,12,29,Notre Dame,Coppin St.,H,63,56
2019,1,5,Notre Dame,Syracuse,H,62,72
2019,3,6,Notre Dame,Clemson,H,62,64
2019,1,28,Notre Dame,Duke,H,61,83
2018,11,14,Notre Dame,Radford,H,60,63
2019,2,23,Notre Dame,Virginia Tech,H,59,67
2019,1,26,Notre Dame,Virginia,H,55,82
2018,12,15,Notre Dame,Purdue,N,88,80
2018,12,4,Notre Dame,Oklahoma,N,80,85
2019,3,12,Notre Dame,Georgia Tech,N,78,71
2019,3,13,Notre Dame,Louisville,N,53,75
2019,2,23,Oakland,Detroit Mercy,H,95,75
2019,1,12,Oakland,Green Bay,H,90,78
2019,3,6,Oakland,Youngstown St.,H,88,84
2018,11,24,Oakland,Oral Roberts,H,87,76
2018,11,9,Oakland,Toledo,H,86,87
2019,2,28,Oakland,UIC,H,86,72
2019,2,2,Oakland,Cleveland St.,H,83,68
2018,11,13,Oakland,Western Mich.,H,77,85
2018,11,23,Oakland,James Madison,H,77,69
2019,1,3,Oakland,Northern Ky.,H,76,74
2019,1,31,Oakland,Youngstown St.,H,74,75
2019,1,5,Oakland,Wright St.,H,73,89
2018,11,25,Oakland,Northern Ill.,H,72,92
2019,3,2,Oakland,IUPUI,H,72,63
2019,1,10,Oakland,Milwaukee,H,64,67
2019,3,11,Oakland,Northern Ky.,N,63,64
2018,12,1,Ohio,Marshall,H,101,84
2019,2,22,Ohio,Bowling Green,H,92,87
2018,11,27,Ohio,Iona,H,89,65
2018,11,24,Ohio,Austin Peay,H,85,82
2018,11,12,Ohio,Campbell,H,81,73
2019,1,22,Ohio,Western Mich.,H,81,76
2019,3,5,Ohio,Buffalo,H,79,82
2018,12,8,Ohio,Radford,H,78,69
2019,1,26,Ohio,Ball St.,H,78,74
2018,12,30,Ohio,FIU,H,68,66
2019,1,5,Ohio,Northern Ill.,H,66,72
2019,3,8,Ohio,Miami (OH),H,66,57
2019,2,12,Ohio,Eastern Mich.,H,57,66
2019,2,2,Ohio,Akron,H,53,65
2019,1,15,Ohio,Kent St.,H,52,66
2018,11,18,Ohio,Loyola Marymount,N,56,65
2018,11,16,Ohio,South Fla.,N,46,73
2018,11,11,Ohio St.,Purdue Fort Wayne,H,107,61
2019,2,26,Ohio St.,Iowa,H,90,70
2018,11,18,Ohio St.,South Carolina St.,H,89,61
2018,11,23,Ohio St.,Cleveland St.,H,89,62
2018,12,29,Ohio St.,High Point,H,82,64
2018,12,2,Ohio St.,Minnesota,H,79,59
2019,1,5,Ohio St.,Michigan St.,H,77,86
2019,2,2,Ohio St.,Rutgers,H,76,62
2018,12,18,Ohio St.,Youngstown St.,H,75,56
2019,2,7,Ohio St.,Penn St.,H,74,70
2018,12,15,Ohio St.,Bucknell,H,73,71
2018,11,20,Ohio St.,Samford,H,68,50
2019,1,23,Ohio St.,Purdue,H,67,79
2019,3,10,Ohio St.,Wisconsin,H,67,73
2019,2,20,Ohio St.,Northwestern,H,63,49
2018,11,28,Ohio St.,Syracuse,H,62,72
2019,1,18,Ohio St.,Maryland,H,61,75
2019,2,14,Ohio St.,Illinois,H,56,63
2018,12,22,Ohio St.,UCLA,N,80,66
2019,3,14,Ohio St.,Indiana,N,79,75
2019,3,15,Ohio St.,Michigan St.,N,70,77
2019,3,22,Ohio St.,Iowa St.,N,62,59
