year,month,day,team,opponent,location,teamscore,oppscore
2024,11,22,Florida,Southern Ill.,H,93,68
2025,3,8,Florida,Ole Miss,H,90,71
2025,1,25,Florida,Georgia,H,89,59
2025,3,1,Florida,Texas A&M,H,89,70
2025,2,15,Florida,South Carolina,H,88,67
2024,12,4,Florida,Virginia,H,87,69
2024,11,11,Florida,Grambling,H,86,62
2025,2,4,Florida,Vanderbilt,H,86,75
2024,12,29,Florida,Stetson,H,85,45
2025,2,18,Florida,Oklahoma,H,85,63
2024,11,19,Florida,Florida A&M,H,84,60
2025,1,18,Florida,Texas,H,84,60
2025,1,14,Florida,Missouri,H,82,83
2024,11,7,Florida,Jacksonville,H,81,60
2025,1,7,Florida,Tennessee,H,73,43
2024,11,4,Florida,South Fla.,N,98,83
2024,12,17,Florida,North Carolina,N,90,84
2024,11,29,Florida,Wichita St.,N,88,51
2024,12,14,Florida,Arizona St.,N,83,66
2024,11,28,Florida,Wake Forest,N,75,58
2025,2,1,Florida A&M,Alabama A&M,H,95,79
2025,1,18,Florida A&M,Ark.-Pine Bluff,H,86,76
2025,2,17,Florida A&M,Alcorn,H,85,76
2025,1,20,Florida A&M,Mississippi Val.,H,83,53
2025,2,15,Florida A&M,Jackson St.,H,76,71
2025,3,1,Florida A&M,Grambling,H,73,68
2025,3,3,Florida A&M,Southern U.,H,70,73
2024,12,3,Florida A&M,Presbyterian,H,66,63
2025,2,3,Florida A&M,Alabama St.,H,66,67
2025,1,4,Florida A&M,Bethune-Cookman,H,55,62
2024,11,26,Florida St.,Western Caro.,H,91,57
2025,1,18,Florida St.,Georgia Tech,H,91,78
2025,1,4,Florida St.,Syracuse,H,90,74
2025,2,24,Florida St.,North Carolina,H,85,96
2024,12,17,Florida St.,Winthrop,H,82,64
2025,1,15,Florida St.,Pittsburgh,H,82,70
2024,11,19,Florida St.,Hofstra,H,79,61
2024,12,21,Florida St.,Louisville,H,76,90
2025,3,8,Florida St.,SMU,H,76,69
2024,11,4,Florida St.,Northern Ky.,H,74,62
2024,11,15,Florida St.,Florida,H,74,87
2025,2,19,Florida St.,Miami (FL),H,74,66
2024,11,12,Florida St.,Tarleton St.,H,72,52
2025,2,4,Florida St.,Notre Dame,H,67,60
2025,1,29,Florida St.,Virginia Tech,H,66,76
2025,2,15,Florida St.,Clemson,H,46,72
2024,11,24,Florida St.,Massachusetts,N,92,59
2024,11,22,Florida St.,Temple,N,78,69
2024,12,14,Florida St.,Tulane,N,77,64
2024,11,9,Florida St.,Rice,N,73,65
2025,1,15,Fordham,Massachusetts,H,118,120
2024,12,8,Fordham,Maine,H,87,72
2024,12,21,Fordham,UAlbany,H,87,83
2024,12,4,Fordham,Fairleigh Dickinson,H,84,75
2024,12,1,Fordham,New Hampshire,H,83,61
2025,2,5,Fordham,Rhode Island,H,80,79
2024,11,12,Fordham,Binghamton,H,78,63
2025,2,12,Fordham,Dayton,H,76,93
2025,3,1,Fordham,Saint Joseph's,H,76,90
2024,11,22,Fordham,Drexel,H,71,73
2025,2,22,Fordham,Davidson,H,69,80
2025,1,4,Fordham,St. Bonaventure,H,66,86
2025,1,26,Fordham,Duquesne,H,65,63
2024,12,31,Fordham,Saint Louis,H,63,88
2025,3,5,Fordham,George Washington,H,58,81
2024,12,14,Fordham,Bryant,N,86,84
2024,11,25,Fordham,Penn St.,N,66,85
2024,11,26,Fordham,San Francisco,N,64,85
2024,11,20,Fresno St.,Prairie View,H,94,83
2025,2,4,Fresno St.,San Jose St.,H,91,94
2024,12,31,Fresno St.,New Mexico,H,89,103
2025,2,7,Fresno St.,Utah St.,H,81,89
2025,1,17,Fresno St.,Air Force,H,74,65
2024,12,14,Fresno St.,San Diego,H,73,65
2024,12,21,Fresno St.,California Baptist,H,69,86
2025,1,11,Fresno St.,Nevada,H,66,77
2024,11,8,Fresno St.,Sacramento St.,H,64,57
2025,1,25,Fresno St.,Colorado St.,H,64,69
2024,12,4,Fresno St.,San Diego St.,H,62,84
2025,3,4,Fresno St.,Wyoming,H,62,58
2025,3,1,Fresno St.,Boise St.,H,61,66
2025,2,15,Fresno St.,UNLV,H,51,52
2024,11,27,Fresno St.,California Baptist,N,81,86
2024,11,26,Fresno St.,Washington St.,N,73,84
2025,2,12,Furman,Mercer,H,96,72
2025,2,26,Furman,The Citadel,H,85,42
2025,2,5,Furman,Western Caro.,H,84,75
2024,11,11,Furman,Jacksonville,H,78,69
2024,11,15,Furman,Tulane,H,75,67
2025,2,22,Furman,VMI,H,75,71
2025,1,15,Furman,ETSU,H,73,70
2025,1,29,Furman,Samford,H,72,70
2025,1,18,Furman,Chattanooga,H,71,75
2024,12,7,Furman,Princeton,H,69,63
2024,12,14,Furman,South Carolina St.,H,68,64
2025,1,13,Furman,Wofford,H,62,81
2025,2,15,Furman,UNC Greensboro,H,50,58
2025,3,8,Furman,Samford,N,95,78
2024,11,26,Furman,Seattle U,N,61,56
2024,12,7,Ga. Southern,North Florida,H,93,91
2025,1,2,Ga. Southern,ULM,H,90,82
2024,12,17,Ga. Southern,Gardner-Webb,H,86,81
2025,1,23,Ga. Southern,Coastal Carolina,H,85,58
2025,2,5,Ga. Southern,Louisiana,H,83,82
2024,11,4,Ga. Southern,NIU,H,80,65
2025,2,15,Ga. Southern,Old Dominion,H,78,75
2025,2,28,Ga. Southern,Georgia St.,H,76,75
2025,2,13,Ga. Southern,James Madison,H,72,77
2025,1,25,Ga. Southern,Marshall,H,67,71
2024,11,23,Ga. Southern,West Ga.,H,64,54
2025,2,25,Ga. Southern,App State,H,61,59
2025,1,4,Ga. Southern,South Alabama,H,47,76
2024,11,17,Ga. Southern,William & Mary,N,87,102
2024,11,15,Ga. Southern,N.C. Central,N,80,75
2025,3,5,Ga. Southern,Southern Miss.,N,78,64
2025,3,6,Ga. Southern,Georgia St.,N,71,80
2025,1,18,Gardner-Webb,USC Upstate,H,97,68
2025,1,29,Gardner-Webb,Longwood,H,92,87
2025,1,8,Gardner-Webb,Winthrop,H,89,83
2024,12,14,Gardner-Webb,Queens (NC),H,83,85
2024,11,15,Gardner-Webb,Elon,H,80,79
2024,12,7,Gardner-Webb,N.C. Central,H,77,78
2025,2,8,Gardner-Webb,Charleston So.,H,72,79
2025,2,22,Gardner-Webb,High Point,H,67,90
2025,1,4,Gardner-Webb,Presbyterian,H,63,61
2025,2,26,Gardner-Webb,Radford,H,56,63
2025,1,22,Gardner-Webb,UNC Asheville,H,53,61
2025,3,5,Gardner-Webb,USC Upstate,N,83,63
2024,11,27,Gardner-Webb,Bethune-Cookman,N,79,64
2024,11,26,Gardner-Webb,Southeastern La.,N,73,69
2025,3,7,Gardner-Webb,High Point,N,64,85
2024,11,11,George Mason,Stony Brook,H,94,56
2024,11,20,George Mason,Coppin St.,H,93,55
2024,12,22,George Mason,Penn,H,85,53
2025,2,8,George Mason,Rhode Island,H,82,67
2025,1,18,George Mason,George Washington,H,80,77
2025,1,11,George Mason,Massachusetts,H,77,70
2024,12,7,George Mason,Tulane,H,76,64
2024,11,4,George Mason,N.C. Central,H,75,58
2024,12,3,George Mason,UNC Asheville,H,74,52
2025,2,26,George Mason,Fordham,H,74,64
2024,11,13,George Mason,Central Mich.,H,69,70
2024,12,31,George Mason,Davidson,H,69,57
2025,3,5,George Mason,La Salle,H,69,62
2024,12,28,George Mason,Mount St. Mary's,H,64,56
2025,1,8,George Mason,Richmond,H,64,58
2025,1,29,George Mason,Loyola Chicago,H,58,53
2025,2,15,George Mason,Saint Joseph's,H,58,57
2024,11,12,George Washington,N.C. A&T,H,85,80
2024,11,18,George Washington,NJIT,H,84,64
2024,11,8,George Washington,Hampton,H,82,54
2024,12,18,George Washington,Lafayette,H,82,62
2025,1,4,George Washington,Dayton,H,82,62
2024,11,29,George Washington,VMI,H,77,64
2024,11,4,George Washington,Mercyhurst,H,76,59
2024,12,13,George Washington,Army West Point,H,75,60
2025,1,29,George Washington,Richmond,H,75,66
2025,2,22,George Washington,Massachusetts,H,74,52
2025,2,12,George Washington,VCU,H,72,80
2025,3,1,George Washington,La Salle,H,71,60
2025,2,19,George Washington,Saint Joseph's,H,68,79
2025,1,25,George Washington,Saint Louis,H,67,61
2025,1,15,George Washington,Duquesne,H,65,73
2025,2,5,George Washington,George Mason,H,50,53
2024,11,23,George Washington,Louisiana,N,83,74
2024,11,25,George Washington,Illinois St.,N,72,64
2024,11,22,George Washington,Kansas St.,N,71,83
2024,11,30,Georgetown,UAlbany,H,100,68
2025,2,19,Georgetown,Providence,H,93,72
2024,12,2,Georgetown,UMBC,H,86,62
2024,11,6,Georgetown,Lehigh,H,85,77
2024,12,28,Georgetown,Coppin St.,H,83,53
2024,11,23,Georgetown,Saint Francis (PA),H,82,65
2024,12,18,Georgetown,Creighton,H,81,57
2024,11,20,Georgetown,Mount St. Mary's,H,79,51
2025,3,4,Georgetown,Villanova,H,75,73
2025,1,31,Georgetown,Butler,H,73,70
2024,11,9,Georgetown,Fairfield,H,69,57
2025,1,3,Georgetown,Xavier,H,69,63
2025,1,17,Georgetown,DePaul,H,68,73
2024,11,26,Georgetown,Wagner,H,66,41
2024,11,16,Georgetown,Notre Dame,H,63,84
2025,3,1,Georgetown,Marquette,H,61,76
2025,1,11,Georgetown,UConn,H,60,68
2025,2,8,Georgetown,Seton Hall,H,60,46
2025,1,28,Georgetown,St. John's (NY),H,41,66
2024,11,30,Georgia,Jacksonville,H,102,56
2024,12,19,Georgia,Buffalo,H,100,49
2024,11,19,Georgia,Alabama A&M,H,93,45
2024,11,10,Georgia,Texas Southern,H,92,64
2024,11,12,Georgia,North Florida,H,90,77
2025,2,25,Georgia,Florida,H,88,83
2024,11,4,Georgia,Tennessee Tech,H,83,78
2025,1,7,Georgia,Kentucky,H,82,69
2024,12,22,Georgia,Charleston So.,H,81,65
2025,2,5,Georgia,LSU,H,81,62
2024,12,29,Georgia,South Carolina St.,H,79,72
2025,3,8,Georgia,Vanderbilt,H,79,68
2025,2,8,Georgia,Mississippi St.,H,75,76
2025,2,15,Georgia,Missouri,H,74,87
2025,1,11,Georgia,Oklahoma,H,72,62
2025,1,28,Georgia,South Carolina,H,71,60
2024,12,3,Georgia,Notre Dame,H,69,48
2025,1,18,Georgia,Auburn,H,68,70
2024,12,14,Georgia,Grand Canyon,N,73,68
2024,11,23,Georgia,Marquette,N,69,80
2024,11,24,Georgia,St. John's (NY),N,66,63
2025,2,5,Georgia St.,ULM,H,97,64
2025,2,13,Georgia St.,Old Dominion,H,97,75
2025,1,4,Georgia St.,Louisiana,H,94,70
2024,11,22,Georgia St.,N.C. Central,H,93,79
2025,1,8,Georgia St.,Ga. Southern,H,82,78
2025,1,11,Georgia St.,Coastal Carolina,H,79,74
2025,1,23,Georgia St.,Marshall,H,79,92
2025,1,25,Georgia St.,James Madison,H,79,86
2024,12,6,Georgia St.,Kennesaw St.,H,77,81
2024,11,4,Georgia St.,Ball St.,H,71,66
2025,2,15,Georgia St.,App State,H,70,65
2024,12,28,Georgia St.,Mercer,H,68,71
2024,12,14,Georgia St.,Charlotte,H,63,77
2025,1,2,Georgia St.,South Alabama,H,51,77
2025,3,6,Georgia St.,Ga. Southern,N,80,71
2025,3,7,Georgia St.,Marshall,N,76,79
2024,11,27,Georgia St.,Tulsa,N,74,71
2024,11,26,Georgia St.,Austin Peay,N,50,62
2024,11,10,Georgia Tech,North Florida,H,93,105
2024,12,28,Georgia Tech,Alabama A&M,H,92,49
2024,11,27,Georgia Tech,Charleston So.,H,91,67
2024,12,18,Georgia Tech,UMBC,H,91,82
2025,2,15,Georgia Tech,California,H,90,88
2025,3,4,Georgia Tech,Miami (FL),H,89,74
2024,11,30,Georgia Tech,Central Ark.,H,87,68
2025,3,1,Georgia Tech,NC State,H,87,62
2024,12,31,Georgia Tech,Notre Dame,H,86,75
2024,11,6,Georgia Tech,West Ga.,H,85,62
2025,1,4,Georgia Tech,Boston College,H,85,64
2024,11,12,Georgia Tech,Texas Southern,H,81,62
2025,2,1,Georgia Tech,Louisville,H,77,70
2025,1,22,Georgia Tech,Virginia Tech,H,71,64
2024,11,15,Georgia Tech,Georgia,H,69,77
2025,2,12,Georgia Tech,Stanford,H,60,52
2025,1,14,Georgia Tech,Clemson,H,59,70
2024,11,23,Georgia Tech,Cincinnati,H,58,81
2024,12,21,Georgia Tech,Duke,H,56,82
2024,12,15,Georgia Tech,Northwestern,N,60,71
2024,11,15,Gonzaga,UMass Lowell,H,113,54
2025,2,15,Gonzaga,Pepperdine,H,107,55
2024,12,18,Gonzaga,Nicholls,H,102,72
2024,11,4,Gonzaga,Baylor,H,101,63
2025,1,18,Gonzaga,Santa Clara,H,99,103
2025,1,28,Gonzaga,Oregon St.,H,98,60
2025,1,8,Gonzaga,San Diego,H,93,80
2024,11,10,Gonzaga,Arizona St.,H,88,80
2025,1,11,Gonzaga,Washington St.,H,88,75
2025,2,13,Gonzaga,San Francisco,H,88,77
2024,12,21,Gonzaga,Bucknell,H,86,65
2024,11,20,Gonzaga,Long Beach St.,H,84,41
2025,1,2,Gonzaga,Portland,H,81,50
2025,2,6,Gonzaga,LMU (CA),H,73,53
2025,2,22,Gonzaga,Saint Mary's (CA),H,67,74
2024,11,29,Gonzaga,Davidson,N,90,65
2024,11,28,Gonzaga,Indiana,N,89,73
2024,12,7,Gonzaga,Kentucky,N,89,90
2024,11,27,Gonzaga,West Virginia,N,78,86
2024,12,14,Gonzaga,UConn,N,71,77
2024,12,28,Gonzaga,UCLA,N,62,65
2025,1,13,Grambling,Florida A&M,H,79,72
2025,2,17,Grambling,Prairie View,H,70,48
2025,3,6,Grambling,Alabama A&M,H,67,51
2024,12,16,Grambling,Southeastern La.,H,65,75
2025,2,22,Grambling,Southern U.,H,64,71
2025,2,15,Grambling,Texas Southern,H,60,67
2025,1,11,Grambling,Bethune-Cookman,H,59,65
2025,2,3,Grambling,Alcorn,H,53,60
2025,2,1,Grambling,Jackson St.,H,50,65
2025,3,8,Grambling,Alabama St.,H,47,59
2024,12,20,Grambling,Norfolk St.,N,70,76
2024,12,19,Grambling,Delaware St.,N,60,73
2024,12,30,Grand Canyon,Bryant,H,112,66
2024,11,22,Grand Canyon,Norfolk St.,H,91,73
2025,3,6,Grand Canyon,Utah Tech,H,90,68
2024,11,4,Grand Canyon,Cal St. Fullerton,H,89,79
2025,1,16,Grand Canyon,Abilene Christian,H,88,58
2025,1,18,Grand Canyon,Tarleton St.,H,88,64
2025,2,27,Grand Canyon,UT Arlington,H,85,71
2025,1,30,Grand Canyon,Seattle U,H,83,74
2025,1,4,Grand Canyon,Southern Utah,H,82,71
2024,12,3,Grand Canyon,Hawaii,H,78,72
2025,2,1,Grand Canyon,Utah Valley,H,75,57
2024,11,9,Grand Canyon,Western Ky.,H,74,72
2024,12,19,Grand Canyon,Chicago St.,H,74,51
2024,12,22,Grand Canyon,Saint Louis,H,73,72
2024,11,20,Grand Canyon,UC Davis,H,68,75
2025,2,22,Grand Canyon,California Baptist,H,66,64
2024,11,26,Grand Canyon,Stanford,N,78,71
2024,11,14,Grand Canyon,Arizona St.,N,76,87
2024,12,14,Grand Canyon,Georgia,N,68,73
2024,12,28,Grand Canyon,San Diego,N,68,55
2025,3,1,Green Bay,Oakland,H,84,87
2024,11,19,Green Bay,SIUE,H,82,57
2025,2,16,Green Bay,Wright St.,H,79,68
2025,1,22,Green Bay,IU Indy,H,77,86
2024,11,8,Green Bay,St. Thomas (MN),H,76,90
2025,2,27,Green Bay,Detroit Mercy,H,76,71
2025,1,19,Green Bay,Youngstown St.,H,69,73
2024,12,11,Green Bay,Milwaukee,H,67,88
2024,12,29,Green Bay,Purdue Fort Wayne,H,67,83
2025,1,17,Green Bay,Robert Morris,H,67,89
2024,11,30,Green Bay,Campbell,H,66,72
2024,12,7,Green Bay,Cleveland St.,H,61,83
2025,2,14,Green Bay,Northern Ky.,H,60,73
2024,12,28,Hampton,Howard,H,83,67
2025,1,11,Hampton,Delaware,H,83,77
2025,2,22,Hampton,UNCW,H,83,70
2024,12,3,Hampton,N.C. A&T,H,82,71
2025,2,24,Hampton,Stony Brook,H,81,49
2025,1,30,Hampton,Northeastern,H,69,78
2025,2,15,Hampton,Hofstra,H,67,49
2025,1,16,Hampton,William & Mary,H,64,67
2025,2,13,Hampton,Drexel,H,63,58
2024,11,16,Hampton,Norfolk St.,H,58,67
2025,1,9,Hampton,Campbell,H,55,66
2025,2,1,Hampton,Howard,N,80,79
2024,11,26,Hampton,High Point,N,73,76
2025,3,8,Hampton,Northeastern,N,70,65
2024,11,24,Hampton,Boise St.,N,69,83
2024,11,25,Hampton,Duquesne,N,64,59
2025,2,15,Harvard,Columbia,H,87,75
2024,11,4,Harvard,Marist,H,79,66
2024,11,22,Harvard,Colgate,H,78,67
2025,2,14,Harvard,Cornell,H,75,73
2025,3,1,Harvard,Yale,H,74,69
2025,1,20,Harvard,Penn,H,67,82
2025,3,8,Harvard,Dartmouth,H,66,58
2025,1,11,Harvard,Princeton,H,64,68
2024,12,21,Harvard,Furman,H,63,77
2024,11,27,Harvard,Massachusetts,H,54,62
2025,2,28,Harvard,Brown,H,52,59
2025,2,1,Hawaii,Cal St. Fullerton,H,82,57
2025,1,18,Hawaii,CSU Bakersfield,H,81,70
2024,11,10,Hawaii,San Jose St.,H,80,69
2024,12,22,Hawaii,Charlotte,H,78,61
2025,3,1,Hawaii,UC Davis,H,78,70
2024,11,11,Hawaii,Pacific,H,76,66
2025,2,27,Hawaii,UC Riverside,H,76,82
2024,11,17,Hawaii,Weber St.,H,73,68
2024,12,25,Hawaii,Oakland,H,73,70
2024,12,14,Hawaii,A&M-Corpus Christi,H,71,62
2024,11,22,Hawaii,North Carolina,H,69,87
2025,1,4,Hawaii,Cal Poly,H,68,55
2025,1,30,Hawaii,UC San Diego,H,63,74
2025,2,13,Hawaii,Long Beach St.,H,62,60
2025,1,2,Hawaii,UC Santa Barbara,H,61,64
2025,1,16,Hawaii,CSUN,H,60,83
2024,12,23,Hawaii,Nebraska,H,55,69
2025,2,15,Hawaii,UC Irvine,H,49,66
2025,2,8,High Point,UNC Asheville,H,104,100
2025,1,11,High Point,Gardner-Webb,H,96,55
2024,11,6,High Point,Coppin St.,H,93,51
2025,2,26,High Point,USC Upstate,H,88,66
2025,1,25,High Point,Winthrop,H,84,62
2025,2,13,High Point,Longwood,H,83,72
2025,2,19,High Point,Charleston So.,H,83,60
2024,11,9,High Point,Jackson St.,H,80,71
2024,11,18,High Point,American,H,80,73
2025,1,18,High Point,Presbyterian,H,77,66
2024,11,12,High Point,N.C. Central,H,76,60
2024,12,6,High Point,North Texas,H,76,71
2025,1,2,High Point,Radford,H,76,58
2024,12,29,High Point,Norfolk St.,H,74,77
2024,11,15,High Point,UAB,H,68,65
2025,3,7,High Point,Gardner-Webb,N,85,64
2024,11,26,High Point,Hampton,N,76,73
2025,3,8,High Point,Radford,N,76,73
2024,11,25,High Point,Old Dominion,N,73,67
2024,12,14,High Point,App State,N,65,59
2024,11,24,High Point,Missouri St.,N,61,71
2025,1,23,Hofstra,Delaware,H,93,68
2024,11,8,Hofstra,Iona,H,90,76
2025,2,8,Hofstra,Stony Brook,H,75,80
2025,3,1,Hofstra,N.C. A&T,H,70,49
2025,2,6,Hofstra,Northeastern,H,68,77
2025,1,25,Hofstra,Campbell,H,67,69
2025,1,11,Hofstra,UNCW,H,66,63
2025,2,20,Hofstra,Monmouth,H,62,68
2025,1,9,Hofstra,Col. of Charleston,H,61,67
2025,1,2,Hofstra,William & Mary,H,56,74
2024,12,15,Hofstra,Temple,H,42,60
2025,3,7,Hofstra,N.C. A&T,N,77,55
2024,11,29,Hofstra,Rice,N,68,63
2024,12,1,Hofstra,Arkansas St.,N,68,66
2025,3,8,Hofstra,Monmouth,N,60,65
2024,11,30,Hofstra,Tarleton St.,N,59,61
2024,11,13,Hofstra,Seton Hall,N,49,48
2025,3,1,Holy Cross,Bucknell,H,81,94
2025,1,2,Holy Cross,Loyola Maryland,H,74,72
2025,2,19,Holy Cross,Lafayette,H,74,69
2025,2,8,Holy Cross,Boston U.,H,72,52
2025,1,22,Holy Cross,Army West Point,H,71,76
2025,1,8,Holy Cross,Navy,H,70,59
2024,12,4,Holy Cross,Harvard,H,68,67
2025,2,1,Holy Cross,Lehigh,H,67,69
2025,1,18,Holy Cross,American,H,65,74
2025,2,12,Holy Cross,Colgate,H,65,87
2024,12,7,Holy Cross,Central Conn. St.,H,56,69
2024,11,15,Holy Cross,Sacred Heart,N,82,75
2024,11,17,Holy Cross,New Hampshire,N,74,72
2024,11,4,Houston,Jackson St.,H,97,40
2024,11,13,Houston,Louisiana,H,91,45
2024,12,21,Houston,A&M-Corpus Christi,H,87,51
2025,1,4,Houston,BYU,H,86,55
2025,2,1,Houston,Texas Tech,H,81,82
2024,11,22,Houston,Hofstra,H,80,44
2024,12,7,Houston,Butler,H,79,51
2024,12,18,Houston,Toledo,H,78,49
2025,2,10,Houston,Baylor,H,76,65
2025,3,1,Houston,Cincinnati,H,73,64
2025,2,4,Houston,Oklahoma St.,H,72,63
2025,1,15,Houston,West Virginia,H,70,54
2025,1,22,Houston,Utah,H,70,36
2025,2,22,Houston,Iowa St.,H,68,59
2025,1,6,Houston,TCU,H,65,46
2025,3,3,Houston,Kansas,H,65,59
2024,12,10,Houston,Troy,H,62,42
2024,11,26,Houston,Alabama,N,80,85
2024,11,30,Houston,San Diego St.,N,70,73
2024,11,9,Houston,Auburn,N,69,74
2024,11,27,Houston,Notre Dame,N,65,54
2024,12,5,Houston Christian,Tex. A&M-Commerce,H,83,79
2025,1,11,Houston Christian,UIW,H,81,76
2025,2,8,Houston Christian,New Orleans,H,81,68
2025,1,20,Houston Christian,A&M-Corpus Christi,H,76,72
2024,11,25,Houston Christian,Eastern Mich.,H,73,74
2025,2,24,Houston Christian,SFA,H,72,56
2024,11,27,Houston Christian,Northern Ariz.,H,71,74
2025,1,18,Houston Christian,UTRGV,H,66,57
2025,2,10,Houston Christian,Southeastern La.,H,60,69
2025,1,13,Houston Christian,McNeese,H,59,75
2024,11,22,Houston Christian,Rice,H,58,61
2025,2,22,Houston Christian,Lamar University,H,58,66
2024,12,7,Houston Christian,Northwestern St.,H,57,64
2025,1,4,Howard,Delaware St.,H,100,94
2025,1,11,Howard,Morgan St.,H,100,95
2025,1,13,Howard,Coppin St.,H,90,75
2024,12,14,Howard,UNCW,H,88,83
2025,2,17,Howard,UMES,H,86,62
2025,2,8,Howard,N.C. Central,H,82,78
2024,11,30,Howard,Mount St. Mary's,H,75,79
2025,3,6,Howard,Norfolk St.,H,69,81
2025,2,3,Howard,South Carolina St.,H,66,89
2024,12,17,Howard,Drexel,H,65,68
2024,11,13,Howard,Tennessee St.,N,88,84
2025,2,1,Howard,Hampton,N,79,80
2024,11,24,Howard,Boston U.,N,62,69
2025,1,18,Idaho,Eastern Wash.,H,83,76
2025,3,1,Idaho,Weber St.,H,81,79
2024,11,30,Idaho,UC Riverside,H,80,68
2025,2,8,Idaho,Sacramento St.,H,78,76
2025,1,23,Idaho,Northern Colo.,H,77,76
2024,11,7,Idaho,UC Davis,H,75,79
2025,1,25,Idaho,Northern Ariz.,H,72,80
2025,1,4,Idaho,Montana,H,71,73
2025,1,2,Idaho,Montana St.,H,69,64
2025,2,6,Idaho,Portland St.,H,69,76
2025,2,27,Idaho,Idaho St.,H,65,69
2024,12,15,Idaho,UC San Diego,H,56,80
2024,11,23,Idaho,Southern Utah,N,67,82
2025,2,1,Idaho St.,Idaho,H,87,71
2025,1,18,Idaho St.,Montana,H,86,61
2025,2,22,Idaho St.,Sacramento St.,H,83,66
2025,2,20,Idaho St.,Portland St.,H,82,74
2025,3,3,Idaho St.,Northern Ariz.,H,79,82
2025,1,30,Idaho St.,Eastern Wash.,H,78,70
2025,2,3,Idaho St.,Northern Colo.,H,72,86
2024,12,7,Idaho St.,Oral Roberts,H,71,55
2025,1,16,Idaho St.,Montana St.,H,70,67
2025,1,11,Idaho St.,Weber St.,H,69,77
2024,12,18,Idaho St.,Utah Valley,H,56,70
2024,12,29,Illinois,Chicago St.,H,117,64
2024,11,4,Illinois,Eastern Ill.,H,112,67
2024,11,25,Illinois,Little Rock,H,92,34
2025,1,8,Illinois,Penn St.,H,91,52
2024,11,8,Illinois,SIUE,H,90,58
2025,3,7,Illinois,Purdue,H,88,80
2024,11,23,Illinois,UMES,H,87,40
2025,2,2,Illinois,Ohio St.,H,87,79
2024,12,10,Illinois,Wisconsin,H,86,80
2025,1,26,Illinois,Northwestern,H,83,74
2025,2,11,Illinois,UCLA,H,83,78
2025,2,25,Illinois,Iowa,H,81,61
2025,1,11,Illinois,Southern California,H,72,82
2025,1,23,Illinois,Maryland,H,70,91
2024,11,13,Illinois,Oakland,H,66,54
2025,2,15,Illinois,Michigan St.,H,65,79
2024,12,14,Illinois,Tennessee,H,64,66
2024,11,28,Illinois,Arkansas,N,90,77
2024,11,20,Illinois,Alabama,N,87,100
2024,12,22,Illinois,Missouri,N,80,77
2025,2,22,Illinois,Duke,N,67,110
2025,2,1,Illinois St.,Valparaiso,H,86,78
2024,11,12,Illinois St.,Ohio,H,85,75
2025,1,5,Illinois St.,Southern Ill.,H,85,54
2025,1,21,Illinois St.,Indiana St.,H,85,81
2025,1,11,Illinois St.,UNI,H,84,85
2025,2,19,Illinois St.,Bradley,H,82,71
2024,12,15,Illinois St.,Saint Louis,H,81,77
2024,12,18,Illinois St.,NIU,H,81,60
2025,1,29,Illinois St.,Belmont,H,81,78
2025,2,12,Illinois St.,Drake,H,77,84
2025,1,18,Illinois St.,Missouri St.,H,74,68
2024,12,7,Illinois St.,Pacific,H,72,61
2024,12,29,Illinois St.,UIC,H,67,73
2024,11,4,Illinois St.,UT Martin,H,65,67
2025,3,2,Illinois St.,Evansville,H,62,53
2024,11,23,Illinois St.,UAB,N,84,83
2025,3,6,Illinois St.,Missouri St.,N,70,54
2024,11,22,Illinois St.,McNeese,N,68,76
2024,11,25,Illinois St.,George Washington,N,64,72
2025,3,7,Illinois St.,Belmont,N,63,76
2024,12,3,Indiana,Sam Houston,H,97,71
2024,11,10,Indiana,Eastern Ill.,H,90,55
2024,11,16,Indiana,South Carolina,H,87,71
2025,1,2,Indiana,Rutgers,H,84,74
2025,2,26,Indiana,Penn St.,H,83,78
2024,12,9,Indiana,Minnesota,H,82,67
2025,1,8,Indiana,Southern California,H,82,69
2024,11,6,Indiana,SIUE,H,80,61
2025,1,26,Indiana,Maryland,H,78,79
2024,12,29,Indiana,Winthrop,H,77,68
2024,12,6,Indiana,Miami (OH),H,76,57
2024,12,21,Indiana,Chattanooga,H,74,65
2025,2,23,Indiana,Purdue,H,73,58
2024,11,21,Indiana,UNC Greensboro,H,69,58
2025,1,14,Indiana,Illinois,H,69,94
2025,2,14,Indiana,UCLA,H,68,72
2025,2,8,Indiana,Michigan,H,67,70
2025,3,8,Indiana,Ohio St.,H,66,60
2024,11,29,Indiana,Providence,N,89,73
2024,11,28,Indiana,Gonzaga,N,73,89
2024,11,27,Indiana,Louisville,N,61,89
2024,11,22,Indiana St.,Chicago St.,H,97,61
2025,3,2,Indiana St.,Southern Ill.,H,95,77
2025,1,1,Indiana St.,Bradley,H,89,90
2025,2,15,Indiana St.,Illinois St.,H,85,76
2024,12,18,Indiana St.,Murray St.,H,84,74
2025,2,5,Indiana St.,Valparaiso,H,80,62
2025,1,11,Indiana St.,Belmont,H,79,84
2025,2,19,Indiana St.,Evansville,H,74,79
2024,11,12,Indiana St.,SIUE,H,72,77
2025,1,29,Indiana St.,Missouri St.,H,72,67
2025,1,25,Indiana St.,UNI,H,56,74
2025,1,18,Indiana St.,Drake,H,53,71
2024,12,1,Indiana St.,Tarleton St.,N,87,71
2025,3,6,Indiana St.,Southern Ill.,N,85,86
