year,month,day,team,opponent,location,teamscore,oppscore
2024,2,22,Montana St.,Portland St.,H,72,67
2024,2,1,Montana St.,Eastern Wash.,H,70,60
2023,11,22,Montana St.,UC Riverside,H,69,68
2023,11,26,Montana St.,Long Beach St.,H,69,75
2024,2,24,Montana St.,Sacramento St.,H,63,66
2023,11,20,Montana St.,Green Bay,H,53,54
2023,12,3,Morehead St.,Chattanooga,H,87,80
2024,1,18,Morehead St.,UT Martin,H,84,66
2024,1,4,Morehead St.,Tennessee Tech,H,82,57
2024,2,8,Morehead St.,SIUE,H,79,68
2024,1,6,Morehead St.,Tennessee St.,H,78,68
2023,11,14,Morehead St.,Mercer,H,74,66
2024,2,20,Morehead St.,Southern Ind.,H,73,80
2024,2,29,Morehead St.,Southeast Mo. St.,H,72,50
2024,2,10,Morehead St.,Eastern Ill.,H,69,57
2024,3,2,Morehead St.,Lindenwood,H,67,49
2024,1,27,Morehead St.,Western Ill.,H,64,50
2024,3,8,Morehead St.,UT Martin,N,84,78
2024,3,7,Morehead St.,SIUE,N,78,63
2023,12,6,Morgan St.,UMBC,H,92,80
2024,3,4,Morgan St.,N.C. Central,H,88,79
2024,1,27,Morgan St.,Howard,H,85,79
2024,2,26,Morgan St.,Norfolk St.,H,82,85
2024,3,7,Morgan St.,Coppin St.,H,78,60
2023,12,22,Morgan St.,James Madison,H,75,89
2024,2,17,Morgan St.,UMES,H,70,65
2024,1,8,Morgan St.,Delaware St.,H,66,78
2024,3,2,Morgan St.,South Carolina St.,H,61,72
2023,12,3,Morgan St.,Longwood,H,54,88
2023,11,22,Morgan St.,Chicago St.,N,83,84
2023,11,21,Morgan St.,Radford,N,72,82
2024,2,10,Mount St. Mary's,Quinnipiac,H,96,79
2023,12,23,Mount St. Mary's,LIU,H,87,59
2023,11,25,Mount St. Mary's,Howard,H,83,87
2024,2,8,Mount St. Mary's,Manhattan,H,82,78
2023,12,3,Mount St. Mary's,Siena,H,80,48
2023,11,11,Mount St. Mary's,Coppin St.,H,74,60
2024,1,5,Mount St. Mary's,Canisius,H,74,69
2024,2,25,Mount St. Mary's,Iona,H,72,65
2024,1,21,Mount St. Mary's,Niagara,H,71,82
2024,1,19,Mount St. Mary's,Marist,H,65,48
2024,2,23,Mount St. Mary's,Saint Peter's,H,65,70
2024,1,27,Mount St. Mary's,Rider,H,62,66
2024,1,2,Murray St.,UIC,H,85,73
2024,2,14,Murray St.,Missouri St.,H,82,72
2023,11,14,Murray St.,Western Ky.,H,81,86
2024,2,24,Murray St.,Valparaiso,H,80,68
2023,11,29,Murray St.,Bradley,H,79,72
2023,11,10,Murray St.,Tennessee Tech,H,78,72
2023,12,30,Murray St.,Middle Tenn.,H,75,54
2024,2,10,Murray St.,Evansville,H,73,70
2023,12,22,Murray St.,SMU,H,65,92
2024,1,21,Murray St.,Indiana St.,H,63,72
2024,2,28,Murray St.,Belmont,H,61,83
2024,1,14,Murray St.,UNI,H,60,70
2024,1,30,Murray St.,Illinois St.,H,59,61
2024,1,27,Murray St.,Southern Ill.,H,58,60
2023,12,16,Murray St.,Southeastern La.,H,55,61
2023,11,20,Murray St.,UNCW,N,81,83
2023,11,22,Murray St.,App State,N,57,67
2024,3,7,Murray St.,Missouri St.,N,35,60
2024,1,4,N.C. A&T,Campbell,H,76,62
2024,1,20,N.C. A&T,William & Mary,H,76,69
2024,1,18,N.C. A&T,Northeastern,H,72,65
2023,12,2,N.C. A&T,The Citadel,H,68,85
2024,2,3,N.C. A&T,Elon,H,65,69
2024,1,11,N.C. A&T,Drexel,H,63,67
2023,12,12,N.C. A&T,N.C. Central,H,62,67
2024,2,1,N.C. A&T,Hampton,H,59,58
2024,2,29,N.C. A&T,Towson,H,58,84
2024,2,17,N.C. A&T,Delaware,H,54,62
2024,2,10,N.C. A&T,Hofstra,H,49,81
2023,12,16,N.C. A&T,Texas Southern,N,85,79
2023,11,22,N.C. A&T,Merrimack,N,73,96
2023,11,24,N.C. A&T,Alabama St.,N,73,88
2024,3,8,N.C. A&T,William & Mary,N,62,79
2023,12,17,N.C. A&T,Jackson St.,N,60,68
2024,2,26,N.C. Central,Delaware St.,H,93,81
2024,2,24,N.C. Central,UMES,H,88,55
2023,12,2,N.C. Central,USC Upstate,H,82,85
2023,12,20,N.C. Central,Longwood,H,79,70
2024,3,7,N.C. Central,South Carolina St.,H,79,68
2024,2,3,N.C. Central,Coppin St.,H,77,46
2024,1,6,N.C. Central,Howard,H,73,54
2024,2,5,N.C. Central,Morgan St.,H,72,79
2024,1,8,N.C. Central,Norfolk St.,H,60,58
2023,11,21,N.C. Central,The Citadel,N,61,67
2023,12,30,Navy,William & Mary,H,77,65
2024,2,25,Navy,Holy Cross,H,76,66
2023,12,3,Navy,Coppin St.,H,75,52
2024,1,6,Navy,Colgate,H,72,80
2024,1,17,Navy,Lehigh,H,71,69
2024,1,27,Navy,Loyola Maryland,H,70,74
2023,11,10,Navy,Temple,H,68,75
2023,11,29,Navy,VMI,H,67,47
2024,2,7,Navy,Bucknell,H,67,80
2024,3,5,Navy,Loyola Maryland,H,64,48
2024,1,3,Navy,Boston U.,H,62,60
2024,2,28,Navy,Lafayette,H,62,58
2024,1,20,Navy,Army West Point,H,57,53
2024,2,14,Navy,American,H,42,59
2023,12,6,NC State,UMES,H,93,61
2023,11,17,NC State,Charleston So.,H,87,53
2023,11,10,NC State,Abilene Christian,H,84,64
2023,12,23,NC State,Detroit Mercy,H,83,66
2024,1,16,NC State,Wake Forest,H,83,76
2024,2,20,NC State,Syracuse,H,83,87
2023,12,20,NC State,Saint Louis,H,82,70
2024,2,3,NC State,Georgia Tech,H,82,76
2023,12,12,NC State,UT Martin,H,81,67
2024,2,24,NC State,Boston College,H,81,70
2024,1,20,NC State,Virginia Tech,H,78,84
2024,1,6,NC State,Virginia,H,76,60
2024,1,30,NC State,Miami (FL),H,74,68
2023,11,6,NC State,The Citadel,H,72,59
2024,2,7,NC State,Pittsburgh,H,64,67
2024,3,4,NC State,Duke,H,64,79
2024,1,10,NC State,North Carolina,H,54,67
2023,11,24,NC State,BYU,N,86,95
2023,11,23,NC State,Vanderbilt,N,84,78
2023,12,16,NC State,Tennessee,N,70,79
2023,12,29,Nebraska,South Carolina St.,H,91,62
2023,11,22,Nebraska,Duquesne,H,89,79
2024,1,9,Nebraska,Purdue,H,88,72
2024,1,3,Nebraska,Indiana,H,86,70
2023,11,26,Nebraska,Cal St. Fullerton,H,85,72
2023,11,6,Nebraska,Lindenwood,H,84,52
2023,11,15,Nebraska,Stony Brook,H,84,63
2023,12,20,Nebraska,North Dakota,H,83,75
2024,1,23,Nebraska,Ohio St.,H,83,69
2023,11,9,Nebraska,Florida A&M,H,81,54
2024,2,1,Nebraska,Wisconsin,H,80,72
2024,2,10,Nebraska,Michigan,H,79,59
2023,12,10,Nebraska,Michigan St.,H,77,70
2024,1,20,Nebraska,Northwestern,H,75,69
2024,2,25,Nebraska,Minnesota,H,73,55
2024,2,17,Nebraska,Penn St.,H,68,49
2024,3,3,Nebraska,Rutgers,H,67,56
2023,11,13,Nebraska,Rider,H,64,50
2023,12,3,Nebraska,Creighton,H,60,89
2023,11,18,Nebraska,Oregon St.,N,84,63
2023,11,18,Nevada,Portland,H,108,83
2024,2,2,Nevada,San Jose St.,H,90,60
2023,11,15,Nevada,Pacific,H,88,39
2024,2,13,Nevada,New Mexico,H,82,83
2023,12,6,Nevada,UC Davis,H,80,68
2023,11,7,Nevada,Sacramento St.,H,77,63
2023,11,29,Nevada,Montana,H,77,66
2024,1,24,Nevada,Colorado St.,H,77,64
2024,2,20,Nevada,Wyoming,H,76,58
2024,3,1,Nevada,Fresno St.,H,74,66
2023,12,2,Nevada,LMU (CA),H,73,59
2023,12,13,Nevada,Weber St.,H,72,55
2024,2,9,Nevada,San Diego St.,H,70,66
2024,1,9,Nevada,Air Force,H,67,54
2024,1,12,Nevada,Boise St.,H,56,64
2023,12,22,Nevada,TCU,N,88,75
2023,12,21,Nevada,Temple,N,80,56
2023,12,24,Nevada,Georgia Tech,N,72,64
2023,12,9,Nevada,Drake,N,53,72
2024,2,22,New Hampshire,NJIT,H,83,78
2023,11,14,New Hampshire,Brown,H,82,64
2023,12,3,New Hampshire,Columbia,H,80,71
2024,1,25,New Hampshire,Binghamton,H,79,73
2024,1,27,New Hampshire,UAlbany,H,79,86
2023,12,11,New Hampshire,Stonehill,H,75,62
2024,1,6,New Hampshire,UMass Lowell,H,75,82
2023,11,21,New Hampshire,Marist,H,74,71
2024,1,13,New Hampshire,Bryant,H,74,89
2024,2,24,New Hampshire,UMBC,H,68,86
2024,3,5,New Hampshire,Vermont,H,64,68
2024,2,10,New Hampshire,Maine,H,60,57
2023,12,2,New Mexico,New Mexico St.,H,106,62
2024,1,16,New Mexico,Utah St.,H,99,86
2023,11,6,New Mexico,Texas Southern,H,92,55
2024,1,28,New Mexico,Nevada,H,89,55
2024,1,13,New Mexico,San Diego St.,H,88,70
2023,12,6,New Mexico,UC Santa Barbara,H,84,61
2023,11,16,New Mexico,UT Arlington,H,82,80
2024,3,6,New Mexico,Fresno St.,H,79,58
2023,12,20,New Mexico,UC Irvine,H,78,65
2024,1,31,New Mexico,Boise St.,H,78,86
2024,1,6,New Mexico,Wyoming,H,77,60
2024,2,10,New Mexico,UNLV,H,77,80
2024,2,24,New Mexico,Air Force,H,77,78
2023,11,29,New Mexico,Louisiana Tech,H,74,65
2024,2,21,New Mexico,Colorado St.,H,68,66
2023,12,9,New Mexico,Santa Clara,N,93,76
2023,11,21,New Mexico,Toledo,N,92,84
2023,11,22,New Mexico,Rice,N,90,56
2023,11,24,New Mexico,Pepperdine,N,90,71
2024,2,1,New Mexico St.,Liberty,H,79,73
2023,11,18,New Mexico St.,Northern Colo.,H,76,71
2024,1,20,New Mexico St.,Middle Tenn.,H,73,62
2023,12,15,New Mexico St.,New Mexico,H,72,73
2024,1,18,New Mexico St.,Western Ky.,H,72,70
2024,2,3,New Mexico St.,Jacksonville St.,H,67,65
2023,12,30,New Mexico St.,California Baptist,H,66,61
2024,1,4,New Mexico St.,UTEP,H,63,53
2024,2,22,New Mexico St.,Sam Houston,H,58,79
2024,2,24,New Mexico St.,Louisiana Tech,H,58,67
2023,11,21,New Mexico St.,Fresno St.,N,76,81
2023,11,22,New Mexico St.,Southern Ill.,N,54,81
2024,1,8,New Orleans,Tex. A&M-Commerce,H,88,85
2024,2,5,New Orleans,Houston Christian,H,84,58
2024,1,13,New Orleans,A&M-Corpus Christi,H,83,80
2024,2,3,New Orleans,UIW,H,80,82
2024,2,19,New Orleans,Nicholls,H,77,89
2024,2,17,New Orleans,Lamar University,H,72,94
2024,1,6,New Orleans,Southeastern La.,H,68,73
2024,1,20,New Orleans,Northwestern St.,H,67,92
2024,3,6,New Orleans,McNeese,H,57,81
2023,11,25,New Orleans,North Dakota,N,69,71
2024,1,12,Niagara,Fairfield,H,96,72
2023,12,16,Niagara,NJIT,H,89,81
2024,1,15,Niagara,Siena,H,88,93
2024,1,28,Niagara,Manhattan,H,78,84
2024,3,3,Niagara,Mount St. Mary's,H,72,91
2024,2,8,Niagara,Iona,H,71,74
2024,2,6,Niagara,Canisius,H,69,64
2023,12,3,Niagara,Quinnipiac,H,68,75
2023,12,1,Niagara,Saint Peter's,H,67,72
2024,1,26,Niagara,Marist,H,67,62
2023,11,11,Niagara,Bucknell,H,64,73
2024,3,1,Niagara,Rider,H,61,71
2023,12,6,Niagara,St. Bonaventure,H,60,94
2024,2,26,Nicholls,UIW,H,92,82
2024,2,24,Nicholls,Tex. A&M-Commerce,H,85,70
2024,2,3,Nicholls,Houston Christian,H,83,73
2024,1,15,Nicholls,New Orleans,H,78,75
2024,1,13,Nicholls,Lamar University,H,76,78
2024,2,5,Nicholls,Northwestern St.,H,73,66
2024,2,12,Nicholls,A&M-Corpus Christi,H,67,63
2024,1,9,Nicholls,Southeastern La.,H,66,61
2024,2,17,Nicholls,McNeese,H,47,74
2023,11,15,Nicholls,Denver,N,85,91
2023,11,17,Nicholls,SIUE,N,51,60
2023,11,11,NIU,App State,H,91,78
2024,1,16,NIU,Kent St.,H,76,83
2024,2,3,NIU,Eastern Mich.,H,76,66
2024,1,23,NIU,Toledo,H,73,89
2024,1,13,NIU,Bowling Green,H,72,83
2024,2,13,NIU,Buffalo,H,72,68
2023,12,5,NIU,Indiana St.,H,67,90
2023,12,21,NIU,UNI,H,63,76
2024,2,20,NIU,Ball St.,H,63,70
2024,3,5,NIU,Central Mich.,H,63,69
2024,2,24,NIU,Ohio,H,59,80
2024,1,2,NIU,Akron,H,51,73
2023,11,18,NIU,Little Rock,N,98,93
2023,11,20,NJIT,Delaware St.,H,81,72
2024,1,6,NJIT,UAlbany,H,73,79
2024,2,10,NJIT,UMass Lowell,H,71,64
2023,12,31,NJIT,Morgan St.,H,69,53
2023,12,2,NJIT,Fairleigh Dickinson,H,68,71
2024,1,20,NJIT,Maine,H,64,70
2024,2,8,NJIT,Vermont,H,63,61
2024,1,18,NJIT,New Hampshire,H,62,70
2024,2,29,NJIT,UMBC,H,60,79
2024,1,25,NJIT,Bryant,H,55,70
2024,2,17,NJIT,Binghamton,H,55,69
2023,11,11,NJIT,Saint Peter's,H,48,75
2023,11,28,Norfolk St.,William & Mary,H,96,62
2024,1,29,Norfolk St.,Morgan St.,H,83,73
2024,2,19,Norfolk St.,N.C. Central,H,80,74
2024,3,7,Norfolk St.,Howard,H,77,58
2023,11,13,Norfolk St.,Hampton,H,75,68
2024,2,17,Norfolk St.,South Carolina St.,H,71,67
2024,3,4,Norfolk St.,UMES,H,69,50
2024,1,27,Norfolk St.,Coppin St.,H,68,58
2024,2,3,Norfolk St.,Delaware St.,H,65,64
2023,12,21,Norfolk St.,South Dakota St.,N,84,65
2023,11,20,Norfolk St.,FGCU,N,69,66
2023,11,17,Norfolk St.,Fordham,N,64,77
2023,11,18,Norfolk St.,San Jose St.,N,53,77
2024,1,27,North Ala.,Queens (NC),H,90,84
2023,11,30,North Ala.,Tennessee Tech,H,86,71
2023,11,9,North Ala.,Alabama A&M,H,83,67
2024,1,6,North Ala.,Central Ark.,H,81,84
2024,2,1,North Ala.,Stetson,H,79,72
2024,2,17,North Ala.,Austin Peay,H,79,87
2023,12,10,North Ala.,Morehead St.,H,77,86
2024,2,15,North Ala.,Lipscomb,H,75,70
2024,1,13,North Ala.,Eastern Ky.,H,72,81
2024,2,3,North Ala.,FGCU,H,70,69
2024,1,11,North Ala.,Bellarmine,H,69,53
2023,11,18,North Ala.,Jacksonville St.,H,61,59
2023,12,29,North Carolina,Charleston So.,H,105,60
2024,1,13,North Carolina,Syracuse,H,103,67
2023,11,29,North Carolina,Tennessee,H,100,92
2024,2,17,North Carolina,Virginia Tech,H,96,81
2024,2,3,North Carolina,Duke,H,93,84
2023,11,12,North Carolina,Lehigh,H,90,68
2023,11,6,North Carolina,Radford,H,86,70
2024,1,17,North Carolina,Louisville,H,86,70
2024,1,22,North Carolina,Wake Forest,H,85,64
2024,3,5,North Carolina,Notre Dame,H,84,51
2024,3,2,North Carolina,NC State,H,79,70
2023,12,2,North Carolina,Florida St.,H,78,70
2023,11,17,North Carolina,UC Riverside,H,77,52
2024,2,6,North Carolina,Clemson,H,76,80
2024,2,26,North Carolina,Miami (FL),H,75,71
2023,11,22,North Carolina,UNI,N,91,69
2023,11,24,North Carolina,Arkansas,N,87,72
2023,12,16,North Carolina,Kentucky,N,83,87
2023,11,23,North Carolina,Villanova,N,81,83
2023,12,20,North Carolina,Oklahoma,N,81,69
2023,12,5,North Carolina,UConn,N,76,87
2024,2,8,North Dakota,Omaha,H,99,78
2024,3,2,North Dakota,South Dakota,H,95,66
2024,1,20,North Dakota,Denver,H,92,78
2024,1,3,North Dakota,Northern Colo.,H,87,97
2024,1,18,North Dakota,Oral Roberts,H,87,77
2023,11,12,North Dakota,Elon,H,85,68
2023,12,9,North Dakota,Portland,H,72,83
2024,2,29,North Dakota,South Dakota St.,H,62,72
2024,2,3,North Dakota,North Dakota St.,H,60,58
2024,2,10,North Dakota,Kansas City,H,47,65
2023,12,29,North Dakota,St. Thomas (MN),H,45,70
2023,11,26,North Dakota,Eastern Mich.,N,72,70
2023,11,25,North Dakota,New Orleans,N,71,69
2024,1,3,North Dakota St.,Montana,H,86,96
2023,12,4,North Dakota St.,San Jose St.,H,83,78
2024,2,8,North Dakota St.,Kansas City,H,82,78
2024,2,10,North Dakota St.,Omaha,H,81,79
2023,12,7,North Dakota St.,Portland,H,78,67
2024,2,24,North Dakota St.,North Dakota,H,73,68
2024,1,20,North Dakota St.,Oral Roberts,H,72,67
2024,1,18,North Dakota St.,Denver,H,70,78
2023,12,29,North Dakota St.,South Dakota,H,66,75
2024,2,22,North Dakota St.,St. Thomas (MN),H,64,50
2024,3,2,North Dakota St.,South Dakota St.,H,61,78
2023,11,14,North Dakota St.,UC Davis,N,53,68
2024,1,20,North Florida,Queens (NC),H,91,75
2024,1,31,North Florida,Lipscomb,H,85,76
2024,1,18,North Florida,Kennesaw St.,H,84,75
2024,1,12,North Florida,Jacksonville,H,82,74
2023,11,17,North Florida,Northwestern St.,H,80,74
2023,12,2,North Florida,High Point,H,79,86
2024,3,1,North Florida,Stetson,H,78,59
2024,2,10,North Florida,Central Ark.,H,77,79
2024,2,8,North Florida,North Ala.,H,74,79
2023,11,16,North Florida,Presbyterian,H,69,81
2023,11,18,North Florida,Maine,H,67,58
2023,12,9,North Florida,Ga. Southern,H,64,56
2024,2,28,North Florida,FGCU,H,60,79
2024,3,3,North Texas,East Carolina,H,84,69
2023,11,7,North Texas,UNI,H,83,77
2023,12,2,North Texas,Mississippi Val.,H,79,48
2024,1,31,North Texas,UAB,H,79,82
2023,12,23,North Texas,UT Arlington,H,78,52
2024,2,15,North Texas,Memphis,H,76,66
2024,3,6,North Texas,Fla. Atlantic,H,76,80
2023,11,11,North Texas,Omaha,H,75,64
2024,1,6,North Texas,Tulane,H,70,56
2024,1,13,North Texas,Temple,H,69,51
2024,1,25,North Texas,SMU,H,68,66
2024,2,24,North Texas,UTSA,H,62,64
2024,2,3,North Texas,South Fla.,H,55,60
2023,11,19,North Texas,Towson,N,65,39
2023,11,17,North Texas,LSU,N,62,66
2023,12,10,North Texas,Fordham,N,59,60
2023,12,17,North Texas,Mississippi St.,N,54,72
2023,11,16,North Texas,St. John's (NY),N,52,53
2023,12,2,Northeastern,Old Dominion,H,81,68
2024,2,10,Northeastern,Monmouth,H,77,65
2024,2,15,Northeastern,Col. of Charleston,H,73,77
2023,12,6,Northeastern,Vermont,H,71,73
2024,1,11,Northeastern,Hofstra,H,71,68
2024,2,24,Northeastern,Hampton,H,70,62
2024,1,27,Northeastern,William & Mary,H,68,72
2023,11,6,Northeastern,Boston U.,H,67,58
2024,1,13,Northeastern,Towson,H,67,59
2024,2,22,Northeastern,Elon,H,61,58
2024,1,25,Northeastern,UNCW,H,54,77
2024,1,4,Northeastern,Stony Brook,H,53,62
2023,11,21,Northeastern,Ga. Southern,N,93,76
2023,11,20,Northeastern,Kennesaw St.,N,77,79
2024,1,18,Northern Ariz.,Portland St.,H,84,65
2024,2,3,Northern Ariz.,Idaho St.,H,79,81
2023,12,2,Northern Ariz.,Pacific,H,78,58
2024,2,22,Northern Ariz.,Eastern Wash.,H,78,71
2023,12,16,Northern Ariz.,Southern Utah,H,76,74
2024,2,10,Northern Ariz.,Montana St.,H,76,71
2024,2,24,Northern Ariz.,Idaho,H,76,86
2024,1,6,Northern Ariz.,North Dakota,H,74,73
2024,3,4,Northern Ariz.,Northern Colo.,H,74,82
2024,1,20,Northern Ariz.,Sacramento St.,H,70,61
2024,2,1,Northern Ariz.,Weber St.,H,70,72
2024,2,8,Northern Ariz.,Montana,H,66,94
2023,11,18,Northern Ariz.,VMI,N,78,69
2023,11,17,Northern Ariz.,Purdue Fort Wayne,N,67,77
2023,12,30,Northern Colo.,Northern Ariz.,H,92,77
2024,2,1,Northern Colo.,Idaho St.,H,91,86
2024,1,20,Northern Colo.,Portland St.,H,90,61
2024,2,10,Northern Colo.,Montana,H,87,71
2024,1,6,Northern Colo.,Denver,H,86,82
2024,1,18,Northern Colo.,Sacramento St.,H,77,75
2024,2,22,Northern Colo.,Idaho,H,76,62
2024,2,24,Northern Colo.,Eastern Wash.,H,76,85
2023,12,2,Northern Colo.,CSUN,H,75,71
2024,2,8,Northern Colo.,Montana St.,H,73,70
2023,11,14,Northern Colo.,Colorado St.,H,64,83
2024,2,3,Northern Colo.,Weber St.,H,63,82
2023,11,21,Northern Colo.,Chicago St.,N,78,77
2023,11,22,Northern Colo.,Radford,N,68,79
2024,2,8,Northern Ky.,Oakland,H,99,89
2024,1,18,Northern Ky.,Milwaukee,H,90,72
2023,11,22,Northern Ky.,A&M-Corpus Christi,H,88,73
2024,2,25,Northern Ky.,IUPUI,H,80,64
2024,1,4,Northern Ky.,Youngstown St.,H,79,76
2024,2,10,Northern Ky.,Detroit Mercy,H,79,67
2024,2,4,Northern Ky.,Wright St.,H,78,85
2023,11,29,Northern Ky.,Robert Morris,H,77,59
2023,12,9,Northern Ky.,Akron,H,76,77
2024,2,22,Northern Ky.,Cleveland St.,H,75,73
2024,1,20,Northern Ky.,Green Bay,H,74,52
2023,11,25,Northern Ky.,LIU,H,72,64
2024,1,25,Northern Ky.,Purdue Fort Wayne,H,58,63
2024,1,24,Northwestern,Illinois,H,96,91
2023,12,1,Northwestern,Purdue,H,92,88
2023,12,10,Northwestern,Detroit Mercy,H,91,59
2023,11,27,Northwestern,NIU,H,89,67
2024,1,7,Northwestern,Michigan St.,H,88,74
2024,1,27,Northwestern,Ohio St.,H,83,58
2024,2,7,Northwestern,Nebraska,H,80,68
2024,3,2,Northwestern,Iowa,H,80,87
2024,2,22,Northwestern,Michigan,H,76,62
2023,12,29,Northwestern,Jackson St.,H,74,63
2023,12,13,Northwestern,Chicago St.,H,73,75
2023,11,6,Northwestern,Binghamton,H,72,61
2024,1,17,Northwestern,Maryland,H,72,69
2023,11,10,Northwestern,Dayton,H,71,66
2024,2,11,Northwestern,Penn St.,H,68,63
2023,11,14,Northwestern,Western Mich.,H,63,59
2023,11,18,Northwestern,Rhode Island,N,72,61
2023,12,20,Northwestern,Arizona St.,N,65,46
2023,11,19,Northwestern,Mississippi St.,N,57,66
2024,1,13,Northwestern St.,UIW,H,97,71
2024,3,2,Northwestern St.,Lamar University,H,77,82
2023,11,13,Northwestern St.,SFA,H,70,96
2024,2,3,Northwestern St.,Tex. A&M-Commerce,H,70,57
2024,2,12,Northwestern St.,New Orleans,H,70,59
2024,1,15,Northwestern St.,Houston Christian,H,69,64
2024,1,27,Northwestern St.,A&M-Corpus Christi,H,68,79
2024,3,4,Northwestern St.,Nicholls,H,62,68
2024,1,8,Northwestern St.,McNeese,H,59,68
2024,2,10,Northwestern St.,Southeastern La.,H,59,69
2023,12,16,Northwestern St.,Rice,H,51,76
2023,11,18,Northwestern St.,Presbyterian,N,75,78
2023,11,16,Northwestern St.,Maine,N,65,78
2023,12,5,Notre Dame,Western Mich.,H,86,65
2023,12,30,Notre Dame,Virginia,H,76,54
2023,11,22,Notre Dame,UMES,H,75,55
2024,2,10,Notre Dame,Virginia Tech,H,74,66
2023,11,6,Notre Dame,Niagara,H,70,63
2024,2,27,Notre Dame,Wake Forest,H,70,65
2024,3,2,Notre Dame,Clemson,H,69,62
2023,12,16,Notre Dame,Georgetown,H,68,72
2023,11,11,Notre Dame,Western Caro.,H,61,71
2024,1,24,Notre Dame,Miami (FL),H,61,73
2023,12,22,Notre Dame,Marist,H,60,56
2024,1,6,Notre Dame,Duke,H,59,67
2024,1,13,Notre Dame,Florida St.,H,58,67
2024,1,27,Notre Dame,Boston College,H,58,61
2024,2,14,Notre Dame,Georgia Tech,H,58,55
2024,1,3,Notre Dame,NC State,H,52,54
2023,12,19,Notre Dame,The Citadel,H,45,65
2023,11,17,Notre Dame,Oklahoma St.,N,66,64
2023,11,16,Notre Dame,Auburn,N,59,83
2024,2,17,Oakland,IUPUI,H,107,59
2024,1,4,Oakland,Milwaukee,H,100,95
2024,2,1,Oakland,Robert Morris,H,87,72
2024,2,3,Oakland,Cleveland St.,H,83,71
2023,11,14,Oakland,Bowling Green,H,81,62
2024,1,6,Oakland,Green Bay,H,79,73
2023,12,2,Oakland,Purdue Fort Wayne,H,77,98
2024,2,25,Oakland,Wright St.,H,75,96
2024,3,2,Oakland,Detroit Mercy,H,75,70
2024,3,7,Oakland,Purdue Fort Wayne,H,75,65
2024,1,10,Oakland,Northern Ky.,H,70,65
2024,1,17,Oakland,Youngstown St.,H,70,67
2023,12,6,Oakland,Toledo,H,68,69
2023,11,21,Oakland,Marshall,N,78,71
2023,11,19,Oakland,Drake,N,77,85
2023,11,20,Oakland,LMU (CA),N,74,69
2024,1,30,Ohio,Buffalo,H,91,70
2023,11,8,Ohio,Troy,H,88,70
2024,1,20,Ohio,Eastern Mich.,H,85,67
2024,1,6,Ohio,NIU,H,78,66
2024,2,3,Ohio,Miami (OH),H,78,69
2024,1,2,Ohio,Toledo,H,77,86
2023,12,2,Ohio,Delaware,H,74,73
2024,2,27,Ohio,Akron,H,74,67
2024,1,16,Ohio,Central Mich.,H,73,61
2023,12,6,Ohio,Youngstown St.,H,72,78
2023,11,18,Ohio,Detroit Mercy,H,71,52
2023,12,9,Ohio,Marshall,H,69,74
2024,3,1,Ohio,Bowling Green,H,66,59
2024,2,20,Ohio,Kent St.,H,63,57
2023,11,24,Ohio,George Washington,N,94,99
2023,11,26,Ohio,Brown,N,82,77
2023,11,25,Ohio,Middle Tenn.,N,80,68
2023,12,30,Ohio,Davidson,N,69,72
2023,11,29,Ohio St.,Central Mich.,H,88,61
2023,12,3,Ohio St.,Minnesota,H,84,74
2023,12,6,Ohio St.,Miami (OH),H,84,64
2024,3,3,Ohio St.,Michigan,H,84,61
2023,11,6,Ohio St.,Oakland,H,79,73
2024,1,20,Ohio St.,Penn St.,H,79,67
2024,2,10,Ohio St.,Maryland,H,79,75
2023,12,21,Ohio St.,New Orleans,H,78,36
2024,2,29,Ohio St.,Nebraska,H,78,69
2023,11,15,Ohio St.,Merrimack,H,76,52
2024,1,3,Ohio St.,Rutgers,H,76,72
2024,1,30,Ohio St.,Illinois,H,75,87
2023,11,19,Ohio St.,Western Mich.,H,73,56
2024,2,6,Ohio St.,Indiana,H,73,76
2024,2,18,Ohio St.,Purdue,H,73,69
2023,11,10,Ohio St.,Texas A&M,H,66,73
2024,1,10,Ohio St.,Wisconsin,H,60,71
2023,11,24,Ohio St.,Alabama,N,92,81
2023,11,25,Ohio St.,Santa Clara,N,86,56
2023,12,30,Ohio St.,West Virginia,N,78,75
2023,12,16,Ohio St.,UCLA,N,67,60
2023,11,30,Oklahoma,Ark.-Pine Bluff,H,107,86
2023,11,14,Oklahoma,Texas St.,H,93,54
2023,11,17,Oklahoma,UTRGV,H,90,66
2023,11,6,Oklahoma,Central Mich.,H,89,59
2023,12,28,Oklahoma,Central Ark.,H,88,72
2024,3,2,Oklahoma,Houston,H,85,87
2024,1,27,Oklahoma,Texas Tech,H,84,85
2023,11,10,Oklahoma,Mississippi Val.,H,82,43
2024,2,6,Oklahoma,BYU,H,82,66
2023,12,16,Oklahoma,Green Bay,H,81,47
2024,1,17,Oklahoma,West Virginia,H,77,63
2024,3,5,Oklahoma,Cincinnati,H,74,71
2023,12,5,Oklahoma,Providence,H,72,51
2023,12,31,Oklahoma,Monmouth,H,72,56
2024,1,6,Oklahoma,Iowa St.,H,71,63
2024,2,10,Oklahoma,Oklahoma St.,H,66,62
2024,1,23,Oklahoma,Texas,H,60,75
2024,2,17,Oklahoma,Kansas,H,57,67
2023,11,23,Oklahoma,Iowa,N,79,67
2023,12,9,Oklahoma,Arkansas,N,79,70
