year,month,day,team,opponent,location,teamscore,oppscore
2021,12,18,Mount St. Mary's,Morgan St.,H,74,60
2021,11,30,Mount St. Mary's,Howard,H,72,70
2022,1,29,Mount St. Mary's,Saint Francis (PA),H,71,54
2022,2,3,Mount St. Mary's,Merrimack,H,69,53
2021,12,11,Mount St. Mary's,American,H,66,72
2022,1,23,Mount St. Mary's,Central Conn. St.,H,65,50
2022,2,5,Mount St. Mary's,Bryant,H,61,62
2022,2,19,Mount St. Mary's,LIU,H,61,66
2022,2,17,Mount St. Mary's,St. Francis Brooklyn,H,55,64
2021,11,27,Mount St. Mary's,Navy,H,40,67
2021,12,30,Murray St.,Southeast Mo. St.,H,106,81
2021,12,4,Murray St.,Middle Tenn.,H,93,87
2022,1,20,Murray St.,Eastern Ill.,H,91,51
2022,2,17,Murray St.,Austin Peay,H,91,56
2021,12,18,Murray St.,Chattanooga,H,87,76
2022,1,24,Murray St.,Tennessee Tech,H,79,53
2022,2,5,Murray St.,SIUE,H,79,59
2021,11,13,Murray St.,Bellarmine,H,78,59
2022,1,29,Murray St.,Morehead St.,H,77,66
2022,2,24,Murray St.,Belmont,H,76,43
2022,1,22,Murray St.,UT Martin,H,74,66
2022,1,13,Murray St.,Tennessee St.,H,67,44
2022,3,4,Murray St.,Southeast Mo. St.,N,88,74
2021,11,23,Murray St.,Long Beach St.,N,80,43
2021,11,24,Murray St.,James Madison,N,74,62
2022,3,5,Murray St.,Morehead St.,N,71,67
2021,11,22,Murray St.,ETSU,N,58,66
2022,1,22,N.C. A&T,Campbell,H,72,73
2022,2,12,N.C. A&T,Longwood,H,70,62
2022,1,12,N.C. A&T,Hampton,H,67,59
2022,1,5,N.C. A&T,Presbyterian,H,65,57
2022,1,29,N.C. A&T,USC Upstate,H,64,84
2022,2,9,N.C. A&T,Charleston So.,H,62,51
2022,2,23,N.C. A&T,High Point,H,58,78
2022,2,26,N.C. A&T,Radford,H,53,62
2022,3,2,N.C. A&T,Radford,N,78,71
2021,11,26,N.C. A&T,Samford,N,75,77
2021,11,27,N.C. A&T,St. Francis Brooklyn,N,73,67
2022,3,4,N.C. A&T,Longwood,N,65,79
2021,12,18,N.C. A&T,Howard,N,57,79
2022,2,19,N.C. Central,Delaware St.,H,84,79
2022,1,29,N.C. Central,Howard,H,74,75
2021,12,15,N.C. Central,Gardner-Webb,H,72,71
2022,1,31,N.C. Central,Norfolk St.,H,70,67
2022,2,5,N.C. Central,Coppin St.,H,69,68
2022,3,3,N.C. Central,South Carolina St.,H,67,62
2022,2,21,N.C. Central,UMES,H,66,79
2021,12,18,N.C. Central,Delaware St.,N,86,53
2021,12,22,N.C. Central,Sam Houston St.,N,51,68
2022,3,6,Navy,Boston U.,H,85,80
2022,1,4,Navy,Boston U.,H,83,71
2021,12,1,Navy,William & Mary,H,75,56
2022,1,7,Navy,Bucknell,H,73,55
2022,1,22,Navy,Army West Point,H,73,74
2022,3,3,Navy,American,H,71,64
2022,2,7,Navy,Lafayette,H,68,44
2022,1,19,Navy,Lehigh,H,61,69
2021,11,12,Navy,Virginia Tech,H,57,77
2021,12,22,Navy,Towson,H,52,69
2022,2,23,Navy,Loyola Maryland,H,52,50
2022,1,13,Navy,Colgate,H,50,69
2022,2,19,Navy,Holy Cross,H,50,55
2022,1,29,Navy,American,H,47,45
2021,11,20,Navy,Radford,N,47,33
2021,12,1,NC State,Nebraska,H,104,100
2021,11,27,NC State,Louisiana Tech,H,90,81
2021,11,9,NC State,Bucknell,H,88,70
2022,2,2,NC State,Syracuse,H,82,89
2022,1,1,NC State,Florida St.,H,81,83
2021,11,13,NC State,Colgate,H,77,74
2022,1,22,NC State,Virginia,H,77,63
2022,2,26,NC State,North Carolina,H,74,84
2021,12,21,NC State,Wright St.,H,70,84
2021,12,4,NC State,Louisville,H,68,73
2021,11,21,NC State,Texas Southern,H,65,57
2021,12,9,NC State,Bethune-Cookman,H,65,48
2022,1,8,NC State,Clemson,H,65,70
2022,2,23,NC State,Boston College,H,61,69
2022,1,19,NC State,Virginia Tech,H,59,62
2022,2,5,NC State,Notre Dame,H,57,69
2022,2,9,NC State,Wake Forest,H,51,69
2021,11,16,NC State,Central Conn. St.,N,79,65
2021,12,17,NC State,Richmond,N,74,83
2021,12,12,NC State,Purdue,N,72,82
2021,11,17,NC State,Oklahoma St.,N,68,74
2022,3,8,NC State,Clemson,N,64,70
2021,12,22,Nebraska,Kennesaw St.,H,88,74
2021,11,27,Nebraska,South Dakota,H,83,70
2021,11,21,Nebraska,Southern U.,H,82,59
2021,11,23,Nebraska,Tennessee St.,H,79,73
2022,1,2,Nebraska,Ohio St.,H,79,87
2021,11,19,Nebraska,Idaho St.,H,78,60
2022,2,9,Nebraska,Minnesota,H,78,65
2022,2,25,Nebraska,Iowa,H,78,88
2021,11,9,Nebraska,Western Ill.,H,74,75
2021,11,12,Nebraska,Sam Houston St.,H,74,65
2022,2,18,Nebraska,Maryland,H,74,90
2022,1,11,Nebraska,Illinois,H,71,81
2022,1,17,Nebraska,Indiana,H,71,78
2021,11,16,Nebraska,Creighton,H,69,77
2021,12,7,Nebraska,Michigan,H,67,102
2022,1,27,Nebraska,Wisconsin,H,65,73
2022,2,5,Nebraska,Northwestern,H,63,87
2022,1,29,Nebraska,Rutgers,H,61,63
2021,12,19,Nebraska,Kansas St.,H,58,67
2021,12,11,Nebraska,Auburn,N,68,99
2021,11,9,Nevada,Eastern Wash.,H,91,76
2022,2,15,Nevada,San Jose St.,H,81,72
2021,11,30,Nevada,Pepperdine,H,79,66
2022,1,1,Nevada,New Mexico,H,79,70
2022,3,5,Nevada,San Diego St.,H,78,79
2022,1,21,Nevada,Fresno St.,H,77,73
2022,2,8,Nevada,Colorado St.,H,72,82
2022,1,12,Nevada,Boise St.,H,70,85
2021,11,12,Nevada,San Diego,H,68,75
2021,12,18,Nevada,LMU (CA),H,68,63
2022,1,17,Nevada,Wyoming,H,67,77
2022,2,22,Nevada,UNLV,H,54,62
2022,1,29,Nevada,Utah St.,H,49,78
2021,11,23,Nevada,George Mason,N,88,69
2021,11,24,Nevada,Washington,N,81,62
2021,11,22,Nevada,South Dakota St.,N,75,102
2021,11,23,New Hampshire,Quinnipiac,H,84,69
2022,1,26,New Hampshire,Maine,H,73,61
2022,2,2,New Hampshire,Hartford,H,70,64
2022,1,28,New Hampshire,Stony Brook,H,69,76
2022,3,6,New Hampshire,Binghamton,H,69,72
2022,2,14,New Hampshire,UMBC,H,68,62
2021,12,4,New Hampshire,Central Conn. St.,H,67,45
2022,1,22,New Hampshire,UMass Lowell,H,67,61
2022,2,26,New Hampshire,Binghamton,H,66,62
2022,1,8,New Hampshire,Albany (NY),H,64,62
2022,2,9,New Hampshire,NJIT,H,55,60
2022,2,16,New Hampshire,Vermont,H,50,71
2021,11,10,New Mexico,Fla. Atlantic,H,99,92
2021,12,9,New Mexico,Denver,H,87,67
2022,1,8,New Mexico,Utah St.,H,87,90
2021,11,15,New Mexico,Grambling,H,86,61
2022,1,28,New Mexico,San Jose St.,H,86,70
2021,11,20,New Mexico,Montana St.,H,81,78
2021,12,6,New Mexico,New Mexico St.,H,76,78
2022,3,5,New Mexico,UNLV,H,76,67
2022,2,15,New Mexico,Wyoming,H,75,66
2021,12,19,New Mexico,SMU,H,72,90
2021,12,12,New Mexico,UTEP,H,69,77
2022,2,26,New Mexico,Air Force,H,69,65
2021,12,21,New Mexico,Norfolk St.,H,68,54
2022,2,17,New Mexico,Colorado St.,H,68,83
2022,1,15,New Mexico,Boise St.,H,63,71
2022,1,25,New Mexico,Fresno St.,H,60,65
2021,11,25,New Mexico,UAB,N,73,86
2021,11,26,New Mexico,Towson,N,58,73
2021,11,30,New Mexico St.,New Mexico,H,94,101
2022,2,5,New Mexico St.,Seattle U,H,79,64
2022,1,1,New Mexico St.,Chicago St.,H,78,61
2021,11,13,New Mexico St.,UTEP,H,77,71
2022,1,15,New Mexico St.,Abilene Christian,H,77,63
2022,2,16,New Mexico St.,Dixie St.,H,75,64
2022,1,13,New Mexico St.,Tarleton St.,H,73,57
2022,1,29,New Mexico St.,Grand Canyon,H,71,61
2022,3,2,New Mexico St.,SFA,H,71,73
2022,2,3,New Mexico St.,California Baptist,H,68,57
2021,11,9,New Mexico St.,UC Irvine,H,62,51
2022,3,5,New Mexico St.,Utah Valley,H,62,46
2021,11,21,New Mexico St.,Indiana St.,N,80,66
2021,11,18,New Mexico St.,Davidson,N,75,64
2021,11,19,New Mexico St.,Utah St.,N,58,85
2021,11,24,New Orleans,Central Ark.,H,90,63
2022,2,19,New Orleans,McNeese,H,88,75
2022,1,22,New Orleans,Northwestern St.,H,85,77
2022,2,12,New Orleans,UIW,H,84,57
2021,11,26,New Orleans,VMI,H,79,71
2021,11,19,New Orleans,Rice,H,78,83
2022,1,15,New Orleans,Nicholls St.,H,78,66
2022,1,20,New Orleans,Southeastern La.,H,78,72
2022,2,10,New Orleans,A&M-Corpus Christi,H,78,69
2022,3,2,New Orleans,Houston Baptist,H,75,74
2021,11,25,New Orleans,Presbyterian,H,66,68
2022,1,6,New Orleans,McNeese,N,82,92
2022,1,7,New Orleans,Houston Baptist,N,81,65
2022,1,8,New Orleans,Northwestern St.,N,80,79
2022,3,5,Niagara,Marist,H,83,52
2022,2,4,Niagara,Manhattan,H,80,74
2022,2,6,Niagara,Iona,H,80,71
2022,1,9,Niagara,Quinnipiac,H,76,66
2022,3,3,Niagara,Siena,H,74,52
2021,12,5,Niagara,Fairfield,H,71,81
2022,1,13,Niagara,Canisius,H,68,58
2022,1,21,Niagara,Saint Peter's,H,68,74
2022,1,23,Niagara,Rider,H,67,70
2021,12,3,Niagara,Monmouth,H,49,57
2021,11,19,Niagara,SIUE,N,70,60
2021,11,20,Niagara,St. Thomas (MN),N,67,76
2021,12,18,Niagara,Albany (NY),N,66,58
2021,12,18,Nicholls St.,Mississippi Val.,H,104,73
2022,1,22,Nicholls St.,Southeastern La.,H,93,101
2022,3,5,Nicholls St.,New Orleans,H,92,85
2022,2,19,Nicholls St.,Houston Baptist,H,84,70
2022,2,12,Nicholls St.,A&M-Corpus Christi,H,83,80
2022,2,17,Nicholls St.,McNeese,H,82,73
2022,1,20,Nicholls St.,Northwestern St.,H,69,58
2022,2,10,Nicholls St.,UIW,H,69,58
2022,1,6,Nicholls St.,UIW,N,87,56
2022,1,7,Nicholls St.,A&M-Corpus Christi,N,84,75
2021,11,22,Nicholls St.,Cal Poly,N,75,72
2022,1,8,Nicholls St.,Southeastern La.,N,72,77
2021,11,24,Nicholls St.,Utah Valley,N,63,74
2021,11,30,NJIT,Sacred Heart,H,75,70
2022,1,2,NJIT,Maine,H,69,66
2022,2,5,NJIT,Stony Brook,H,65,62
2021,11,24,NJIT,Fairleigh Dickinson,H,62,54
2022,2,16,NJIT,UMass Lowell,H,59,55
2022,1,19,NJIT,Vermont,H,57,83
2022,1,22,NJIT,Binghamton,H,57,68
2022,1,12,NJIT,UMBC,H,56,76
2022,2,23,NJIT,New Hampshire,H,55,83
2021,11,11,NJIT,Merrimack,H,54,61
2022,1,29,NJIT,Albany (NY),H,53,64
2021,12,10,NJIT,Army West Point,H,49,66
2022,2,12,NJIT,Hartford,H,49,65
2021,11,16,Norfolk St.,William & Mary,H,91,74
2022,1,22,Norfolk St.,Coppin St.,H,84,77
2022,3,3,Norfolk St.,Howard,H,83,61
2022,1,24,Norfolk St.,Morgan St.,H,82,62
2022,1,12,Norfolk St.,Delaware St.,H,80,51
2022,2,28,Norfolk St.,N.C. Central,H,75,46
2022,2,12,Norfolk St.,UMES,H,70,63
2022,2,26,Norfolk St.,South Carolina St.,H,63,59
2021,11,28,Norfolk St.,Hampton,N,70,61
2021,11,29,Norfolk St.,Grambling,N,70,63
2021,11,13,Norfolk St.,Tennessee St.,N,66,59
2022,1,11,North Ala.,Eastern Ky.,H,76,75
2021,12,1,North Ala.,Mississippi Val.,H,72,58
2022,2,19,North Ala.,Lipscomb,H,72,75
2022,2,23,North Ala.,Central Ark.,H,72,81
2022,2,12,North Ala.,Bellarmine,H,69,75
2022,1,22,North Ala.,Stetson,H,65,67
2022,2,5,North Ala.,North Florida,H,58,71
2021,12,8,North Ala.,Alabama A&M,H,56,45
2022,1,8,North Ala.,Jacksonville St.,H,55,65
2022,2,3,North Ala.,Jacksonville,H,50,56
2021,11,20,North Ala.,Iona,N,65,81
2021,11,19,North Ala.,Manhattan,N,51,55
2022,1,29,North Carolina,NC State,H,100,80
2021,11,12,North Carolina,Brown,H,94,87
2022,2,12,North Carolina,Florida St.,H,94,74
2022,1,15,North Carolina,Georgia Tech,H,88,65
2022,2,28,North Carolina,Syracuse,H,88,79
2021,11,9,North Carolina,Loyola Maryland,H,83,67
2021,12,11,North Carolina,Elon,H,80,63
2022,1,24,North Carolina,Virginia Tech,H,78,68
2021,12,14,North Carolina,Furman,H,74,61
2022,1,8,North Carolina,Virginia,H,74,58
2021,11,23,North Carolina,UNC Asheville,H,72,53
2021,12,1,North Carolina,Michigan,H,72,51
2021,12,21,North Carolina,Appalachian St.,H,70,50
2022,2,21,North Carolina,Louisville,H,70,63
2022,2,5,North Carolina,Duke,H,67,87
2022,2,16,North Carolina,Pittsburgh,H,67,76
2022,1,26,North Carolina,Boston College,H,58,47
2021,11,20,North Carolina,Purdue,N,84,93
2021,11,21,North Carolina,Tennessee,N,72,89
2021,12,18,North Carolina,Kentucky,N,69,98
2022,2,5,North Dakota,Omaha,H,92,85
2021,11,15,North Dakota,Montana,H,79,77
2022,2,3,North Dakota,Denver,H,79,81
2022,2,22,North Dakota,St. Thomas (MN),H,74,84
2022,2,19,North Dakota,Oral Roberts,H,73,87
2021,12,18,North Dakota,Dixie St.,H,69,78
2022,1,10,North Dakota,South Dakota,H,68,75
2022,1,13,North Dakota,Western Ill.,H,68,73
2022,2,17,North Dakota,Kansas City,H,65,80
2022,1,31,North Dakota,South Dakota St.,H,64,70
2021,11,9,North Dakota,Milwaukee,H,60,75
2021,12,11,North Dakota,Eastern Wash.,H,60,76
2022,2,26,North Dakota,North Dakota St.,H,53,79
2021,11,19,North Dakota,Troy,N,74,72
2021,11,21,North Dakota,UT Martin,N,72,77
2021,11,27,North Dakota St.,Idaho,H,90,73
2021,12,22,North Dakota St.,North Dakota,H,86,76
2021,12,30,North Dakota St.,South Dakota St.,H,86,90
2022,1,15,North Dakota St.,Western Ill.,H,79,90
2021,12,13,North Dakota St.,Indiana St.,H,77,70
2022,1,25,North Dakota St.,St. Thomas (MN),H,77,56
2022,2,17,North Dakota St.,Oral Roberts,H,77,59
2022,2,7,North Dakota St.,South Dakota,H,76,74
2022,2,5,North Dakota St.,Denver,H,73,65
2022,2,3,North Dakota St.,Omaha,H,71,64
2022,2,19,North Dakota St.,Kansas City,H,71,85
2021,12,10,North Dakota St.,CSUN,H,68,54
2021,11,22,North Dakota St.,Tarleton St.,H,54,53
2022,3,7,North Dakota St.,Oral Roberts,N,92,72
2022,3,5,North Dakota St.,Denver,N,82,62
2022,3,8,North Dakota St.,South Dakota St.,N,69,75
2022,1,27,North Florida,Central Ark.,H,93,74
2021,12,11,North Florida,Austin Peay,H,91,84
2022,1,29,North Florida,Lipscomb,H,74,77
2022,2,15,North Florida,Liberty,H,72,69
2022,2,9,North Florida,Bellarmine,H,70,73
2022,2,19,North Florida,FGCU,H,70,64
2022,1,8,North Florida,Stetson,H,66,68
2022,1,17,North Florida,Kennesaw St.,H,60,62
2022,1,15,North Florida,Jacksonville,H,51,54
2022,2,24,North Texas,Southern Miss.,H,85,61
2022,1,1,North Texas,Rice,H,75,43
2022,1,8,North Texas,Middle Tenn.,H,70,63
2022,1,22,North Texas,Old Dominion,H,69,56
2022,2,5,North Texas,UTSA,H,69,45
2021,11,15,North Texas,Buffalo,H,66,69
2022,2,7,North Texas,UTEP,H,66,58
2021,12,14,North Texas,Sam Houston St.,H,65,55
2022,1,20,North Texas,Charlotte,H,65,51
2021,11,18,North Texas,UT Arlington,H,64,36
2022,1,6,North Texas,UAB,H,63,69
2022,2,26,North Texas,Louisiana Tech,H,56,49
2021,12,11,North Texas,Massachusetts,N,66,57
2021,11,26,North Texas,Miami (FL),N,63,69
2021,11,25,North Texas,Kansas,N,59,71
2021,11,28,North Texas,Drake,N,57,54
2021,12,7,Northeastern,Massachusetts,H,82,76
2022,1,17,Northeastern,Delaware,H,76,82
2021,12,3,Northeastern,Colgate,H,74,69
2022,2,22,Northeastern,Col. of Charleston,H,72,83
2022,2,3,Northeastern,James Madison,H,71,76
2021,12,12,Northeastern,Davidson,H,69,79
2022,1,15,Northeastern,Drexel,H,68,76
2022,1,24,Northeastern,UNCW,H,68,74
2021,11,30,Northeastern,Detroit Mercy,H,66,56
2022,2,24,Northeastern,William & Mary,H,62,28
2022,2,5,Northeastern,Towson,H,58,53
2022,2,26,Northeastern,Elon,H,54,67
2022,1,22,Northeastern,Hofstra,H,50,72
2021,11,16,Northeastern,Boston U.,H,49,48
2021,11,19,Northeastern,Duquesne,N,71,55
2022,3,5,Northeastern,William & Mary,N,68,63
2021,11,22,Northeastern,Colorado St.,N,61,71
2022,3,6,Northeastern,Towson,N,61,68
2021,11,21,Northeastern,Southern Ill.,N,59,47
2022,1,20,Northern Ariz.,Montana St.,H,84,89
2021,11,22,Northern Ariz.,UTRGV,H,80,82
2022,1,29,Northern Ariz.,Portland St.,H,76,97
2021,11,18,Northern Ariz.,CSU Bakersfield,H,74,64
2022,1,17,Northern Ariz.,Idaho,H,74,72
2022,2,5,Northern Ariz.,Northern Colo.,H,71,74
2022,1,24,Northern Ariz.,Sacramento St.,H,70,65
2022,2,24,Northern Ariz.,Idaho St.,H,66,70
2022,1,1,Northern Ariz.,Eastern Wash.,H,65,78
2021,11,24,Northern Ariz.,Cal St. Fullerton,H,56,73
2022,2,26,Northern Ariz.,Weber St.,H,49,73
2022,1,22,Northern Ariz.,Montana,H,48,58
2022,2,21,Northern Ariz.,Southern Utah,H,48,79
2021,12,18,Northern Ariz.,San Diego,N,59,69
2022,2,14,Northern Colo.,Southern Utah,H,100,95
2022,2,3,Northern Colo.,Portland St.,H,99,106
2022,2,26,Northern Colo.,Idaho,H,98,94
2022,2,7,Northern Colo.,Northern Ariz.,H,82,60
2021,12,4,Northern Colo.,Montana,H,78,75
2021,12,2,Northern Colo.,Montana St.,H,77,75
2022,2,21,Northern Colo.,Idaho St.,H,77,70
2022,1,27,Northern Colo.,Weber St.,H,76,85
2022,2,24,Northern Colo.,Eastern Wash.,H,76,85
2021,12,7,Northern Colo.,South Dakota,H,74,69
2022,1,8,Northern Colo.,Sacramento St.,H,71,85
2021,11,10,Northern Colo.,Pacific,N,67,65
2022,1,18,Northern Ill.,Bowling Green,H,83,92
2022,1,15,Northern Ill.,Eastern Mich.,H,77,70
2022,2,19,Northern Ill.,Miami (OH),H,75,78
2022,2,12,Northern Ill.,Toledo,H,72,100
2022,2,24,Northern Ill.,Buffalo,H,68,79
2022,1,27,Northern Ill.,Ball St.,H,67,74
2022,2,8,Northern Ill.,Akron,H,64,70
2022,1,29,Northern Ill.,Central Mich.,H,63,69
2022,3,4,Northern Ill.,Ohio,H,58,57
2021,12,1,Northern Ill.,Eastern Ill.,H,55,45
2022,3,1,Northern Ill.,Kent St.,H,55,63
2021,11,22,Northern Ill.,Little Rock,N,60,67
2021,11,21,Northern Ill.,Boston U.,N,58,76
2022,2,4,Northern Ky.,Oakland,H,87,78
2021,12,30,Northern Ky.,Green Bay,H,79,74
2022,1,30,Northern Ky.,Cleveland St.,H,78,72
2022,2,24,Northern Ky.,Robert Morris,H,78,64
2022,3,3,Northern Ky.,Detroit Mercy,H,77,59
2021,12,8,Northern Ky.,Canisius,H,75,62
2022,2,26,Northern Ky.,Youngstown St.,H,75,61
2021,11,18,Northern Ky.,Eastern Mich.,H,74,73
2022,1,25,Northern Ky.,Wright St.,H,73,63
2021,11,12,Northern Ky.,UNC Greensboro,H,69,70
2022,2,5,Northern Ky.,Detroit Mercy,H,68,74
2021,11,22,Northern Ky.,Western Ill.,H,67,69
2022,1,28,Northern Ky.,Purdue Fort Wayne,H,59,49
2022,1,1,Northern Ky.,Milwaukee,H,55,61
2022,3,8,Northern Ky.,Wright St.,N,71,72
2022,3,7,Northern Ky.,Purdue Fort Wayne,N,57,43
2021,11,12,Northwestern,High Point,H,95,60
2022,1,12,Northwestern,Maryland,H,87,94
2021,11,16,Northwestern,New Orleans,H,83,67
2021,11,18,Northwestern,Fairleigh Dickinson,H,82,46
2021,11,9,Northwestern,Eastern Ill.,H,80,56
2022,2,1,Northwestern,Rutgers,H,79,78
2022,2,22,Northwestern,Nebraska,H,77,65
2022,1,18,Northwestern,Wisconsin,H,76,82
2022,3,6,Northwestern,Minnesota,H,75,62
2021,12,12,Northwestern,NJIT,H,70,52
2022,1,5,Northwestern,Penn St.,H,70,74
2022,1,2,Northwestern,Michigan St.,H,67,73
2022,2,16,Northwestern,Purdue,H,64,70
2022,2,8,Northwestern,Indiana,H,59,51
2022,1,29,Northwestern,Illinois,H,56,59
2021,11,23,Northwestern,Georgia,N,78,62
2021,11,22,Northwestern,Providence,N,72,77
2022,1,29,Northwestern St.,A&M-Corpus Christi,H,90,76
2022,2,26,Northwestern St.,New Orleans,H,87,77
2022,3,5,Northwestern St.,Southeastern La.,H,80,85
2022,1,27,Northwestern St.,UIW,H,79,70
2022,2,12,Northwestern St.,McNeese,H,75,80
2022,2,10,Northwestern St.,Houston Baptist,H,69,76
2021,11,28,Northwestern St.,SFA,H,68,72
2021,11,19,Northwestern St.,Louisiana Tech,H,64,83
2022,2,24,Northwestern St.,Nicholls St.,H,62,80
2022,1,7,Northwestern St.,UIW,N,83,80
2022,1,8,Northwestern St.,New Orleans,N,79,80
2022,1,6,Northwestern St.,A&M-Corpus Christi,N,67,89
2021,11,22,Northwestern St.,ULM,N,66,96
2022,2,16,Notre Dame,Boston College,H,99,95
2022,2,26,Notre Dame,Georgia Tech,H,90,56
2021,12,20,Notre Dame,Western Mich.,H,85,52
2021,12,22,Notre Dame,A&M-Corpus Christi,H,83,73
2022,2,23,Notre Dame,Syracuse,H,79,69
2022,1,5,Notre Dame,North Carolina,H,78,73
2022,3,5,Notre Dame,Pittsburgh,H,78,54
2022,1,26,Notre Dame,NC State,H,73,65
2022,1,12,Notre Dame,Clemson,H,72,56
2021,11,16,Notre Dame,High Point,H,70,61
2022,1,29,Notre Dame,Virginia,H,69,65
2021,11,13,Notre Dame,CSUN,H,68,52
2021,12,11,Notre Dame,Kentucky,H,66,62
2022,2,9,Notre Dame,Louisville,H,63,57
2022,1,31,Notre Dame,Duke,H,43,57
2021,11,24,Notre Dame,Texas A&M,N,67,73
2021,11,22,Notre Dame,Saint Mary's (CA),N,59,62
2021,12,18,Notre Dame,Indiana,N,56,64
2022,1,1,Oakland,Youngstown St.,H,87,72
2022,1,9,Oakland,Milwaukee,H,86,65
2022,1,29,Oakland,UIC,H,81,74
2021,11,17,Oakland,Toledo,H,80,59
2021,12,30,Oakland,Robert Morris,H,79,61
2022,2,13,Oakland,Detroit Mercy,H,75,59
2022,2,18,Oakland,Wright St.,H,74,78
2022,2,24,Oakland,Purdue Fort Wayne,H,70,81
2022,3,1,Oakland,IUPUI,H,70,58
2022,2,20,Oakland,Northern Ky.,H,66,71
2022,2,26,Oakland,Cleveland St.,H,65,57
2021,11,24,Oakland,Delaware,N,81,73
2021,12,21,Oakland,Michigan St.,N,78,90
2021,11,23,Oakland,Rice,N,76,73
2021,11,22,Oakland,Vermont,N,63,61
2021,11,9,Ohio,Belmont,H,92,80
2022,2,15,Ohio,Miami (OH),H,91,78
2022,2,1,Ohio,Ball St.,H,87,63
2021,11,15,Ohio,Robert Morris,H,85,71
2021,12,21,Ohio,USC Upstate,H,85,70
2022,1,11,Ohio,Bowling Green,H,85,78
2022,2,25,Ohio,Akron,H,83,91
2022,2,3,Ohio,Eastern Mich.,H,81,68
2022,1,7,Ohio,Kent St.,H,80,72
2021,12,4,Ohio,Saint Francis (PA),H,78,75
2022,2,5,Ohio,Western Mich.,H,77,64
2022,2,22,Ohio,Central Mich.,H,76,50
2021,12,15,Ohio,Marshall,H,75,65
2022,1,25,Ohio,Northern Ill.,H,74,62
2021,11,22,Ohio,Mount St. Mary's,H,73,59
2022,1,21,Ohio,Toledo,H,69,87
2022,1,9,Ohio St.,Northwestern,H,95,87
2021,11,15,Ohio St.,Bowling Green,H,89,58
2021,12,8,Ohio St.,Towson,H,85,74
2021,11,12,Ohio St.,Niagara,H,84,74
2022,1,18,Ohio St.,IUPUI,H,83,37
2022,2,6,Ohio St.,Maryland,H,82,67
2022,2,21,Ohio St.,Indiana,H,80,69
2022,3,3,Ohio St.,Michigan St.,H,80,69
2021,12,11,Ohio St.,Wisconsin,H,73,55
2021,11,30,Ohio St.,Duke,H,71,66
2022,2,15,Ohio St.,Minnesota,H,70,45
2022,3,1,Ohio St.,Nebraska,H,70,78
2022,3,6,Ohio St.,Michigan,H,69,75
2021,11,9,Ohio St.,Akron,H,67,66
2022,2,19,Ohio St.,Iowa,H,62,75
2022,1,16,Ohio St.,Penn St.,H,61,56
2021,11,22,Ohio St.,Seton Hall,N,79,76
2021,11,24,Ohio St.,Florida,N,68,71
2021,11,12,Oklahoma,UTSA,H,96,44
2022,1,8,Oklahoma,Iowa St.,H,79,66
2022,2,15,Oklahoma,Texas,H,78,80
2021,11,9,Oklahoma,Northwestern St.,H,77,59
2021,12,1,Oklahoma,Florida,H,74,67
2021,12,22,Oklahoma,Alcorn,H,72,48
2022,3,1,Oklahoma,West Virginia,H,72,59
2022,1,1,Oklahoma,Kansas St.,H,71,69
2021,12,19,Oklahoma,UT Arlington,H,70,50
2022,2,9,Oklahoma,Texas Tech,H,70,55
2022,2,26,Oklahoma,Oklahoma St.,H,66,62
2022,1,18,Oklahoma,Kansas,H,64,67
2022,1,31,Oklahoma,TCU,H,63,72
2021,12,7,Oklahoma,Butler,H,62,66
2021,11,24,Oklahoma,Houston Baptist,H,57,40
2022,1,22,Oklahoma,Baylor,H,51,65
2021,12,11,Oklahoma,Arkansas,N,88,66
2021,11,19,Oklahoma,Indiana St.,N,87,63
2021,11,18,Oklahoma,East Carolina,N,79,74
2021,11,21,Oklahoma,Utah St.,N,70,73
2021,12,13,Oklahoma St.,Cleveland St.,H,98,93
2021,11,22,Oklahoma St.,Col. of Charleston,H,96,66
2021,11,9,Oklahoma St.,UT Arlington,H,88,45
2022,2,19,Oklahoma St.,Kansas St.,H,82,79
2022,1,26,Oklahoma St.,Iowa St.,H,81,84
2022,2,12,Oklahoma St.,West Virginia,H,81,58
2021,11,14,Oklahoma St.,Prairie View,H,72,59
2021,12,5,Oklahoma St.,Xavier,H,71,77
2022,1,8,Oklahoma St.,Texas,H,64,51
2022,2,5,Oklahoma St.,Oklahoma,H,64,55
2022,2,21,Oklahoma St.,Baylor,H,64,66
2022,1,4,Oklahoma St.,Kansas,H,63,74
2022,1,19,Oklahoma St.,TCU,H,57,56
2021,11,12,Oklahoma St.,Oakland,H,55,56
2022,3,5,Oklahoma St.,Texas Tech,H,52,51
2021,12,1,Oklahoma St.,Wichita St.,H,51,60
2021,11,16,Oklahoma St.,UMass Lowell,N,80,58
2021,11,17,Oklahoma St.,NC State,N,74,68
2021,12,18,Oklahoma St.,Houston,N,61,72
2022,1,13,Old Dominion,UTSA,H,83,51
2022,2,26,Old Dominion,FIU,H,83,63
2022,2,13,Old Dominion,UAB,H,81,72
2021,12,22,Old Dominion,Col. of Charleston,H,80,82
2021,11,15,Old Dominion,Manhattan,H,79,58
2022,2,3,Old Dominion,Marshall,H,79,64
2022,1,15,Old Dominion,UTEP,H,70,78
2022,2,24,Old Dominion,Fla. Atlantic,H,70,51
2022,1,29,Old Dominion,Charlotte,H,68,52
