year,month,day,team,opponent,location,teamscore,oppscore
2017,1,21,Nevada,Fresno St.,H,76,81
2017,1,4,Nevada,San Diego St.,H,72,69
2016,11,23,Nevada,Oakland,N,82,78
2016,12,21,Nevada,Towson,N,81,72
2016,11,26,Nevada,Iona,N,73,75
2016,11,25,Nevada,Buffalo,N,67,62
2016,12,22,Nevada,UC Santa Barbara,N,67,66
2016,11,23,New Hampshire,Detroit Mercy,H,86,70
2016,11,17,New Hampshire,Abilene Christian,H,57,65
2016,12,3,New Hampshire,Holy Cross,H,56,53
2017,2,25,New Hampshire,UMBC,H,94,90
2017,2,18,New Hampshire,Hartford,H,82,52
2017,1,25,New Hampshire,UMass Lowell,H,80,71
2017,3,1,New Hampshire,UMBC,H,74,65
2017,1,14,New Hampshire,Binghamton,H,73,66
2017,2,15,New Hampshire,Maine,H,64,51
2017,1,16,New Hampshire,Vermont,H,59,71
2017,1,5,New Hampshire,Stony Brook,H,56,59
2017,2,6,New Hampshire,Albany (NY),H,55,69
2016,11,14,New Mexico,Houston Baptist,H,95,79
2016,12,17,New Mexico,Ark.-Pine Bluff,H,83,43
2016,11,11,New Mexico,Idaho St.,H,81,70
2016,12,7,New Mexico,UTEP,H,78,77
2016,12,28,New Mexico,Fresno St.,H,78,73
2016,11,18,New Mexico,New Mexico St.,H,72,59
2016,11,30,New Mexico,Abilene Christian,H,64,55
2017,1,7,New Mexico,Nevada,H,104,105
2017,1,21,New Mexico,Wyoming,H,78,71
2017,2,14,New Mexico,Boise St.,H,78,73
2017,1,24,New Mexico,Utah St.,H,74,61
2017,2,4,New Mexico,San Jose St.,H,68,78
2017,1,10,New Mexico,UNLV,H,66,71
2017,3,4,New Mexico,San Diego St.,H,64,59
2017,2,21,New Mexico,Colorado St.,H,56,68
2016,11,25,New Mexico,CSUN,N,105,89
2016,11,24,New Mexico,Virginia Tech,N,72,92
2016,11,27,New Mexico,Dayton,N,57,64
2016,12,3,New Mexico St.,Long Beach St.,H,93,85
2016,11,20,New Mexico St.,Bethune-Cookman,H,89,73
2016,11,22,New Mexico St.,Nicholls St.,H,86,74
2016,12,19,New Mexico St.,UC Irvine,H,85,79
2016,12,10,New Mexico St.,New Mexico,H,84,71
2016,12,30,New Mexico St.,UTEP,H,79,70
2016,11,30,New Mexico St.,Air Force,H,78,70
2016,11,16,New Mexico St.,Samford,H,58,48
2017,3,4,New Mexico St.,UTRGV,H,107,81
2017,1,21,New Mexico St.,UMKC,H,94,71
2017,2,4,New Mexico St.,Chicago St.,H,86,51
2017,2,25,New Mexico St.,Seattle U,H,86,53
2017,1,12,New Mexico St.,Grand Canyon,H,81,69
2017,2,23,New Mexico St.,Utah Valley,H,72,84
2017,1,14,New Mexico St.,CSU Bakersfield,H,63,58
2016,12,29,New Orleans,Abilene Christian,H,75,66
2016,11,29,New Orleans,Tulane,H,74,59
2016,12,31,New Orleans,A&M-Corpus Chris,H,73,72
2016,12,17,New Orleans,Louisiana,H,71,76
2017,2,18,New Orleans,Central Ark.,H,84,61
2017,2,23,New Orleans,SFA,H,82,65
2017,2,4,New Orleans,Nicholls St.,H,78,69
2017,1,26,New Orleans,McNeese,H,75,56
2017,1,19,New Orleans,Houston Baptist,H,72,64
2017,1,12,New Orleans,Sam Houston St.,H,68,70
2017,3,2,New Orleans,Southeastern La.,H,58,63
2016,11,23,Niagara,Drexel,H,93,74
2016,11,11,Niagara,Buffalo,H,66,76
2016,12,10,Niagara,Norfolk St.,H,65,61
2017,1,23,Niagara,Canisius,H,91,84
2017,1,16,Niagara,Marist,H,87,93
2017,1,14,Niagara,Monmouth,H,83,90
2017,1,28,Niagara,Rider,H,80,67
2017,1,2,Niagara,Quinnipiac,H,78,81
2017,2,12,Niagara,Iona,H,76,90
2017,1,4,Niagara,Siena,H,71,66
2017,1,26,Niagara,Manhattan,H,69,70
2017,2,26,Niagara,Fairfield,H,58,62
2017,2,24,Niagara,Saint Peter's,H,53,66
2016,12,17,Niagara,St. Bonaventure,N,69,79
2017,3,2,Niagara,Quinnipiac,N,88,69
2017,3,3,Niagara,Monmouth,N,59,84
2016,12,31,Nicholls St.,Incarnate Word,H,94,84
2017,2,16,Nicholls St.,Central Ark.,H,96,89
2017,1,28,Nicholls St.,McNeese,H,78,74
2017,2,18,Nicholls St.,Northwestern St.,H,78,80
2017,2,25,Nicholls St.,Southeastern La.,H,77,71
2017,1,21,Nicholls St.,Lamar University,H,76,87
2017,1,2,Nicholls St.,A&M-Corpus Chris,H,68,64
2017,3,4,Nicholls St.,New Orleans,H,64,74
2017,1,19,Nicholls St.,Abilene Christian,H,62,59
2016,11,25,Nicholls St.,Bethune-Cookman,N,76,69
2016,11,30,NJIT,Saint Francis (PA),H,83,70
2016,11,19,NJIT,Colgate,H,74,68
2017,2,23,NJIT,USC Upstate,H,88,87
2017,1,14,NJIT,North Florida,H,84,78
2017,1,12,NJIT,Jacksonville,H,81,82
2017,1,4,NJIT,Brown,H,75,73
2017,2,16,NJIT,FGCU,H,73,80
2017,1,28,NJIT,Lipscomb,H,62,66
2017,2,18,NJIT,Stetson,H,60,56
2017,1,30,NJIT,Kennesaw St.,H,53,54
2016,11,23,NJIT,Idaho St.,N,71,67
2016,11,22,NJIT,Georgia St.,N,53,74
2016,12,19,Norfolk St.,Eastern Ky.,H,87,80
2016,12,3,Norfolk St.,Northern Ky.,H,61,72
2017,1,30,Norfolk St.,N.C. A&T,H,83,69
2017,2,15,Norfolk St.,South Carolina St.,H,81,70
2017,1,11,Norfolk St.,Savannah St.,H,80,76
2017,1,21,Norfolk St.,Hampton,H,79,62
2017,2,11,Norfolk St.,UMES,H,75,69
2017,1,28,Norfolk St.,Bethune-Cookman,H,73,66
2017,2,25,Norfolk St.,Howard,H,73,65
2017,1,14,Norfolk St.,N.C. Central,H,57,72
2016,11,25,Norfolk St.,Sacred Heart,N,59,61
2016,11,24,Norfolk St.,Bucknell,N,58,84
2017,3,8,Norfolk St.,South Carolina St.,N,93,88
2016,12,28,North Carolina,Monmouth,H,102,74
2016,11,13,North Carolina,Chattanooga,H,97,57
2016,12,4,North Carolina,Radford,H,95,50
2016,11,15,North Carolina,Long Beach St.,H,93,67
2016,12,21,North Carolina,UNI,H,85,42
2016,12,7,North Carolina,Davidson,H,83,74
2016,12,11,North Carolina,Tennessee,H,73,71
2017,1,8,North Carolina,North Carolina St.,H,107,56
2017,1,14,North Carolina,Florida St.,H,96,83
2017,1,26,North Carolina,Virginia Tech,H,91,72
2017,3,4,North Carolina,Duke,H,90,83
2017,1,16,North Carolina,Syracuse,H,85,68
2017,2,5,North Carolina,Notre Dame,H,83,76
2017,1,31,North Carolina,Pittsburgh,H,80,78
2017,2,22,North Carolina,Louisville,H,74,63
2017,2,18,North Carolina,Virginia,H,65,41
2016,11,22,North Carolina,Oklahoma St.,N,107,75
2016,12,17,North Carolina,Kentucky,N,100,103
2016,11,23,North Carolina,Wisconsin,N,71,56
2016,12,18,North Carolina St.,Fairfield,H,99,78
2016,12,28,North Carolina St.,Rider,H,99,71
2016,12,15,North Carolina St.,Appalachian St.,H,97,64
2016,12,22,North Carolina St.,McNeese,H,89,57
2016,11,13,North Carolina St.,St. Francis Brooklyn,H,86,61
2016,11,11,North Carolina St.,Ga. Southern,H,81,79
2016,11,26,North Carolina St.,Loyola Chicago,H,79,77
2016,12,3,North Carolina St.,Boston U.,H,77,73
2016,12,10,North Carolina St.,Tennessee St.,H,67,55
2017,1,4,North Carolina St.,Virginia Tech,H,104,78
2017,2,1,North Carolina St.,Syracuse,H,93,100
2017,1,21,North Carolina St.,Wake Forest,H,88,93
2017,1,17,North Carolina St.,Pittsburgh,H,79,74
2017,2,4,North Carolina St.,Miami (FL),H,79,84
2017,1,15,North Carolina St.,Georgia Tech,H,76,86
2017,2,15,North Carolina St.,North Carolina,H,73,97
2017,2,18,North Carolina St.,Notre Dame,H,72,81
2017,2,25,North Carolina St.,Virginia,H,55,70
2016,11,20,North Carolina St.,Creighton,N,94,112
2016,11,18,North Carolina St.,Montana,N,85,72
2016,11,21,North Carolina St.,Saint Joseph's,N,73,63
2017,3,7,North Carolina St.,Clemson,N,61,75
2016,12,16,North Dakota,North Dakota St.,H,70,87
2017,1,7,North Dakota,Southern Utah,H,95,65
2017,2,9,North Dakota,Eastern Wash.,H,95,86
2017,1,21,North Dakota,Idaho St.,H,89,64
2017,2,11,North Dakota,Idaho,H,88,65
2017,2,4,North Dakota,Northern Colo.,H,87,77
2017,1,19,North Dakota,Weber St.,H,83,77
2017,3,4,North Dakota,Portland St.,H,82,73
2017,1,5,North Dakota,Northern Ariz.,H,68,63
2017,3,2,North Dakota,Sacramento St.,H,53,57
2016,11,25,North Dakota,North Florida,N,75,76
2016,11,27,North Dakota,CSU Bakersfield,N,57,55
2016,12,31,North Dakota St.,Omaha,H,82,70
2016,11,11,North Dakota St.,Arkansas St.,H,76,66
2016,12,14,North Dakota St.,UC Davis,H,74,70
2016,12,7,North Dakota St.,North Dakota,H,56,74
2017,2,18,North Dakota St.,Western Ill.,H,100,91
2017,1,5,North Dakota St.,IUPUI,H,93,89
2017,1,19,North Dakota St.,Fort Wayne,H,89,83
2017,2,8,North Dakota St.,South Dakota St.,H,82,65
2017,1,25,North Dakota St.,Oral Roberts,H,81,71
2017,2,11,North Dakota St.,Denver,H,81,63
2017,2,4,North Dakota St.,South Dakota,H,66,76
2016,11,18,North Dakota St.,Navy,N,66,59
2016,11,19,North Dakota St.,UNCG,N,54,65
2017,3,4,North Dakota St.,IUPUI,N,57,76
2016,12,29,North Florida,Ball St.,H,68,73
2016,12,1,North Florida,Florida,H,60,91
2016,11,16,North Florida,Miami (FL),H,56,94
2017,2,4,North Florida,Stetson,H,96,64
2017,2,9,North Florida,NJIT,H,91,69
2017,1,21,North Florida,Lipscomb,H,90,84
2017,1,19,North Florida,Kennesaw St.,H,86,84
2017,1,25,North Florida,FGCU,H,82,86
2017,2,27,North Florida,Jacksonville,H,77,74
2017,2,23,North Florida,Jacksonville,H,73,69
2017,2,11,North Florida,USC Upstate,H,71,84
2016,11,25,North Florida,North Dakota,N,76,75
2016,11,26,North Florida,CSU Bakersfield,N,54,77
2016,11,27,North Texas,Hartford,H,81,78
2016,11,25,North Texas,Niagara,H,80,71
2016,12,8,North Texas,Delaware St.,H,73,40
2016,12,20,North Texas,Southeastern La.,H,71,65
2016,12,22,North Texas,San Diego,H,68,69
2016,11,20,North Texas,Drexel,H,62,83
2016,12,3,North Texas,UT Arlington,H,61,77
2017,2,18,North Texas,UTSA,H,83,73
2017,1,26,North Texas,Charlotte,H,81,82
2017,2,4,North Texas,Rice,H,80,95
2017,2,16,North Texas,UTEP,H,71,77
2017,1,7,North Texas,Middle Tenn.,H,68,79
2017,1,28,North Texas,Old Dominion,H,67,73
2017,2,23,North Texas,Louisiana Tech,H,67,85
2017,2,25,North Texas,Southern Miss.,H,53,76
2017,1,5,North Texas,UAB,H,52,54
2016,11,11,Northeastern,Boston U.,H,87,77
2016,12,31,Northeastern,William & Mary,H,84,64
2016,11,27,Northeastern,Kent St.,H,73,70
2017,1,12,Northeastern,Drexel,H,92,75
2017,1,5,Northeastern,Delaware,H,90,54
2017,2,18,Northeastern,Col. of Charleston,H,71,85
2017,1,28,Northeastern,Towson,H,69,62
2017,2,16,Northeastern,UNCW,H,65,66
2017,1,7,Northeastern,James Madison,H,64,54
2017,2,11,Northeastern,Hofstra,H,64,74
2017,1,26,Northeastern,Elon,H,49,51
2016,11,20,Northeastern,Maine,N,80,72
2016,11,19,Northeastern,LIU Brooklyn,N,74,78
2017,3,4,Northeastern,Towson,N,54,82
2016,12,31,Northern Ariz.,Southern Utah,H,80,93
2016,12,14,Northern Ariz.,Little Rock,H,67,72
2016,12,3,Northern Ariz.,San Diego,H,65,80
2016,12,5,Northern Ariz.,CSU Bakersfield,H,47,81
2017,1,16,Northern Ariz.,Portland St.,H,83,76
2017,3,4,Northern Ariz.,Eastern Wash.,H,76,61
2017,3,2,Northern Ariz.,Idaho,H,75,77
2017,2,9,Northern Ariz.,Montana St.,H,69,63
2017,1,28,Northern Ariz.,North Dakota,H,68,67
2017,1,26,Northern Ariz.,Northern Colo.,H,63,50
2017,1,14,Northern Ariz.,Sacramento St.,H,62,74
2017,2,11,Northern Ariz.,Montana,H,59,76
2016,11,13,Northern Ariz.,UC Davis,N,76,89
2016,11,25,Northern Ariz.,Alabama St.,N,71,57
2016,11,12,Northern Ariz.,Tennessee St.,N,65,69
2016,11,26,Northern Ariz.,Jacksonville St.,N,63,76
2017,3,7,Northern Ariz.,Portland St.,N,67,80
2016,12,20,Northern Colo.,UC Riverside,H,77,61
2017,3,2,Northern Colo.,Portland St.,H,87,84
2017,1,7,Northern Colo.,Northern Ariz.,H,83,79
2017,2,25,Northern Colo.,North Dakota,H,81,84
2017,1,5,Northern Colo.,Southern Utah,H,76,78
2017,2,9,Northern Colo.,Idaho,H,76,88
2017,3,4,Northern Colo.,Sacramento St.,H,70,67
2017,1,19,Northern Colo.,Idaho St.,H,69,73
2017,1,21,Northern Colo.,Weber St.,H,69,74
2017,2,11,Northern Colo.,Eastern Wash.,H,44,70
2016,11,24,Northern Colo.,Sacred Heart,N,81,59
2016,11,25,Northern Colo.,Bucknell,N,63,75
2016,11,26,Northern Ill.,Ill.-Chicago,H,92,81
2016,11,11,Northern Ill.,Indiana St.,H,80,78
2016,11,25,Northern Ill.,Elon,H,80,85
2016,11,23,Northern Ill.,Cal Poly,H,64,68
2016,11,16,Northern Ill.,Idaho,H,63,49
2017,1,7,Northern Ill.,Central Mich.,H,87,83
2017,2,4,Northern Ill.,Eastern Mich.,H,81,69
2017,2,18,Northern Ill.,Toledo,H,80,88
2017,1,31,Northern Ill.,Akron,H,73,76
2017,2,14,Northern Ill.,Ball St.,H,72,81
2017,1,21,Northern Ill.,Ohio,H,69,78
2017,1,24,Northern Ill.,Kent St.,H,66,73
2017,1,17,Northern Ill.,Miami (OH),H,62,58
2017,2,28,Northern Ill.,Western Mich.,H,56,70
2016,12,7,Northern Ky.,Eastern Ill.,H,80,70
2016,11,26,Northern Ky.,N.C. Central,H,74,82
2016,12,18,Northern Ky.,Eastern Wash.,H,70,48
2017,1,22,Northern Ky.,Detroit Mercy,H,101,87
2017,2,24,Northern Ky.,Ill.-Chicago,H,90,82
2017,1,5,Northern Ky.,Youngstown St.,H,83,70
2017,1,7,Northern Ky.,Cleveland St.,H,83,75
2017,2,21,Northern Ky.,Wright St.,H,83,76
2017,2,26,Northern Ky.,Valparaiso,H,82,78
2017,1,20,Northern Ky.,Oakland,H,70,79
2017,2,9,Northern Ky.,Green Bay,H,69,67
2017,2,11,Northern Ky.,Milwaukee,H,69,63
2016,11,19,Northern Ky.,Delaware,N,74,53
2016,11,18,Northern Ky.,Austin Peay,N,69,77
2017,3,6,Northern Ky.,Youngstown St.,N,84,74
2017,3,5,Northern Ky.,Wright St.,N,82,77
2017,3,7,Northern Ky.,Milwaukee,N,59,53
2016,11,11,Northwestern,Mississippi Val.,H,94,63
2016,12,20,Northwestern,IUPUI,H,87,65
2016,11,14,Northwestern,Eastern Wash.,H,86,72
2016,11,25,Northwestern,Bryant,H,86,66
2016,12,11,Northwestern,New Orleans,H,83,49
2016,12,3,Northwestern,DePaul,H,80,64
2016,12,22,Northwestern,Houston Baptist,H,72,63
2016,12,14,Northwestern,Chicago St.,H,68,64
2016,11,28,Northwestern,Wake Forest,H,65,58
2017,1,15,Northwestern,Iowa,H,89,54
2017,1,26,Northwestern,Nebraska,H,73,61
2017,2,18,Northwestern,Rutgers,H,69,65
2017,1,29,Northwestern,Indiana,H,68,55
2017,3,1,Northwestern,Michigan,H,67,65
2017,1,5,Northwestern,Minnesota,H,66,70
2017,3,5,Northwestern,Purdue,H,65,69
2017,2,15,Northwestern,Maryland,H,64,74
2017,2,7,Northwestern,Illinois,H,61,68
2016,11,21,Northwestern,Texas,N,77,58
2016,12,17,Northwestern,Dayton,N,67,64
2016,11,22,Northwestern,Notre Dame,N,66,70
2016,12,31,Northwestern St.,McNeese,H,72,79
2017,3,4,Northwestern St.,Central Ark.,H,97,83
2017,1,12,Northwestern St.,Nicholls St.,H,86,81
2017,2,25,Northwestern St.,New Orleans,H,83,82
2017,2,4,Northwestern St.,SFA,H,73,75
2017,2,9,Northwestern St.,Houston Baptist,H,69,86
2017,1,14,Northwestern St.,Sam Houston St.,H,68,77
2017,2,22,Northwestern St.,Lamar University,H,68,88
2017,2,16,Northwestern St.,Southeastern La.,H,66,73
2016,12,17,Northwestern St.,La.-Monroe,N,68,64
2016,12,4,Notre Dame,N.C. A&T,H,107,53
2016,11,16,Notre Dame,Seattle U,H,92,49
2016,11,29,Notre Dame,Iowa,H,92,78
2016,11,26,Notre Dame,Chicago St.,H,91,60
2016,11,12,Notre Dame,Bryant,H,89,64
2016,12,6,Notre Dame,Fort Wayne,H,87,72
2016,11,18,Notre Dame,Loyola Maryland,H,83,48
2016,12,19,Notre Dame,Colgate,H,77,62
2016,12,28,Notre Dame,Saint Peter's,H,63,55
2017,2,7,Notre Dame,Wake Forest,H,88,81
2017,1,21,Notre Dame,Syracuse,H,84,66
2017,2,11,Notre Dame,Florida St.,H,84,72
2017,3,1,Notre Dame,Boston College,H,82,66
2017,1,4,Notre Dame,Louisville,H,77,70
2017,1,7,Notre Dame,Clemson,H,75,70
2017,1,30,Notre Dame,Duke,H,74,84
2017,2,26,Notre Dame,Georgia Tech,H,64,60
2017,1,24,Notre Dame,Virginia,H,54,71
2016,11,21,Notre Dame,Colorado,N,89,83
2016,12,17,Notre Dame,Purdue,N,81,86
2016,11,22,Notre Dame,Northwestern,N,70,66
2016,12,10,Notre Dame,Villanova,N,66,74
2016,11,19,Oakland,Chicago St.,H,107,79
2016,12,1,Oakland,Oral Roberts,H,92,64
2016,12,23,Oakland,Georgia,H,86,79
2016,12,29,Oakland,Wright St.,H,81,62
2016,11,11,Oakland,Bowling Green,H,78,70
2016,12,3,Oakland,Southern Utah,H,78,68
2016,11,14,Oakland,Western Mich.,H,77,60
2016,12,31,Oakland,Northern Ky.,H,76,65
2016,12,20,Oakland,Northeastern,H,59,61
2017,2,21,Oakland,Youngstown St.,H,101,72
2017,1,13,Oakland,Detroit Mercy,H,88,93
2017,2,19,Oakland,Ill.-Chicago,H,87,75
2017,2,17,Oakland,Valparaiso,H,82,71
2017,1,29,Oakland,Milwaukee,H,79,70
2017,1,27,Oakland,Green Bay,H,72,80
2017,1,16,Oakland,Cleveland St.,H,65,76
2016,11,26,Oakland,UC Davis,N,79,66
2016,11,23,Oakland,Nevada,N,78,82
2017,3,4,Oakland,Youngstown St.,N,80,81
2016,11,14,Ohio,Sam Houston St.,H,96,75
2016,12,3,Ohio,Bryant,H,79,53
2016,11,12,Ohio,Southern U.,H,77,67
2016,12,14,Ohio,Milwaukee,H,71,69
2016,12,17,Ohio,Cleveland St.,H,71,53
2016,11,25,Ohio,Tennessee Tech,H,68,57
2017,2,18,Ohio,Bowling Green,H,95,75
2017,1,3,Ohio,Western Mich.,H,89,58
2017,2,7,Ohio,Central Mich.,H,87,97
2017,1,6,Ohio,Kent St.,H,85,67
2017,2,4,Ohio,Akron,H,85,70
2017,2,28,Ohio,Buffalo,H,79,83
2017,1,24,Ohio,Toledo,H,76,79
2017,3,3,Ohio,Miami (OH),H,69,55
2017,1,14,Ohio,Eastern Mich.,H,49,53
2016,11,25,Ohio St.,Marshall,H,111,70
2016,12,22,Ohio St.,UNC Asheville,H,79,77
2016,11,23,Ohio St.,Jackson St.,H,78,47
2016,12,6,Ohio St.,Fla. Atlantic,H,77,79
2016,12,20,Ohio St.,Youngstown St.,H,77,40
2016,11,17,Ohio St.,Providence,H,72,67
2016,12,3,Ohio St.,Fairleigh Dickinson,H,70,62
2016,11,14,Ohio St.,N.C. Central,H,69,63
2016,11,21,Ohio St.,Western Caro.,H,66,38
2016,12,10,Ohio St.,UConn,H,64,60
2017,3,4,Ohio St.,Indiana,H,92,96
2017,2,23,Ohio St.,Wisconsin,H,83,73
2017,1,25,Ohio St.,Minnesota,H,78,72
2017,1,5,Ohio St.,Purdue,H,75,76
2017,1,15,Ohio St.,Michigan St.,H,72,67
2017,1,22,Ohio St.,Northwestern,H,72,74
2017,1,31,Ohio St.,Maryland,H,71,77
2017,2,8,Ohio St.,Rutgers,H,70,64
2017,2,18,Ohio St.,Nebraska,H,57,58
2016,12,17,Ohio St.,UCLA,N,73,86
2017,3,8,Ohio St.,Rutgers,N,57,66
2016,11,13,Oklahoma,Northwestern St.,H,97,61
2016,12,17,Oklahoma,Memphis,H,94,99
2016,12,7,Oklahoma,Oral Roberts,H,92,66
2016,11,29,Oklahoma,Northern Colo.,H,87,66
2016,12,10,Oklahoma,Wichita St.,H,73,76
2016,11,25,Oklahoma,Abilene Christian,H,72,64
2016,12,30,Oklahoma,Baylor,H,50,76
2017,1,21,Oklahoma,Iowa St.,H,87,92
2017,1,14,Oklahoma,Texas Tech,H,84,75
2017,2,25,Oklahoma,Kansas St.,H,81,51
2017,3,4,Oklahoma,TCU,H,73,68
2017,1,10,Oklahoma,Kansas,H,70,81
2017,2,14,Oklahoma,Texas,H,70,66
2017,1,30,Oklahoma,Oklahoma St.,H,66,68
2017,1,28,Oklahoma,Florida,H,52,84
2017,2,8,Oklahoma,West Virginia,H,50,61
2016,11,17,Oklahoma,Tulane,N,89,70
2016,11,20,Oklahoma,Clemson,N,70,64
2016,12,21,Oklahoma,Auburn,N,70,74
2016,11,18,Oklahoma,UNI,N,67,73
2017,3,8,Oklahoma,TCU,N,63,82
2016,11,16,Oklahoma St.,New Orleans,H,117,72
2016,11,11,Oklahoma St.,Campbell,H,102,65
2016,11,14,Oklahoma St.,Central Ark.,H,102,90
2016,12,14,Oklahoma St.,Ark.-Pine Bluff,H,102,66
2016,12,22,Oklahoma St.,A&M-Corpus Chris,H,92,70
2016,12,30,Oklahoma St.,West Virginia,H,75,92
2017,1,28,Oklahoma St.,Arkansas,H,99,71
2017,2,18,Oklahoma St.,Oklahoma,H,96,92
2017,1,23,Oklahoma St.,TCU,H,89,76
2017,1,18,Oklahoma St.,Kansas St.,H,88,96
2017,1,11,Oklahoma St.,Iowa St.,H,86,96
2017,3,4,Oklahoma St.,Kansas,H,85,90
2017,2,11,Oklahoma St.,Texas,H,84,71
2017,2,25,Oklahoma St.,Texas Tech,H,80,63
2017,2,8,Oklahoma St.,Baylor,H,69,72
2016,11,21,Oklahoma St.,UConn,N,98,90
2016,11,23,Oklahoma St.,Georgetown,N,97,70
2016,11,22,Oklahoma St.,North Carolina,N,75,107
2016,12,22,Old Dominion,Howard,H,65,46
2016,12,10,Old Dominion,VCU,H,64,67
2016,11,11,Old Dominion,James Madison,H,62,55
2016,12,31,Old Dominion,Rice,H,62,56
2016,11,30,Old Dominion,Dartmouth,H,59,47
2016,12,18,Old Dominion,Georgia St.,H,58,46
2016,12,29,Old Dominion,William & Mary,H,54,65
2017,2,23,Old Dominion,Marshall,H,86,65
2017,2,18,Old Dominion,Charlotte,H,72,48
2017,2,25,Old Dominion,Western Ky.,H,67,53
2017,2,2,Old Dominion,FIU,H,64,57
2017,1,14,Old Dominion,Louisiana Tech,H,63,75
2017,2,4,Old Dominion,Fla. Atlantic,H,61,65
2017,1,2,Old Dominion,North Texas,H,55,48
2017,1,12,Old Dominion,Southern Miss.,H,54,50
2016,11,25,Old Dominion,St. John's (NY),N,63,55
2016,11,23,Old Dominion,Louisville,N,62,68
2016,11,24,Old Dominion,LSU,N,60,66
2016,12,22,Ole Miss,South Ala.,H,92,58
2016,11,14,Ole Miss,Massachusetts,H,90,88
2016,11,11,Ole Miss,UT Martin,H,86,83
2016,11,24,Ole Miss,Montana,H,86,81
2016,12,3,Ole Miss,Memphis,H,85,77
2016,12,15,Ole Miss,Murray St.,H,78,73
2016,12,29,Ole Miss,Kentucky,H,76,99
2016,12,19,Ole Miss,Bradley,H,66,49
2016,11,30,Ole Miss,Middle Tenn.,H,62,77
2017,2,14,Ole Miss,LSU,H,96,76
2017,2,11,Ole Miss,Auburn,H,90,84
2017,1,31,Ole Miss,Mississippi St.,H,88,61
2017,1,17,Ole Miss,Tennessee,H,80,69
2017,2,25,Ole Miss,Missouri,H,80,77
2017,1,25,Ole Miss,Texas A&M,H,76,80
2017,1,28,Ole Miss,Baylor,H,75,78
2017,3,4,Ole Miss,South Carolina,H,75,70
2017,1,11,Ole Miss,Georgia,H,47,69
2016,11,18,Ole Miss,Oral Roberts,N,95,88
2016,11,20,Ole Miss,Saint Joseph's,N,81,68
2016,11,21,Ole Miss,Creighton,N,77,86
2016,12,18,Omaha,Cal St. Fullerton,H,102,96
2016,12,10,Omaha,Montana St.,H,97,91
2016,11,19,Omaha,Rice,H,87,100
2017,1,18,Omaha,Denver,H,97,88
2017,2,25,Omaha,North Dakota St.,H,96,92
2017,2,1,Omaha,South Dakota,H,91,83
2017,1,14,Omaha,Western Ill.,H,86,72
2017,1,28,Omaha,South Dakota St.,H,84,88
2017,2,16,Omaha,Oral Roberts,H,83,76
2017,1,4,Omaha,Fort Wayne,H,78,80
2017,2,8,Omaha,IUPUI,H,78,89
2017,3,6,Omaha,IUPUI,N,90,62
2017,3,5,Omaha,Fort Wayne,N,84,80
2017,3,7,Omaha,South Dakota St.,N,77,79
2016,12,23,Oral Roberts,Richmond,H,87,72
2016,11,28,Oral Roberts,Tulsa,H,65,79
2016,12,19,Oral Roberts,Little Rock,H,63,48
2017,1,21,Oral Roberts,Omaha,H,103,86
2017,1,12,Oral Roberts,South Dakota St.,H,94,88
2017,1,18,Oral Roberts,South Dakota,H,90,80
2017,1,14,Oral Roberts,IUPUI,H,85,91
2017,1,28,Oral Roberts,Fort Wayne,H,83,87
2017,2,22,Oral Roberts,North Dakota St.,H,80,82
2017,1,31,Oral Roberts,Denver,H,69,93
2017,2,8,Oral Roberts,Western Ill.,H,60,63
2016,11,18,Oral Roberts,Ole Miss,N,88,95
2016,11,19,Oral Roberts,Loyola Chicago,N,53,78
2016,11,21,Oral Roberts,Montana,N,47,68
2016,12,3,Oregon,Savannah St.,H,128,59
2016,11,11,Oregon,Army West Point,H,91,77
2016,12,28,Oregon,UCLA,H,89,87
2016,12,30,Oregon,Southern California,H,84,61
2016,12,13,Oregon,Montana,H,81,67
2016,11,17,Oregon,Valparaiso,H,76,54
2016,12,20,Oregon,Fresno St.,H,75,63
2016,11,28,Oregon,Boise St.,H,68,63
2016,12,11,Oregon,Alabama,H,65,56
2017,2,18,Oregon,Colorado,H,101,73
2017,1,19,Oregon,California,H,86,63
2017,1,14,Oregon,Oregon St.,H,85,43
2017,2,4,Oregon,Arizona,H,85,58
2017,2,16,Oregon,Utah,H,79,61
2017,2,2,Oregon,Arizona St.,H,71,70
2017,1,21,Oregon,Stanford,H,69,52
2016,12,17,Oregon,UNLV,N,83,63
2016,11,23,Oregon,UConn,N,79,69
2016,11,22,Oregon,Tennessee,N,69,65
2016,11,21,Oregon,Georgetown,N,61,65
2016,12,11,Oregon St.,Savannah St.,H,90,93
2016,11,11,Oregon St.,Prairie View,H,78,58
2016,11,13,Oregon St.,UTSA,H,72,64
2016,12,21,Oregon St.,Kent St.,H,69,50
2016,12,16,Oregon St.,Long Beach St.,H,67,71
2016,12,28,Oregon St.,Southern California,H,63,70
2016,12,30,Oregon St.,UCLA,H,63,76
2016,11,16,Oregon St.,Lamar University,H,60,63
2016,11,25,Oregon St.,Fresno St.,H,58,63
2017,2,4,Oregon St.,Arizona St.,H,68,81
2017,2,19,Oregon St.,Utah,H,68,67
2017,3,4,Oregon St.,Oregon,H,59,80
2017,1,21,Oregon St.,California,H,58,69
2017,2,2,Oregon St.,Arizona,H,54,71
2017,2,16,Oregon St.,Colorado,H,52,60
